,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
12662,False,False,False,False,False,True
12663,False,False,False,False,False,True
12664,False,False,False,False,False,True
12665,False,False,False,False,False,True
12666,False,False,False,False,False,True
12667,False,False,False,False,False,False
12668,False,False,False,False,False,False
12669,False,False,False,False,False,False
12670,False,False,False,False,False,False
12671,False,False,False,False,False,False
12672,False,False,False,False,False,False
12673,False,False,False,False,False,False
12674,False,False,False,False,False,False
12675,False,False,False,False,False,False
12676,False,False,False,False,False,False
12677,False,False,False,False,False,False
12678,False,False,False,False,False,False
12679,False,False,False,False,False,False
12680,False,False,False,False,False,False
12681,False,False,False,False,False,False
12682,False,False,False,False,False,False
12683,False,False,False,False,False,False
12684,False,False,False,False,False,False
12685,False,False,False,False,False,False
12686,False,False,False,False,False,False
12687,False,False,False,False,False,False
12688,False,False,False,False,False,False
12689,False,False,False,False,False,False
12690,False,False,False,False,False,False
12691,True,False,False,False,False,False
12692,True,False,False,False,False,False
12693,True,False,False,False,False,False
12694,True,False,False,False,False,False
12695,True,False,False,False,False,False
12696,True,False,False,False,False,False
12697,True,False,False,False,False,False
12698,True,False,False,False,False,False
12699,True,False,False,False,False,False
12700,True,False,False,False,False,False
12701,True,False,False,False,False,False
12702,True,False,False,False,False,False
12703,True,False,False,False,False,False
12704,True,False,False,False,False,False
12705,True,False,False,False,False,False
12706,True,False,False,False,False,False
12707,True,False,False,False,False,False
12708,True,False,False,False,False,False
12709,True,False,False,False,False,False
12710,True,False,False,False,False,False
12711,True,False,False,False,False,False
12712,True,False,False,False,False,False
12713,True,False,False,False,False,False
12714,True,False,False,False,False,False
12715,False,True,False,False,False,False
12716,False,True,False,False,False,False
12717,False,True,False,False,False,False
12718,False,True,False,False,False,False
12719,False,True,False,False,False,False
12720,False,True,False,False,False,False
12721,False,True,False,False,False,False
12722,False,True,False,False,False,False
12723,False,True,False,False,False,False
12724,False,True,False,False,False,False
12725,False,True,False,False,False,False
12726,False,True,False,False,False,False
12727,False,True,False,False,False,False
12728,False,True,False,False,False,False
12729,False,True,False,False,False,False
12730,False,True,False,False,False,False
12731,False,True,False,False,False,False
12732,False,True,False,False,False,False
12733,False,True,False,False,False,False
12734,False,True,False,False,False,False
12735,False,True,False,False,False,False
12736,False,True,False,False,False,False
12737,False,True,False,False,False,False
12738,False,True,False,False,False,False
12739,False,False,True,False,False,False
12740,False,False,True,False,False,False
12741,False,False,True,False,False,False
12742,False,False,True,False,False,False
12743,False,False,True,False,False,False
12744,False,False,True,False,False,False
12745,False,False,True,False,False,False
12746,False,False,True,False,False,False
12747,False,False,True,False,False,False
12748,False,False,True,False,False,False
12749,False,False,True,False,False,False
12750,False,False,True,False,False,False
12751,False,False,True,False,False,False
12752,False,False,True,False,False,False
12753,False,False,True,False,False,False
12754,False,False,True,False,False,False
12755,False,False,True,False,False,False
12756,False,False,True,False,False,False
12757,False,False,True,False,False,False
12758,False,False,True,False,False,False
12759,False,False,True,False,False,False
12760,False,False,True,False,False,False
12761,False,False,True,False,False,False
12762,False,False,True,False,False,False
12763,False,False,False,True,False,False
12764,False,False,False,True,False,False
12765,False,False,False,True,False,False
12766,False,False,False,True,False,False
12767,False,False,False,True,False,False
12768,False,False,False,True,False,False
12769,False,False,False,True,False,False
12770,False,False,False,True,False,False
12771,False,False,False,True,False,False
12772,False,False,False,True,False,False
12773,False,False,False,True,False,False
12774,False,False,False,True,False,False
12775,False,False,False,True,False,False
12776,False,False,False,True,False,False
12777,False,False,False,True,False,False
12778,False,False,False,True,False,False
12779,False,False,False,True,False,False
12780,False,False,False,True,False,False
12781,False,False,False,True,False,False
12782,False,False,False,True,False,False
12783,False,False,False,True,False,False
12784,False,False,False,True,False,False
12785,False,False,False,True,False,False
12786,False,False,False,True,False,False
12787,False,False,False,False,True,False
12788,False,False,False,False,True,False
12789,False,False,False,False,True,False
12790,False,False,False,False,True,False
12791,False,False,False,False,True,False
12792,False,False,False,False,True,False
12793,False,False,False,False,True,False
12794,False,False,False,False,True,False
12795,False,False,False,False,True,False
12796,False,False,False,False,True,False
12797,False,False,False,False,True,False
12798,False,False,False,False,True,False
12799,False,False,False,False,True,False
12800,False,False,False,False,True,False
12801,False,False,False,False,True,False
12802,False,False,False,False,True,False
12803,False,False,False,False,True,False
12804,False,False,False,False,True,False
12805,False,False,False,False,True,False
12806,False,False,False,False,True,False
12807,False,False,False,False,True,False
12808,False,False,False,False,True,False
12809,False,False,False,False,True,False
12810,False,False,False,False,True,False
12811,False,False,False,False,False,True
12812,False,False,False,False,False,True
12813,False,False,False,False,False,True
12814,False,False,False,False,False,True
12815,False,False,False,False,False,True
12816,False,False,False,False,False,True
12817,False,False,False,False,False,True
12818,False,False,False,False,False,True
12819,False,False,False,False,False,True
12820,False,False,False,False,False,True
12821,False,False,False,False,False,True
12822,False,False,False,False,False,True
12823,False,False,False,False,False,True
12824,False,False,False,False,False,True
12825,False,False,False,False,False,True
12826,False,False,False,False,False,True
12827,False,False,False,False,False,True
12828,False,False,False,False,False,True
12829,False,False,False,False,False,True
12830,False,False,False,False,False,True
12831,False,False,False,False,False,True
12832,False,False,False,False,False,True
12833,False,False,False,False,False,True
12834,False,False,False,False,False,True
12835,False,False,False,False,False,False
12836,False,False,False,False,False,False
12837,False,False,False,False,False,False
12838,False,False,False,False,False,False
12839,False,False,False,False,False,False
12840,False,False,False,False,False,False
12841,False,False,False,False,False,False
12842,False,False,False,False,False,False
12843,False,False,False,False,False,False
12844,False,False,False,False,False,False
12845,False,False,False,False,False,False
12846,False,False,False,False,False,False
12847,False,False,False,False,False,False
12848,False,False,False,False,False,False
12849,False,False,False,False,False,False
12850,False,False,False,False,False,False
12851,False,False,False,False,False,False
12852,False,False,False,False,False,False
12853,False,False,False,False,False,False
12854,False,False,False,False,False,False
12855,False,False,False,False,False,False
12856,False,False,False,False,False,False
12857,False,False,False,False,False,False
12858,False,False,False,False,False,False
12859,True,False,False,False,False,False
12860,True,False,False,False,False,False
12861,True,False,False,False,False,False
12862,True,False,False,False,False,False
12863,True,False,False,False,False,False
12864,True,False,False,False,False,False
12865,True,False,False,False,False,False
12866,True,False,False,False,False,False
12867,True,False,False,False,False,False
12868,True,False,False,False,False,False
12869,True,False,False,False,False,False
12870,True,False,False,False,False,False
12871,True,False,False,False,False,False
12872,True,False,False,False,False,False
12873,True,False,False,False,False,False
12874,True,False,False,False,False,False
12875,True,False,False,False,False,False
12876,True,False,False,False,False,False
12877,True,False,False,False,False,False
12878,True,False,False,False,False,False
12879,True,False,False,False,False,False
12880,True,False,False,False,False,False
12881,True,False,False,False,False,False
12882,True,False,False,False,False,False
12883,False,True,False,False,False,False
12884,False,True,False,False,False,False
12885,False,True,False,False,False,False
12886,False,True,False,False,False,False
12887,False,True,False,False,False,False
12888,False,True,False,False,False,False
12889,False,True,False,False,False,False
12890,False,True,False,False,False,False
12891,False,True,False,False,False,False
12892,False,True,False,False,False,False
12893,False,True,False,False,False,False
12894,False,True,False,False,False,False
12895,False,True,False,False,False,False
12896,False,True,False,False,False,False
12897,False,True,False,False,False,False
12898,False,True,False,False,False,False
12899,False,True,False,False,False,False
12900,False,True,False,False,False,False
12901,False,True,False,False,False,False
12902,False,True,False,False,False,False
12903,False,True,False,False,False,False
12904,False,True,False,False,False,False
12905,False,True,False,False,False,False
12906,False,True,False,False,False,False
12907,False,False,True,False,False,False
12908,False,False,True,False,False,False
12909,False,False,True,False,False,False
12910,False,False,True,False,False,False
12911,False,False,True,False,False,False
12912,False,False,True,False,False,False
12913,False,False,True,False,False,False
12914,False,False,True,False,False,False
12915,False,False,True,False,False,False
12916,False,False,True,False,False,False
12917,False,False,True,False,False,False
12918,False,False,True,False,False,False
12919,False,False,True,False,False,False
12920,False,False,True,False,False,False
12921,False,False,True,False,False,False
12922,False,False,True,False,False,False
12923,False,False,True,False,False,False
12924,False,False,True,False,False,False
12925,False,False,True,False,False,False
12926,False,False,True,False,False,False
12927,False,False,True,False,False,False
12928,False,False,True,False,False,False
12929,False,False,True,False,False,False
12930,False,False,True,False,False,False
12931,False,False,False,True,False,False
12932,False,False,False,True,False,False
12933,False,False,False,True,False,False
12934,False,False,False,True,False,False
12935,False,False,False,True,False,False
12936,False,False,False,True,False,False
12937,False,False,False,True,False,False
12938,False,False,False,True,False,False
12939,False,False,False,True,False,False
12940,False,False,False,True,False,False
12941,False,False,False,True,False,False
12942,False,False,False,True,False,False
12943,False,False,False,True,False,False
12944,False,False,False,True,False,False
12945,False,False,False,True,False,False
12946,False,False,False,True,False,False
12947,False,False,False,True,False,False
12948,False,False,False,True,False,False
12949,False,False,False,True,False,False
12950,False,False,False,True,False,False
12951,False,False,False,True,False,False
12952,False,False,False,True,False,False
12953,False,False,False,True,False,False
12954,False,False,False,True,False,False
12955,False,False,False,False,True,False
12956,False,False,False,False,True,False
12957,False,False,False,False,True,False
12958,False,False,False,False,True,False
12959,False,False,False,False,True,False
12960,False,False,False,False,True,False
12961,False,False,False,False,True,False
12962,False,False,False,False,True,False
12963,False,False,False,False,True,False
12964,False,False,False,False,True,False
12965,False,False,False,False,True,False
12966,False,False,False,False,True,False
12967,False,False,False,False,True,False
12968,False,False,False,False,True,False
12969,False,False,False,False,True,False
12970,False,False,False,False,True,False
12971,False,False,False,False,True,False
12972,False,False,False,False,True,False
12973,False,False,False,False,True,False
12974,False,False,False,False,True,False
12975,False,False,False,False,True,False
12976,False,False,False,False,True,False
12977,False,False,False,False,True,False
12978,False,False,False,False,True,False
12979,False,False,False,False,False,True
12980,False,False,False,False,False,True
12981,False,False,False,False,False,True
12982,False,False,False,False,False,True
12983,False,False,False,False,False,True
12984,False,False,False,False,False,True
12985,False,False,False,False,False,True
12986,False,False,False,False,False,True
12987,False,False,False,False,False,True
12988,False,False,False,False,False,True
12989,False,False,False,False,False,True
12990,False,False,False,False,False,True
12991,False,False,False,False,False,True
12992,False,False,False,False,False,True
12993,False,False,False,False,False,True
12994,False,False,False,False,False,True
12995,False,False,False,False,False,True
12996,False,False,False,False,False,True
12997,False,False,False,False,False,True
12998,False,False,False,False,False,True
12999,False,False,False,False,False,True
13000,False,False,False,False,False,True
13001,False,False,False,False,False,True
13002,False,False,False,False,False,True
13003,False,False,False,False,False,False
13004,False,False,False,False,False,False
13005,False,False,False,False,False,False
13006,False,False,False,False,False,False
13007,False,False,False,False,False,False
13008,False,False,False,False,False,False
13009,False,False,False,False,False,False
13010,False,False,False,False,False,False
13011,False,False,False,False,False,False
13012,False,False,False,False,False,False
13013,False,False,False,False,False,False
13014,False,False,False,False,False,False
13015,False,False,False,False,False,False
13016,False,False,False,False,False,False
13017,False,False,False,False,False,False
13018,False,False,False,False,False,False
13019,False,False,False,False,False,False
13020,False,False,False,False,False,False
13021,False,False,False,False,False,False
13022,False,False,False,False,False,False
13023,False,False,False,False,False,False
13024,False,False,False,False,False,False
13025,False,False,False,False,False,False
13026,False,False,False,False,False,False
13027,True,False,False,False,False,False
13028,True,False,False,False,False,False
13029,True,False,False,False,False,False
13030,True,False,False,False,False,False
13031,True,False,False,False,False,False
13032,True,False,False,False,False,False
13033,True,False,False,False,False,False
13034,True,False,False,False,False,False
13035,True,False,False,False,False,False
13036,True,False,False,False,False,False
13037,True,False,False,False,False,False
13038,True,False,False,False,False,False
13039,True,False,False,False,False,False
13040,True,False,False,False,False,False
13041,True,False,False,False,False,False
13042,True,False,False,False,False,False
13043,True,False,False,False,False,False
13044,True,False,False,False,False,False
13045,True,False,False,False,False,False
13046,True,False,False,False,False,False
13047,True,False,False,False,False,False
13048,True,False,False,False,False,False
13049,True,False,False,False,False,False
13050,True,False,False,False,False,False
13051,False,True,False,False,False,False
13052,False,True,False,False,False,False
13053,False,True,False,False,False,False
13054,False,True,False,False,False,False
13055,False,True,False,False,False,False
13056,False,True,False,False,False,False
13057,False,True,False,False,False,False
13058,False,True,False,False,False,False
13059,False,True,False,False,False,False
13060,False,True,False,False,False,False
13061,False,True,False,False,False,False
13062,False,True,False,False,False,False
13063,False,True,False,False,False,False
13064,False,True,False,False,False,False
13065,False,True,False,False,False,False
13066,False,True,False,False,False,False
13067,False,True,False,False,False,False
13068,False,True,False,False,False,False
13069,False,True,False,False,False,False
13070,False,True,False,False,False,False
13071,False,True,False,False,False,False
13072,False,True,False,False,False,False
13073,False,True,False,False,False,False
13074,False,True,False,False,False,False
13075,False,False,True,False,False,False
13076,False,False,True,False,False,False
13077,False,False,True,False,False,False
13078,False,False,True,False,False,False
13079,False,False,True,False,False,False
13080,False,False,True,False,False,False
13081,False,False,True,False,False,False
13082,False,False,True,False,False,False
13083,False,False,True,False,False,False
13084,False,False,True,False,False,False
13085,False,False,True,False,False,False
13086,False,False,True,False,False,False
13087,False,False,True,False,False,False
13088,False,False,True,False,False,False
13089,False,False,True,False,False,False
13090,False,False,True,False,False,False
13091,False,False,True,False,False,False
13092,False,False,True,False,False,False
13093,False,False,True,False,False,False
13094,False,False,True,False,False,False
13095,False,False,True,False,False,False
13096,False,False,True,False,False,False
13097,False,False,True,False,False,False
13098,False,False,True,False,False,False
13099,False,False,False,True,False,False
13100,False,False,False,True,False,False
13101,False,False,False,True,False,False
13102,False,False,False,True,False,False
13103,False,False,False,True,False,False
13104,False,False,False,True,False,False
13105,False,False,False,True,False,False
13106,False,False,False,True,False,False
13107,False,False,False,True,False,False
13108,False,False,False,True,False,False
13109,False,False,False,True,False,False
13110,False,False,False,True,False,False
13111,False,False,False,True,False,False
13112,False,False,False,True,False,False
13113,False,False,False,True,False,False
13114,False,False,False,True,False,False
13115,False,False,False,True,False,False
13116,False,False,False,True,False,False
13117,False,False,False,True,False,False
13118,False,False,False,True,False,False
13119,False,False,False,True,False,False
13120,False,False,False,True,False,False
13121,False,False,False,True,False,False
13122,False,False,False,True,False,False
13123,False,False,False,False,True,False
13124,False,False,False,False,True,False
13125,False,False,False,False,True,False
13126,False,False,False,False,True,False
13127,False,False,False,False,True,False
13128,False,False,False,False,True,False
13129,False,False,False,False,True,False
13130,False,False,False,False,True,False
13131,False,False,False,False,True,False
13132,False,False,False,False,True,False
13133,False,False,False,False,True,False
13134,False,False,False,False,True,False
13135,False,False,False,False,True,False
13136,False,False,False,False,True,False
13137,False,False,False,False,True,False
13138,False,False,False,False,True,False
13139,False,False,False,False,True,False
13140,False,False,False,False,True,False
13141,False,False,False,False,True,False
13142,False,False,False,False,True,False
13143,False,False,False,False,True,False
13144,False,False,False,False,True,False
13145,False,False,False,False,True,False
13146,False,False,False,False,True,False
13147,False,False,False,False,False,True
13148,False,False,False,False,False,True
13149,False,False,False,False,False,True
13150,False,False,False,False,False,True
13151,False,False,False,False,False,True
13152,False,False,False,False,False,True
13153,False,False,False,False,False,True
13154,False,False,False,False,False,True
13155,False,False,False,False,False,True
13156,False,False,False,False,False,True
13157,False,False,False,False,False,True
13158,False,False,False,False,False,True
13159,False,False,False,False,False,True
13160,False,False,False,False,False,True
13161,False,False,False,False,False,True
13162,False,False,False,False,False,True
13163,False,False,False,False,False,True
13164,False,False,False,False,False,True
13165,False,False,False,False,False,True
13166,False,False,False,False,False,True
13167,False,False,False,False,False,True
13168,False,False,False,False,False,True
13169,False,False,False,False,False,True
13170,False,False,False,False,False,True
13171,False,False,False,False,False,False
13172,False,False,False,False,False,False
13173,False,False,False,False,False,False
13174,False,False,False,False,False,False
13175,False,False,False,False,False,False
13176,False,False,False,False,False,False
13177,False,False,False,False,False,False
13178,False,False,False,False,False,False
13179,False,False,False,False,False,False
13180,False,False,False,False,False,False
13181,False,False,False,False,False,False
13182,False,False,False,False,False,False
13183,False,False,False,False,False,False
13184,False,False,False,False,False,False
13185,False,False,False,False,False,False
13186,False,False,False,False,False,False
13187,False,False,False,False,False,False
13188,False,False,False,False,False,False
13189,False,False,False,False,False,False
13190,False,False,False,False,False,False
13191,False,False,False,False,False,False
13192,False,False,False,False,False,False
13193,False,False,False,False,False,False
13194,False,False,False,False,False,False
13195,True,False,False,False,False,False
13196,True,False,False,False,False,False
13197,True,False,False,False,False,False
13198,True,False,False,False,False,False
13199,True,False,False,False,False,False
13200,True,False,False,False,False,False
13201,True,False,False,False,False,False
13202,True,False,False,False,False,False
13203,True,False,False,False,False,False
13204,True,False,False,False,False,False
13205,True,False,False,False,False,False
13206,True,False,False,False,False,False
13207,True,False,False,False,False,False
13208,True,False,False,False,False,False
13209,True,False,False,False,False,False
13210,True,False,False,False,False,False
13211,True,False,False,False,False,False
13212,True,False,False,False,False,False
13213,True,False,False,False,False,False
13214,True,False,False,False,False,False
13215,True,False,False,False,False,False
13216,True,False,False,False,False,False
13217,True,False,False,False,False,False
13218,True,False,False,False,False,False
13219,False,True,False,False,False,False
13220,False,True,False,False,False,False
13221,False,True,False,False,False,False
13222,False,True,False,False,False,False
13223,False,True,False,False,False,False
13224,False,True,False,False,False,False
13225,False,True,False,False,False,False
13226,False,True,False,False,False,False
13227,False,True,False,False,False,False
13228,False,True,False,False,False,False
13229,False,True,False,False,False,False
13230,False,True,False,False,False,False
13231,False,True,False,False,False,False
13232,False,True,False,False,False,False
13233,False,True,False,False,False,False
13234,False,True,False,False,False,False
13235,False,True,False,False,False,False
13236,False,True,False,False,False,False
13237,False,True,False,False,False,False
13238,False,True,False,False,False,False
13239,False,True,False,False,False,False
13240,False,True,False,False,False,False
13241,False,True,False,False,False,False
13242,False,True,False,False,False,False
13243,False,False,True,False,False,False
13244,False,False,True,False,False,False
13245,False,False,True,False,False,False
13246,False,False,True,False,False,False
13247,False,False,True,False,False,False
13248,False,False,True,False,False,False
13249,False,False,True,False,False,False
13250,False,False,True,False,False,False
13251,False,False,True,False,False,False
13252,False,False,True,False,False,False
13253,False,False,True,False,False,False
13254,False,False,True,False,False,False
13255,False,False,True,False,False,False
13256,False,False,True,False,False,False
13257,False,False,True,False,False,False
13258,False,False,True,False,False,False
13259,False,False,True,False,False,False
13260,False,False,True,False,False,False
13261,False,False,True,False,False,False
13262,False,False,True,False,False,False
13263,False,False,True,False,False,False
13264,False,False,True,False,False,False
13265,False,False,True,False,False,False
13266,False,False,True,False,False,False
13267,False,False,False,True,False,False
13268,False,False,False,True,False,False
13269,False,False,False,True,False,False
13270,False,False,False,True,False,False
13271,False,False,False,True,False,False
13272,False,False,False,True,False,False
13273,False,False,False,True,False,False
13274,False,False,False,True,False,False
13275,False,False,False,True,False,False
13276,False,False,False,True,False,False
13277,False,False,False,True,False,False
13278,False,False,False,True,False,False
13279,False,False,False,True,False,False
13280,False,False,False,True,False,False
13281,False,False,False,True,False,False
13282,False,False,False,True,False,False
13283,False,False,False,True,False,False
13284,False,False,False,True,False,False
13285,False,False,False,True,False,False
13286,False,False,False,True,False,False
13287,False,False,False,True,False,False
13288,False,False,False,True,False,False
13289,False,False,False,True,False,False
13290,False,False,False,True,False,False
13291,False,False,False,False,True,False
13292,False,False,False,False,True,False
13293,False,False,False,False,True,False
13294,False,False,False,False,True,False
13295,False,False,False,False,True,False
13296,False,False,False,False,True,False
13297,False,False,False,False,True,False
13298,False,False,False,False,True,False
13299,False,False,False,False,True,False
13300,False,False,False,False,True,False
13301,False,False,False,False,True,False
13302,False,False,False,False,True,False
13303,False,False,False,False,True,False
13304,False,False,False,False,True,False
13305,False,False,False,False,True,False
13306,False,False,False,False,True,False
13307,False,False,False,False,True,False
13308,False,False,False,False,True,False
13309,False,False,False,False,True,False
13310,False,False,False,False,True,False
13311,False,False,False,False,True,False
13312,False,False,False,False,True,False
13313,False,False,False,False,True,False
13314,False,False,False,False,True,False
13315,False,False,False,False,False,True
13316,False,False,False,False,False,True
13317,False,False,False,False,False,True
13318,False,False,False,False,False,True
13319,False,False,False,False,False,True
13320,False,False,False,False,False,True
13321,False,False,False,False,False,True
13322,False,False,False,False,False,True
13323,False,False,False,False,False,True
13324,False,False,False,False,False,True
13325,False,False,False,False,False,True
13326,False,False,False,False,False,True
13327,False,False,False,False,False,True
13328,False,False,False,False,False,True
13329,False,False,False,False,False,True
13330,False,False,False,False,False,True
13331,False,False,False,False,False,True
13332,False,False,False,False,False,True
13333,False,False,False,False,False,True
13334,False,False,False,False,False,True
13335,False,False,False,False,False,True
13336,False,False,False,False,False,True
13337,False,False,False,False,False,True
13338,False,False,False,False,False,True
13339,False,False,False,False,False,False
13340,False,False,False,False,False,False
13341,False,False,False,False,False,False
13342,False,False,False,False,False,False
13343,False,False,False,False,False,False
13344,False,False,False,False,False,False
13345,False,False,False,False,False,False
13346,False,False,False,False,False,False
13347,False,False,False,False,False,False
13348,False,False,False,False,False,False
13349,False,False,False,False,False,False
13350,False,False,False,False,False,False
13351,False,False,False,False,False,False
13352,False,False,False,False,False,False
13353,False,False,False,False,False,False
13354,False,False,False,False,False,False
13355,False,False,False,False,False,False
13356,False,False,False,False,False,False
13357,False,False,False,False,False,False
13358,False,False,False,False,False,False
13359,False,False,False,False,False,False
13360,False,False,False,False,False,False
13361,False,False,False,False,False,False
13362,False,False,False,False,False,False
13363,True,False,False,False,False,False
13364,True,False,False,False,False,False
13365,True,False,False,False,False,False
13366,True,False,False,False,False,False
13367,True,False,False,False,False,False
13368,True,False,False,False,False,False
13369,True,False,False,False,False,False
13370,True,False,False,False,False,False
13371,True,False,False,False,False,False
13372,True,False,False,False,False,False
13373,True,False,False,False,False,False
13374,True,False,False,False,False,False
13375,True,False,False,False,False,False
13376,True,False,False,False,False,False
13377,True,False,False,False,False,False
13378,True,False,False,False,False,False
13379,True,False,False,False,False,False
13380,True,False,False,False,False,False
13381,True,False,False,False,False,False
13382,True,False,False,False,False,False
13383,True,False,False,False,False,False
13384,True,False,False,False,False,False
13385,True,False,False,False,False,False
13386,True,False,False,False,False,False
13387,False,True,False,False,False,False
13388,False,True,False,False,False,False
13389,False,True,False,False,False,False
13390,False,True,False,False,False,False
13391,False,True,False,False,False,False
13392,False,True,False,False,False,False
13393,False,True,False,False,False,False
13394,False,True,False,False,False,False
13395,False,True,False,False,False,False
13396,False,True,False,False,False,False
13397,False,True,False,False,False,False
13398,False,True,False,False,False,False
13399,False,True,False,False,False,False
13400,False,True,False,False,False,False
13401,False,True,False,False,False,False
13402,False,True,False,False,False,False
13403,False,True,False,False,False,False
13404,False,True,False,False,False,False
13405,False,True,False,False,False,False
13406,False,True,False,False,False,False
13407,False,True,False,False,False,False
13408,False,True,False,False,False,False
13409,False,True,False,False,False,False
13410,False,True,False,False,False,False
13411,False,False,True,False,False,False
13412,False,False,True,False,False,False
13413,False,False,True,False,False,False
13414,False,False,True,False,False,False
13415,False,False,True,False,False,False
13416,False,False,True,False,False,False
13417,False,False,True,False,False,False
13418,False,False,True,False,False,False
13419,False,False,True,False,False,False
13420,False,False,True,False,False,False
13421,False,False,True,False,False,False
13422,False,False,True,False,False,False
13423,False,False,True,False,False,False
13424,False,False,True,False,False,False
13425,False,False,True,False,False,False
13426,False,False,True,False,False,False
13427,False,False,True,False,False,False
13428,False,False,True,False,False,False
13429,False,False,True,False,False,False
13430,False,False,True,False,False,False
13431,False,False,True,False,False,False
13432,False,False,True,False,False,False
13433,False,False,True,False,False,False
13434,False,False,True,False,False,False
13435,False,False,False,True,False,False
13436,False,False,False,True,False,False
13437,False,False,False,True,False,False
13438,False,False,False,True,False,False
13439,False,False,False,True,False,False
13440,False,False,False,True,False,False
13441,False,False,False,True,False,False
13442,False,False,False,True,False,False
13443,False,False,False,True,False,False
13444,False,False,False,True,False,False
13445,False,False,False,True,False,False
13446,False,False,False,True,False,False
13447,False,False,False,True,False,False
13448,False,False,False,True,False,False
13449,False,False,False,True,False,False
13450,False,False,False,True,False,False
13451,False,False,False,True,False,False
13452,False,False,False,True,False,False
13453,False,False,False,True,False,False
13454,False,False,False,True,False,False
13455,False,False,False,True,False,False
13456,False,False,False,True,False,False
13457,False,False,False,True,False,False
13458,False,False,False,True,False,False
13459,False,False,False,False,True,False
13460,False,False,False,False,True,False
13461,False,False,False,False,True,False
13462,False,False,False,False,True,False
13463,False,False,False,False,True,False
13464,False,False,False,False,True,False
13465,False,False,False,False,True,False
13466,False,False,False,False,True,False
13467,False,False,False,False,True,False
13468,False,False,False,False,True,False
13469,False,False,False,False,True,False
13470,False,False,False,False,True,False
13471,False,False,False,False,True,False
13472,False,False,False,False,True,False
13473,False,False,False,False,True,False
13474,False,False,False,False,True,False
13475,False,False,False,False,True,False
13476,False,False,False,False,True,False
13477,False,False,False,False,True,False
13478,False,False,False,False,True,False
13479,False,False,False,False,True,False
13480,False,False,False,False,True,False
13481,False,False,False,False,True,False
13482,False,False,False,False,True,False
13483,False,False,False,False,False,True
13484,False,False,False,False,False,True
13485,False,False,False,False,False,True
13486,False,False,False,False,False,True
13487,False,False,False,False,False,True
13488,False,False,False,False,False,True
13489,False,False,False,False,False,True
13490,False,False,False,False,False,True
13491,False,False,False,False,False,True
13492,False,False,False,False,False,True
13493,False,False,False,False,False,True
13494,False,False,False,False,False,True
13495,False,False,False,False,False,True
13496,False,False,False,False,False,True
13497,False,False,False,False,False,True
13498,False,False,False,False,False,True
13499,False,False,False,False,False,True
13500,False,False,False,False,False,True
13501,False,False,False,False,False,True
13502,False,False,False,False,False,True
13503,False,False,False,False,False,True
13504,False,False,False,False,False,True
13505,False,False,False,False,False,True
13506,False,False,False,False,False,True
13507,False,False,False,False,False,False
13508,False,False,False,False,False,False
13509,False,False,False,False,False,False
13510,False,False,False,False,False,False
13511,False,False,False,False,False,False
13512,False,False,False,False,False,False
13513,False,False,False,False,False,False
13514,False,False,False,False,False,False
13515,False,False,False,False,False,False
13516,False,False,False,False,False,False
13517,False,False,False,False,False,False
13518,False,False,False,False,False,False
13519,False,False,False,False,False,False
13520,False,False,False,False,False,False
13521,False,False,False,False,False,False
13522,False,False,False,False,False,False
13523,False,False,False,False,False,False
13524,False,False,False,False,False,False
13525,False,False,False,False,False,False
13526,False,False,False,False,False,False
13527,False,False,False,False,False,False
13528,False,False,False,False,False,False
13529,False,False,False,False,False,False
13530,False,False,False,False,False,False
13531,True,False,False,False,False,False
13532,True,False,False,False,False,False
13533,True,False,False,False,False,False
13534,True,False,False,False,False,False
13535,True,False,False,False,False,False
13536,True,False,False,False,False,False
13537,True,False,False,False,False,False
13538,True,False,False,False,False,False
13539,True,False,False,False,False,False
13540,True,False,False,False,False,False
13541,True,False,False,False,False,False
13542,True,False,False,False,False,False
13543,True,False,False,False,False,False
13544,True,False,False,False,False,False
13545,True,False,False,False,False,False
13546,True,False,False,False,False,False
13547,True,False,False,False,False,False
13548,True,False,False,False,False,False
13549,True,False,False,False,False,False
13550,True,False,False,False,False,False
13551,True,False,False,False,False,False
13552,True,False,False,False,False,False
13553,True,False,False,False,False,False
13554,True,False,False,False,False,False
13555,False,True,False,False,False,False
13556,False,True,False,False,False,False
13557,False,True,False,False,False,False
13558,False,True,False,False,False,False
13559,False,True,False,False,False,False
13560,False,True,False,False,False,False
13561,False,True,False,False,False,False
13562,False,True,False,False,False,False
13563,False,True,False,False,False,False
13564,False,True,False,False,False,False
13565,False,True,False,False,False,False
13566,False,True,False,False,False,False
13567,False,True,False,False,False,False
13568,False,True,False,False,False,False
13569,False,True,False,False,False,False
13570,False,True,False,False,False,False
13571,False,True,False,False,False,False
13572,False,True,False,False,False,False
13573,False,True,False,False,False,False
13574,False,True,False,False,False,False
13575,False,True,False,False,False,False
13576,False,True,False,False,False,False
13577,False,True,False,False,False,False
13578,False,True,False,False,False,False
13579,False,False,True,False,False,False
13580,False,False,True,False,False,False
13581,False,False,True,False,False,False
13582,False,False,True,False,False,False
13583,False,False,True,False,False,False
13584,False,False,True,False,False,False
13585,False,False,True,False,False,False
13586,False,False,True,False,False,False
13587,False,False,True,False,False,False
13588,False,False,True,False,False,False
13589,False,False,True,False,False,False
13590,False,False,True,False,False,False
13591,False,False,True,False,False,False
