instant,atemp
13341,0.9346796410547527
13342,0.9346796410547527
13343,0.9346796410547527
13344,0.9346796410547527
13345,0.9346796410547527
13346,0.9346796410547527
13347,1.1109959749503824
13348,1.1109959749503824
13349,1.2873123088460119
13350,1.4636286427416416
13351,1.7278121925390544
13352,1.7278121925390544
13353,1.8162613105329017
13354,1.9925776444285312
13355,1.904128526434684
13356,1.8162613105329017
13357,1.7278121925390544
13358,1.2873123088460119
13359,1.3751795247477945
13360,1.2873123088460119
13361,1.2873123088460119
13362,1.2873123088460119
13363,1.2873123088460119
13364,1.2873123088460119
13365,1.1109959749503824
13366,1.1109959749503824
13367,0.9346796410547527
13368,0.9346796410547527
13369,0.7583633071591229
13370,0.9346796410547527
13371,1.1988631908521648
13372,1.2873123088460119
13373,1.3751795247477945
13374,1.7278121925390544
13375,1.904128526434684
13376,1.8162613105329017
13377,1.8162613105329017
13378,1.9925776444285312
13379,1.904128526434684
13380,1.4636286427416416
13381,1.4636286427416416
13382,1.904128526434684
13383,1.8162613105329017
13384,1.7278121925390544
13385,1.4636286427416416
13386,1.3751795247477945
13387,1.3751795247477945
13388,1.3751795247477945
13389,1.2873123088460119
13390,1.1988631908521648
13391,1.1988631908521648
13392,1.1988631908521648
13393,0.9346796410547527
13394,1.1988631908521648
13395,1.2873123088460119
13396,1.639944976637272
13397,1.7278121925390544
13398,1.8162613105329017
13399,1.904128526434684
13400,1.9925776444285312
13401,1.9925776444285312
13402,2.0804448603303136
13403,1.9925776444285312
13404,1.9925776444285312
13405,1.9925776444285312
13406,1.904128526434684
13407,1.8162613105329017
13408,1.639944976637272
13409,1.7278121925390544
13410,1.639944976637272
13411,1.5514958586434242
13412,1.4636286427416416
13413,1.4636286427416416
13414,1.2873123088460119
13415,1.2873123088460119
13416,1.1988631908521648
13417,1.1988631908521648
13418,1.1988631908521648
13419,1.2873123088460119
13420,1.5514958586434242
13421,1.8162613105329017
13422,2.168893978324161
13423,2.168893978324161
13424,2.2567611942259433
13425,2.168893978324161
13426,2.3452103122197907
13427,2.168893978324161
13428,1.2873123088460119
13429,1.2873123088460119
13430,1.3751795247477945
13431,1.3751795247477945
13432,1.1988631908521648
13433,1.3751795247477945
13434,1.3751795247477945
13435,1.3751795247477945
13436,1.2873123088460119
13437,1.2873123088460119
13438,1.1988631908521648
13439,1.1988631908521648
13440,1.1988631908521648
13441,1.1988631908521648
13442,1.1988631908521648
13443,1.1988631908521648
13444,1.3751795247477945
13445,1.3751795247477945
13446,1.3751795247477945
13447,1.639944976637272
13448,1.8162613105329017
13449,1.7278121925390544
13450,1.8162613105329017
13451,1.7278121925390544
13452,1.7278121925390544
13453,1.8162613105329017
13454,1.8162613105329017
13455,1.639944976637272
13456,1.7278121925390544
13457,0.6699141891652758
13458,0.6699141891652758
13459,0.6699141891652758
13460,0.6699141891652758
13461,0.6699141891652758
13462,0.6699141891652758
13463,0.6699141891652758
13464,0.6699141891652758
13465,0.6699141891652758
13466,0.6699141891652758
13467,0.6699141891652758
13468,0.9346796410547527
13469,1.1109959749503824
13470,1.1109959749503824
13471,1.2873123088460119
13472,0.9346796410547527
13473,0.9346796410547527
13474,1.1109959749503824
13475,1.1109959749503824
13476,0.9346796410547527
13477,0.6699141891652758
13478,0.7583633071591229
13479,0.5820469732634933
13480,0.5820469732634933
13481,0.5820469732634933
13482,0.5820469732634933
13483,0.5820469732634933
13484,0.5820469732634933
13485,0.5820469732634933
13486,0.4057306393678636
13487,0.4057306393678636
13488,0.4057306393678636
13489,0.4057306393678636
13490,0.4057306393678636
13491,0.4057306393678636
13492,0.4057306393678636
13493,0.4057306393678636
13494,0.4057306393678636
13495,0.49359785526964606
13496,0.49359785526964606
13497,0.49359785526964606
13498,0.4057306393678636
13499,0.4057306393678636
13500,0.4057306393678636
13501,0.4057306393678636
13502,0.4057306393678636
13503,0.4057306393678636
13504,0.4057306393678636
13505,0.4057306393678636
13506,0.4057306393678636
13507,0.4057306393678636
13508,0.4057306393678636
13509,0.4057306393678636
13510,0.4057306393678636
13511,0.4057306393678636
13512,0.4057306393678636
13513,0.4057306393678636
13514,0.5820469732634933
13515,0.5820469732634933
13516,0.6699141891652758
13517,0.8462305230609054
13518,0.8462305230609054
13519,0.8462305230609054
13520,1.022546856956535
13521,1.022546856956535
13522,1.1988631908521648
13523,1.1988631908521648
13524,1.2873123088460119
13525,1.2873123088460119
13526,1.2873123088460119
13527,1.1988631908521648
13528,1.1109959749503824
13529,1.1109959749503824
13530,1.1109959749503824
13531,0.9346796410547527
13532,0.6699141891652758
13533,0.6699141891652758
13534,0.6699141891652758
13535,0.6699141891652758
13536,0.6699141891652758
13537,0.6699141891652758
13538,0.9346796410547527
13539,1.1109959749503824
13540,1.2873123088460119
13541,1.3751795247477945
13542,1.5514958586434242
13543,1.5514958586434242
13544,1.5514958586434242
13545,1.5514958586434242
13546,1.5514958586434242
13547,1.639944976637272
13548,1.7278121925390544
13549,1.7278121925390544
13550,1.639944976637272
13551,1.5514958586434242
13552,1.3751795247477945
13553,1.3751795247477945
13554,1.1988631908521648
13555,1.1988631908521648
13556,1.1109959749503824
13557,0.9346796410547527
13558,0.7583633071591229
13559,0.7583633071591229
13560,0.7583633071591229
13561,0.7583633071591229
13562,0.7583633071591229
13563,1.1109959749503824
13564,1.2873123088460119
13565,1.904128526434684
13566,1.8162613105329017
13567,1.904128526434684
13568,1.8162613105329017
13569,1.904128526434684
13570,1.904128526434684
13571,1.7278121925390544
13572,1.639944976637272
13573,1.5514958586434242
13574,1.3751795247477945
13575,1.3751795247477945
13576,1.2873123088460119
13577,1.2873123088460119
13578,1.2873123088460119
13579,1.1988631908521648
13580,1.1109959749503824
13581,1.022546856956535
13582,0.9346796410547527
13583,0.8462305230609054
13584,0.7583633071591229
13585,0.7583633071591229
13586,0.7583633071591229
13587,0.8462305230609054
13588,0.9346796410547527
13589,1.022546856956535
13590,1.022546856956535
13591,1.1109959749503824
13592,1.1109959749503824
13593,1.1988631908521648
13594,1.2873123088460119
13595,1.1988631908521648
13596,1.2873123088460119
13597,1.2873123088460119
13598,1.2873123088460119
13599,1.1109959749503824
13600,1.022546856956535
13601,1.022546856956535
13602,1.022546856956535
13603,0.9346796410547527
13604,0.8462305230609054
13605,0.8462305230609054
13606,0.8462305230609054
13607,0.8462305230609054
13608,0.8462305230609054
13609,0.8462305230609054
13610,0.7583633071591229
13611,1.1109959749503824
13612,1.1109959749503824
13613,1.1988631908521648
13614,1.2873123088460119
13615,1.904128526434684
13616,1.9925776444285312
13617,2.0804448603303136
13618,2.3452103122197907
13619,2.433077528121573
13620,2.3452103122197907
13621,2.2567611942259433
13622,2.3452103122197907
13623,2.2567611942259433
13624,1.9925776444285312
13625,1.5514958586434242
13626,1.5514958586434242
13627,1.1988631908521648
13628,1.1988631908521648
13629,1.1988631908521648
13630,1.1109959749503824
13631,1.1109959749503824
13632,1.1109959749503824
13633,1.1109959749503824
13634,1.1109959749503824
13635,1.1988631908521648
13636,1.4636286427416416
13637,1.7278121925390544
13638,1.7278121925390544
13639,1.7278121925390544
13640,1.8162613105329017
13641,1.7278121925390544
13642,1.904128526434684
13643,1.8162613105329017
13644,1.7278121925390544
13645,1.8162613105329017
13646,1.639944976637272
13647,1.7278121925390544
13648,1.5514958586434242
13649,1.5514958586434242
13650,1.5514958586434242
13651,1.4636286427416416
13652,1.1988631908521648
13653,1.1988631908521648
13654,1.1988631908521648
13655,1.1988631908521648
13656,1.1109959749503824
13657,0.9346796410547527
13658,1.022546856956535
13659,1.1988631908521648
13660,1.2873123088460119
13661,1.5514958586434242
13662,1.7278121925390544
13663,1.5514958586434242
13664,1.639944976637272
13665,1.8162613105329017
13666,1.7278121925390544
13667,1.7278121925390544
13668,1.7278121925390544
13669,1.639944976637272
13670,1.5514958586434242
13671,0.9346796410547527
13672,0.7583633071591229
13673,0.7583633071591229
13674,0.7583633071591229
13675,0.7583633071591229
13676,0.6699141891652758
13677,0.7583633071591229
13678,0.8462305230609054
13679,0.8462305230609054
13680,0.7583633071591229
13681,0.6699141891652758
13682,0.7583633071591229
13683,0.8462305230609054
13684,1.022546856956535
13685,1.1988631908521648
13686,1.1988631908521648
13687,1.2873123088460119
13688,1.2873123088460119
13689,1.5514958586434242
13690,1.4636286427416416
13691,1.4636286427416416
13692,1.4636286427416416
13693,1.5514958586434242
13694,1.3751795247477945
13695,1.2873123088460119
13696,1.2873123088460119
13697,1.1988631908521648
13698,1.022546856956535
13699,1.022546856956535
13700,1.1109959749503824
13701,1.1109959749503824
13702,0.9346796410547527
13703,0.7583633071591229
13704,0.7583633071591229
13705,0.7583633071591229
13706,0.7583633071591229
13707,1.1109959749503824
13708,1.2873123088460119
13709,1.2873123088460119
13710,1.2873123088460119
13711,1.4636286427416416
13712,1.3751795247477945
13713,1.5514958586434242
13714,1.5514958586434242
13715,1.5514958586434242
13716,1.5514958586434242
13717,1.2873123088460119
13718,1.3751795247477945
13719,1.7278121925390544
13720,1.1988631908521648
13721,1.1988631908521648
13722,1.1109959749503824
13723,1.1109959749503824
13724,0.9346796410547527
13725,0.7583633071591229
13726,0.7583633071591229
13727,0.7583633071591229
13728,0.7583633071591229
13729,0.7583633071591229
13730,0.5820469732634933
13731,0.9346796410547527
13732,1.1109959749503824
13733,1.1988631908521648
13734,1.1988631908521648
13735,1.3751795247477945
13736,1.4636286427416416
13737,1.639944976637272
13738,1.639944976637272
13739,1.3751795247477945
13740,1.3751795247477945
13741,1.3751795247477945
13742,1.2873123088460119
13743,1.1988631908521648
13744,1.022546856956535
13745,0.9346796410547527
13746,0.9346796410547527
13747,0.7583633071591229
13748,0.9346796410547527
13749,0.7583633071591229
13750,0.5820469732634933
13751,0.5820469732634933
13752,0.6699141891652758
13753,0.6699141891652758
13754,0.6699141891652758
13755,0.5820469732634933
13756,0.7583633071591229
13757,0.9346796410547527
13758,1.1988631908521648
13759,1.3751795247477945
13760,1.5514958586434242
13761,1.5514958586434242
13762,1.639944976637272
13763,1.639944976637272
13764,1.639944976637272
13765,1.5514958586434242
13766,1.3751795247477945
13767,1.2873123088460119
13768,1.2873123088460119
13769,1.1988631908521648
13770,1.1988631908521648
13771,1.1109959749503824
13772,1.1109959749503824
13773,0.9346796410547527
13774,0.7583633071591229
13775,0.7583633071591229
13776,0.7583633071591229
13777,0.6699141891652758
13778,0.7583633071591229
13779,1.1109959749503824
13780,1.2873123088460119
13781,1.4636286427416416
13782,1.639944976637272
13783,1.7278121925390544
13784,1.639944976637272
13785,1.8162613105329017
13786,1.8162613105329017
13787,1.5514958586434242
13788,1.639944976637272
13789,1.7278121925390544
13790,1.7278121925390544
13791,1.8162613105329017
13792,1.639944976637272
13793,1.4636286427416416
13794,1.2873123088460119
13795,1.1988631908521648
13796,1.1988631908521648
13797,1.1109959749503824
13798,0.9346796410547527
13799,0.9346796410547527
13800,0.7583633071591229
13801,0.7583633071591229
13802,0.7583633071591229
13803,1.1109959749503824
13804,1.1988631908521648
13805,1.2873123088460119
13806,1.5514958586434242
13807,1.8162613105329017
13808,1.9925776444285312
13809,1.904128526434684
13810,1.8162613105329017
13811,1.9925776444285312
13812,1.8162613105329017
13813,1.904128526434684
13814,1.904128526434684
13815,1.8162613105329017
13816,1.639944976637272
13817,1.4636286427416416
13818,1.4636286427416416
13819,1.3751795247477945
13820,1.3751795247477945
13821,1.3751795247477945
13822,1.3751795247477945
13823,1.3751795247477945
13824,1.2873123088460119
13825,1.1109959749503824
13826,1.1109959749503824
13827,1.2873123088460119
13828,1.4636286427416416
13829,1.639944976637272
13830,1.7278121925390544
13831,1.904128526434684
13832,1.8162613105329017
13833,1.9925776444285312
13834,1.904128526434684
13835,1.9925776444285312
13836,1.9925776444285312
13837,1.8162613105329017
13838,1.8162613105329017
13839,1.7278121925390544
13840,1.7278121925390544
13841,1.7278121925390544
13842,1.4636286427416416
13843,1.4636286427416416
13844,1.2873123088460119
13845,1.2873123088460119
13846,1.2873123088460119
13847,1.2873123088460119
13848,1.2873123088460119
13849,1.2873123088460119
13850,1.2873123088460119
13851,1.3751795247477945
13852,1.4636286427416416
13853,1.7278121925390544
13854,1.7278121925390544
13855,1.8162613105329017
13856,1.904128526434684
13857,1.9925776444285312
13858,2.168893978324161
13859,1.9925776444285312
13860,1.639944976637272
13861,1.639944976637272
13862,1.1109959749503824
13863,1.1109959749503824
13864,1.1109959749503824
13865,1.2873123088460119
13866,1.2873123088460119
13867,1.2873123088460119
13868,1.2873123088460119
13869,1.2873123088460119
13870,1.2873123088460119
13871,1.2873123088460119
13872,1.2873123088460119
13873,1.1109959749503824
13874,1.1109959749503824
13875,1.1988631908521648
13876,1.1109959749503824
13877,1.1109959749503824
13878,1.2873123088460119
13879,1.4636286427416416
13880,1.4636286427416416
13881,1.5514958586434242
13882,1.639944976637272
13883,1.639944976637272
13884,1.639944976637272
13885,1.5514958586434242
13886,1.5514958586434242
13887,1.5514958586434242
13888,1.4636286427416416
13889,1.2873123088460119
13890,1.2873123088460119
13891,1.2873123088460119
13892,1.1109959749503824
13893,1.1109959749503824
13894,1.1109959749503824
13895,1.1109959749503824
13896,0.9346796410547527
13897,1.1109959749503824
13898,1.1109959749503824
13899,1.1109959749503824
13900,1.022546856956535
13901,1.1109959749503824
13902,1.2873123088460119
13903,1.4636286427416416
13904,1.639944976637272
13905,1.5514958586434242
13906,1.639944976637272
13907,1.5514958586434242
13908,1.4636286427416416
13909,1.5514958586434242
13910,1.3751795247477945
13911,1.4636286427416416
13912,1.2873123088460119
13913,1.2873123088460119
13914,1.2873123088460119
13915,1.2873123088460119
13916,1.1109959749503824
13917,1.2873123088460119
13918,1.1109959749503824
13919,1.1109959749503824
13920,1.1109959749503824
13921,0.9346796410547527
13922,1.1109959749503824
13923,1.1109959749503824
13924,1.4636286427416416
13925,1.4636286427416416
13926,1.5514958586434242
13927,1.5514958586434242
13928,1.5514958586434242
13929,1.5514958586434242
13930,1.5514958586434242
13931,1.639944976637272
13932,1.5514958586434242
13933,1.639944976637272
13934,1.4636286427416416
13935,1.4636286427416416
13936,1.2873123088460119
13937,1.2873123088460119
13938,1.2873123088460119
13939,1.1988631908521648
13940,1.2873123088460119
13941,1.1109959749503824
13942,1.1109959749503824
13943,0.9346796410547527
13944,0.9346796410547527
13945,0.6699141891652758
13946,0.7583633071591229
13947,1.1109959749503824
13948,1.2873123088460119
13949,1.4636286427416416
13950,1.639944976637272
13951,1.639944976637272
13952,1.639944976637272
13953,1.8162613105329017
13954,1.7278121925390544
13955,1.7278121925390544
13956,1.7278121925390544
13957,1.639944976637272
13958,1.639944976637272
13959,1.639944976637272
13960,1.022546856956535
13961,1.022546856956535
13962,0.8462305230609054
13963,0.8462305230609054
13964,1.022546856956535
13965,1.022546856956535
13966,1.1109959749503824
13967,1.2873123088460119
13968,1.1109959749503824
13969,1.1109959749503824
13970,0.5820469732634933
13971,0.5820469732634933
13972,0.4057306393678636
13973,0.5820469732634933
13974,0.6699141891652758
13975,0.9346796410547527
13976,1.2873123088460119
13977,1.3751795247477945
13978,1.3751795247477945
13979,1.5514958586434242
13980,1.4636286427416416
13981,1.5514958586434242
13982,1.3751795247477945
13983,1.3751795247477945
13984,1.2873123088460119
13985,1.2873123088460119
13986,1.2873123088460119
13987,1.1988631908521648
13988,1.022546856956535
13989,0.8462305230609054
13990,0.6699141891652758
13991,0.5820469732634933
13992,0.5820469732634933
13993,0.49359785526964606
13994,0.49359785526964606
13995,0.5820469732634933
13996,0.7583633071591229
13997,0.9346796410547527
13998,1.1988631908521648
13999,1.2873123088460119
14000,1.3751795247477945
14001,1.5514958586434242
14002,1.5514958586434242
14003,1.4636286427416416
14004,1.4636286427416416
14005,1.2873123088460119
14006,1.1109959749503824
14007,0.6699141891652758
14008,0.6699141891652758
14009,0.6699141891652758
14010,0.6699141891652758
14011,0.7583633071591229
14012,0.7583633071591229
14013,0.6699141891652758
14014,0.7583633071591229
14015,0.6699141891652758
14016,0.7583633071591229
14017,0.8462305230609054
14018,0.7583633071591229
14019,0.7583633071591229
14020,0.8462305230609054
14021,1.022546856956535
14022,1.022546856956535
14023,1.1109959749503824
14024,1.1109959749503824
14025,1.2873123088460119
14026,1.1988631908521648
14027,1.1988631908521648
14028,1.1988631908521648
14029,1.2873123088460119
14030,1.1988631908521648
14031,1.022546856956535
14032,1.022546856956535
14033,1.1109959749503824
14034,1.022546856956535
14035,0.9346796410547527
14036,0.8462305230609054
14037,0.8462305230609054
14038,0.7583633071591229
14039,0.7583633071591229
14040,0.7583633071591229
14041,0.7583633071591229
14042,0.6699141891652758
14043,0.8462305230609054
14044,1.1109959749503824
14045,1.1109959749503824
14046,1.1988631908521648
14047,1.1988631908521648
14048,1.2873123088460119
14049,1.2873123088460119
14050,1.2873123088460119
14051,1.4636286427416416
14052,1.3751795247477945
14053,1.3751795247477945
14054,1.2873123088460119
14055,1.1988631908521648
14056,1.1988631908521648
14057,1.1988631908521648
14058,1.1988631908521648
14059,1.022546856956535
14060,1.1109959749503824
14061,0.9346796410547527
14062,0.9346796410547527
14063,0.9346796410547527
14064,0.9346796410547527
14065,0.9346796410547527
14066,0.5820469732634933
14067,0.7583633071591229
14068,0.6699141891652758
14069,1.1109959749503824
14070,1.1109959749503824
14071,1.1988631908521648
14072,1.3751795247477945
14073,1.4636286427416416
14074,1.5514958586434242
14075,1.639944976637272
14076,1.5514958586434242
14077,1.4636286427416416
14078,1.3751795247477945
14079,1.4636286427416416
14080,1.3751795247477945
14081,1.1988631908521648
14082,1.1988631908521648
14083,1.1988631908521648
14084,1.022546856956535
14085,1.022546856956535
14086,0.9346796410547527
14087,0.8462305230609054
14088,0.5820469732634933
14089,0.6699141891652758
14090,0.6699141891652758
14091,0.8462305230609054
14092,1.022546856956535
14093,1.1988631908521648
14094,1.1988631908521648
14095,1.1988631908521648
14096,1.1988631908521648
14097,1.3751795247477945
14098,1.2873123088460119
14099,1.2873123088460119
14100,1.1988631908521648
14101,1.1988631908521648
14102,1.1109959749503824
14103,1.022546856956535
14104,1.022546856956535
14105,1.022546856956535
14106,1.022546856956535
14107,0.9346796410547527
14108,0.8462305230609054
14109,0.7583633071591229
14110,0.7583633071591229
14111,0.6699141891652758
14112,0.6699141891652758
14113,0.5820469732634933
14114,0.5820469732634933
14115,0.7583633071591229
14116,0.9346796410547527
14117,1.1109959749503824
14118,1.1109959749503824
14119,1.1109959749503824
14120,1.2873123088460119
14121,1.2873123088460119
14122,1.3751795247477945
14123,1.2873123088460119
14124,1.3751795247477945
14125,1.4636286427416416
14126,1.3751795247477945
14127,1.1988631908521648
14128,1.1988631908521648
14129,1.1109959749503824
14130,1.1109959749503824
14131,1.022546856956535
14132,-1.3580146016804981
14133,-1.3580146016804981
14134,-1.3580146016804981
14135,-1.3580146016804981
14136,-1.3580146016804981
14137,-1.3580146016804981
14138,-1.3580146016804981
14139,-1.3580146016804981
14140,-1.3580146016804981
14141,-1.3580146016804981
14142,-1.3580146016804981
14143,-1.3580146016804981
14144,-1.3580146016804981
14145,-1.3580146016804981
14146,-1.3580146016804981
14147,-1.3580146016804981
14148,-1.3580146016804981
14149,-1.3580146016804981
14150,-1.3580146016804981
14151,-1.3580146016804981
14152,-1.3580146016804981
14153,-1.3580146016804981
14154,-1.3580146016804981
14155,-1.3580146016804981
14156,0.5820469732634933
14157,0.4057306393678636
14158,0.49359785526964606
14159,0.49359785526964606
14160,0.6699141891652758
14161,0.5820469732634933
14162,0.49359785526964606
14163,0.49359785526964606
14164,0.7583633071591229
14165,0.8462305230609054
14166,1.022546856956535
14167,1.1109959749503824
14168,1.1109959749503824
14169,1.022546856956535
14170,1.1109959749503824
14171,1.1109959749503824
14172,1.1109959749503824
14173,1.1109959749503824
14174,1.022546856956535
14175,0.9346796410547527
14176,0.9346796410547527
14177,0.8462305230609054
14178,0.8462305230609054
14179,0.7583633071591229
14180,0.8462305230609054
14181,0.7583633071591229
14182,0.7583633071591229
14183,0.7583633071591229
14184,0.7583633071591229
14185,0.6699141891652758
14186,0.7583633071591229
14187,0.7583633071591229
14188,0.7583633071591229
14189,0.8462305230609054
14190,0.9346796410547527
14191,0.6699141891652758
14192,0.7583633071591229
14193,0.5820469732634933
14194,0.7583633071591229
14195,0.7583633071591229
14196,0.8462305230609054
14197,0.6699141891652758
14198,0.6699141891652758
14199,0.7583633071591229
14200,0.7583633071591229
14201,0.6699141891652758
14202,0.6699141891652758
14203,0.6699141891652758
14204,0.49359785526964606
14205,0.49359785526964606
14206,0.49359785526964606
14207,0.4057306393678636
14208,0.49359785526964606
14209,0.49359785526964606
14210,0.5820469732634933
14211,0.6699141891652758
14212,0.6699141891652758
14213,0.7583633071591229
14214,0.7583633071591229
14215,0.8462305230609054
14216,0.8462305230609054
14217,1.022546856956535
14218,1.1109959749503824
14219,1.1109959749503824
14220,1.1109959749503824
14221,1.022546856956535
14222,0.6699141891652758
14223,0.6699141891652758
14224,0.5820469732634933
14225,0.49359785526964606
14226,0.49359785526964606
14227,0.49359785526964606
14228,0.49359785526964606
14229,0.49359785526964606
14230,0.4057306393678636
14231,0.3172815213740164
14232,0.3172815213740164
14233,0.3172815213740164
14234,0.3172815213740164
14235,0.5820469732634933
14236,0.5820469732634933
14237,0.7583633071591229
14238,0.8462305230609054
14239,1.022546856956535
14240,1.022546856956535
14241,1.022546856956535
14242,1.1109959749503824
14243,1.1109959749503824
14244,1.1109959749503824
14245,1.1109959749503824
14246,1.1109959749503824
14247,0.6699141891652758
14248,0.7583633071591229
14249,0.7583633071591229
14250,0.6699141891652758
14251,0.5820469732634933
14252,0.5820469732634933
14253,0.6699141891652758
14254,0.6699141891652758
14255,0.6699141891652758
14256,0.4057306393678636
14257,0.5820469732634933
14258,0.6699141891652758
14259,0.6699141891652758
14260,0.7583633071591229
14261,0.9346796410547527
14262,1.022546856956535
14263,1.1109959749503824
14264,1.1109959749503824
14265,1.1988631908521648
14266,1.1988631908521648
14267,1.1988631908521648
14268,1.1988631908521648
14269,1.1988631908521648
14270,0.8462305230609054
14271,0.8462305230609054
14272,0.7583633071591229
14273,0.7583633071591229
14274,0.7583633071591229
14275,0.5820469732634933
14276,0.6699141891652758
14277,0.5820469732634933
14278,0.5820469732634933
14279,0.5820469732634933
14280,0.5820469732634933
14281,0.5820469732634933
14282,0.4057306393678636
14283,0.5820469732634933
14284,0.8462305230609054
14285,1.022546856956535
14286,1.1988631908521648
14287,1.1988631908521648
14288,1.1988631908521648
14289,1.4636286427416416
14290,1.2873123088460119
14291,1.2873123088460119
14292,1.1988631908521648
14293,1.1988631908521648
14294,1.1109959749503824
14295,1.1109959749503824
14296,1.022546856956535
14297,1.022546856956535
14298,0.9346796410547527
14299,0.8462305230609054
14300,0.8462305230609054
14301,0.7583633071591229
14302,0.8462305230609054
14303,0.7583633071591229
14304,0.7583633071591229
14305,0.6699141891652758
14306,0.5820469732634933
14307,0.6699141891652758
14308,0.8462305230609054
14309,1.1109959749503824
14310,1.1988631908521648
14311,1.1988631908521648
14312,1.1988631908521648
14313,1.3751795247477945
14314,1.2873123088460119
14315,1.1988631908521648
14316,1.1988631908521648
14317,1.1109959749503824
14318,1.1988631908521648
14319,1.1109959749503824
14320,1.022546856956535
14321,1.022546856956535
14322,1.022546856956535
14323,0.9346796410547527
14324,1.022546856956535
14325,0.9346796410547527
14326,0.8462305230609054
14327,0.8462305230609054
14328,0.8462305230609054
14329,0.7583633071591229
14330,0.6699141891652758
14331,0.6699141891652758
14332,0.8462305230609054
14333,0.9346796410547527
14334,1.022546856956535
14335,1.1988631908521648
14336,1.1109959749503824
14337,1.1109959749503824
14338,0.8462305230609054
14339,0.7583633071591229
14340,0.8462305230609054
14341,0.8462305230609054
14342,0.8462305230609054
14343,0.6699141891652758
14344,0.5820469732634933
14345,0.5820469732634933
14346,0.5820469732634933
14347,0.5820469732634933
14348,0.5820469732634933
14349,0.5820469732634933
14350,0.5820469732634933
14351,0.5820469732634933
14352,0.5820469732634933
14353,0.5820469732634933
14354,0.49359785526964606
14355,0.5820469732634933
14356,0.9346796410547527
14357,0.9346796410547527
14358,1.2873123088460119
14359,1.2873123088460119
14360,1.2873123088460119
14361,0.7583633071591229
14362,0.5820469732634933
14363,0.5820469732634933
14364,0.5820469732634933
14365,0.5820469732634933
14366,0.5820469732634933
14367,0.5820469732634933
14368,0.5820469732634933
14369,0.5820469732634933
14370,0.49359785526964606
14371,0.5820469732634933
14372,0.5820469732634933
14373,0.49359785526964606
14374,0.49359785526964606
14375,0.49359785526964606
14376,0.5820469732634933
14377,0.49359785526964606
14378,0.49359785526964606
14379,0.7583633071591229
14380,0.7583633071591229
14381,0.7583633071591229
14382,1.2873123088460119
14383,1.2873123088460119
14384,1.3751795247477945
14385,1.3751795247477945
14386,1.5514958586434242
14387,1.639944976637272
14388,1.639944976637272
14389,1.4636286427416416
14390,1.3751795247477945
14391,1.2873123088460119
14392,1.2873123088460119
14393,1.2873123088460119
14394,1.1109959749503824
14395,1.1109959749503824
14396,1.1109959749503824
14397,0.9346796410547527
14398,0.9346796410547527
14399,0.6699141891652758
14400,0.7583633071591229
14401,0.7583633071591229
14402,0.6699141891652758
14403,0.7583633071591229
14404,0.8462305230609054
14405,1.1109959749503824
14406,1.1988631908521648
14407,1.4636286427416416
14408,1.5514958586434242
14409,1.5514958586434242
14410,1.5514958586434242
14411,1.4636286427416416
14412,1.3751795247477945
14413,1.2873123088460119
14414,1.2873123088460119
14415,1.1109959749503824
14416,1.1109959749503824
14417,1.1109959749503824
14418,1.022546856956535
14419,0.9346796410547527
14420,0.8462305230609054
14421,0.7583633071591229
14422,0.6699141891652758
14423,0.6699141891652758
14424,0.6699141891652758
14425,0.6699141891652758
14426,0.6699141891652758
14427,0.7583633071591229
14428,0.8462305230609054
14429,1.022546856956535
14430,1.1109959749503824
14431,1.022546856956535
14432,1.1988631908521648
14433,1.1109959749503824
14434,1.1988631908521648
14435,1.1988631908521648
14436,1.1109959749503824
14437,1.1988631908521648
14438,1.1109959749503824
14439,1.022546856956535
14440,0.9346796410547527
14441,0.8462305230609054
14442,0.8462305230609054
14443,0.8462305230609054
14444,0.7583633071591229
14445,0.7583633071591229
14446,0.6699141891652758
14447,0.6699141891652758
14448,0.6699141891652758
14449,0.6699141891652758
14450,0.49359785526964606
14451,0.7583633071591229
14452,0.8462305230609054
14453,1.022546856956535
14454,1.1109959749503824
14455,1.1988631908521648
14456,1.1988631908521648
14457,1.1988631908521648
14458,1.1988631908521648
14459,1.4636286427416416
14460,1.4636286427416416
14461,1.4636286427416416
14462,1.3751795247477945
14463,1.1988631908521648
14464,1.1988631908521648
14465,1.1988631908521648
14466,1.022546856956535
14467,1.1109959749503824
14468,0.9346796410547527
14469,0.9346796410547527
14470,0.6699141891652758
14471,0.6699141891652758
14472,0.5820469732634933
14473,0.5820469732634933
14474,0.5820469732634933
14475,0.5820469732634933
14476,1.1109959749503824
14477,1.2873123088460119
14478,1.3751795247477945
14479,1.5514958586434242
14480,1.5514958586434242
14481,1.639944976637272
14482,1.7278121925390544
14483,1.8162613105329017
14484,1.8162613105329017
14485,1.7278121925390544
14486,1.639944976637272
14487,1.5514958586434242
14488,1.5514958586434242
14489,1.3751795247477945
14490,1.3751795247477945
14491,1.1988631908521648
14492,1.1988631908521648
14493,1.2873123088460119
14494,1.022546856956535
14495,1.022546856956535
14496,1.022546856956535
14497,0.9346796410547527
14498,0.9346796410547527
14499,1.1988631908521648
14500,1.3751795247477945
14501,1.3751795247477945
14502,1.4636286427416416
14503,1.639944976637272
14504,1.639944976637272
14505,1.7278121925390544
14506,1.8162613105329017
14507,1.8162613105329017
14508,1.8162613105329017
14509,1.7278121925390544
14510,1.7278121925390544
14511,1.5514958586434242
14512,1.4636286427416416
14513,0.5820469732634933
14514,0.6699141891652758
