instant,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
13554,False,True,False,False,False,False,False
13555,False,True,False,False,False,False,False
13556,False,False,True,False,False,False,False
13557,False,False,True,False,False,False,False
13558,False,False,True,False,False,False,False
13559,False,False,True,False,False,False,False
13560,False,False,True,False,False,False,False
13561,False,False,True,False,False,False,False
13562,False,False,True,False,False,False,False
13563,False,False,True,False,False,False,False
13564,False,False,True,False,False,False,False
13565,False,False,True,False,False,False,False
13566,False,False,True,False,False,False,False
13567,False,False,True,False,False,False,False
13568,False,False,True,False,False,False,False
13569,False,False,True,False,False,False,False
13570,False,False,True,False,False,False,False
13571,False,False,True,False,False,False,False
13572,False,False,True,False,False,False,False
13573,False,False,True,False,False,False,False
13574,False,False,True,False,False,False,False
13575,False,False,True,False,False,False,False
13576,False,False,True,False,False,False,False
13577,False,False,True,False,False,False,False
13578,False,False,True,False,False,False,False
13579,False,False,True,False,False,False,False
13580,False,False,False,True,False,False,False
13581,False,False,False,True,False,False,False
13582,False,False,False,True,False,False,False
13583,False,False,False,True,False,False,False
13584,False,False,False,True,False,False,False
13585,False,False,False,True,False,False,False
13586,False,False,False,True,False,False,False
13587,False,False,False,True,False,False,False
13588,False,False,False,True,False,False,False
13589,False,False,False,True,False,False,False
13590,False,False,False,True,False,False,False
13591,False,False,False,True,False,False,False
13592,False,False,False,True,False,False,False
13593,False,False,False,True,False,False,False
13594,False,False,False,True,False,False,False
13595,False,False,False,True,False,False,False
13596,False,False,False,True,False,False,False
13597,False,False,False,True,False,False,False
13598,False,False,False,True,False,False,False
13599,False,False,False,True,False,False,False
13600,False,False,False,True,False,False,False
13601,False,False,False,True,False,False,False
13602,False,False,False,True,False,False,False
13603,False,False,False,True,False,False,False
13604,False,False,False,False,True,False,False
13605,False,False,False,False,True,False,False
13606,False,False,False,False,True,False,False
13607,False,False,False,False,True,False,False
13608,False,False,False,False,True,False,False
13609,False,False,False,False,True,False,False
13610,False,False,False,False,True,False,False
13611,False,False,False,False,True,False,False
13612,False,False,False,False,True,False,False
13613,False,False,False,False,True,False,False
13614,False,False,False,False,True,False,False
13615,False,False,False,False,True,False,False
13616,False,False,False,False,True,False,False
13617,False,False,False,False,True,False,False
13618,False,False,False,False,True,False,False
13619,False,False,False,False,True,False,False
13620,False,False,False,False,True,False,False
13621,False,False,False,False,True,False,False
13622,False,False,False,False,True,False,False
13623,False,False,False,False,True,False,False
13624,False,False,False,False,True,False,False
13625,False,False,False,False,True,False,False
13626,False,False,False,False,True,False,False
13627,False,False,False,False,True,False,False
13628,False,False,False,False,False,True,False
13629,False,False,False,False,False,True,False
13630,False,False,False,False,False,True,False
13631,False,False,False,False,False,True,False
13632,False,False,False,False,False,True,False
13633,False,False,False,False,False,True,False
13634,False,False,False,False,False,True,False
13635,False,False,False,False,False,True,False
13636,False,False,False,False,False,True,False
13637,False,False,False,False,False,True,False
13638,False,False,False,False,False,True,False
13639,False,False,False,False,False,True,False
13640,False,False,False,False,False,True,False
13641,False,False,False,False,False,True,False
13642,False,False,False,False,False,True,False
13643,False,False,False,False,False,True,False
13644,False,False,False,False,False,True,False
13645,False,False,False,False,False,True,False
13646,False,False,False,False,False,True,False
13647,False,False,False,False,False,True,False
13648,False,False,False,False,False,True,False
13649,False,False,False,False,False,True,False
13650,False,False,False,False,False,True,False
13651,False,False,False,False,False,True,False
13652,False,False,False,False,False,False,True
13653,False,False,False,False,False,False,True
13654,False,False,False,False,False,False,True
13655,False,False,False,False,False,False,True
13656,False,False,False,False,False,False,True
13657,False,False,False,False,False,False,True
13658,False,False,False,False,False,False,True
13659,False,False,False,False,False,False,True
13660,False,False,False,False,False,False,True
13661,False,False,False,False,False,False,True
13662,False,False,False,False,False,False,True
13663,False,False,False,False,False,False,True
13664,False,False,False,False,False,False,True
13665,False,False,False,False,False,False,True
13666,False,False,False,False,False,False,True
13667,False,False,False,False,False,False,True
13668,False,False,False,False,False,False,True
13669,False,False,False,False,False,False,True
13670,False,False,False,False,False,False,True
13671,False,False,False,False,False,False,True
13672,False,False,False,False,False,False,True
13673,False,False,False,False,False,False,True
13674,False,False,False,False,False,False,True
13675,False,False,False,False,False,False,True
13676,True,False,False,False,False,False,False
13677,True,False,False,False,False,False,False
13678,True,False,False,False,False,False,False
13679,True,False,False,False,False,False,False
13680,True,False,False,False,False,False,False
13681,True,False,False,False,False,False,False
13682,True,False,False,False,False,False,False
13683,True,False,False,False,False,False,False
13684,True,False,False,False,False,False,False
13685,True,False,False,False,False,False,False
13686,True,False,False,False,False,False,False
13687,True,False,False,False,False,False,False
13688,True,False,False,False,False,False,False
13689,True,False,False,False,False,False,False
13690,True,False,False,False,False,False,False
13691,True,False,False,False,False,False,False
13692,True,False,False,False,False,False,False
13693,True,False,False,False,False,False,False
13694,True,False,False,False,False,False,False
13695,True,False,False,False,False,False,False
13696,True,False,False,False,False,False,False
13697,True,False,False,False,False,False,False
13698,True,False,False,False,False,False,False
13699,True,False,False,False,False,False,False
13700,False,True,False,False,False,False,False
13701,False,True,False,False,False,False,False
13702,False,True,False,False,False,False,False
13703,False,True,False,False,False,False,False
13704,False,True,False,False,False,False,False
13705,False,True,False,False,False,False,False
13706,False,True,False,False,False,False,False
13707,False,True,False,False,False,False,False
13708,False,True,False,False,False,False,False
13709,False,True,False,False,False,False,False
13710,False,True,False,False,False,False,False
13711,False,True,False,False,False,False,False
13712,False,True,False,False,False,False,False
13713,False,True,False,False,False,False,False
13714,False,True,False,False,False,False,False
13715,False,True,False,False,False,False,False
13716,False,True,False,False,False,False,False
13717,False,True,False,False,False,False,False
13718,False,True,False,False,False,False,False
13719,False,True,False,False,False,False,False
13720,False,True,False,False,False,False,False
13721,False,True,False,False,False,False,False
13722,False,True,False,False,False,False,False
13723,False,True,False,False,False,False,False
13724,False,False,True,False,False,False,False
13725,False,False,True,False,False,False,False
13726,False,False,True,False,False,False,False
13727,False,False,True,False,False,False,False
13728,False,False,True,False,False,False,False
13729,False,False,True,False,False,False,False
13730,False,False,True,False,False,False,False
13731,False,False,True,False,False,False,False
13732,False,False,True,False,False,False,False
13733,False,False,True,False,False,False,False
13734,False,False,True,False,False,False,False
13735,False,False,True,False,False,False,False
13736,False,False,True,False,False,False,False
13737,False,False,True,False,False,False,False
13738,False,False,True,False,False,False,False
13739,False,False,True,False,False,False,False
13740,False,False,True,False,False,False,False
13741,False,False,True,False,False,False,False
13742,False,False,True,False,False,False,False
13743,False,False,True,False,False,False,False
13744,False,False,True,False,False,False,False
13745,False,False,True,False,False,False,False
13746,False,False,True,False,False,False,False
13747,False,False,True,False,False,False,False
13748,False,False,False,True,False,False,False
13749,False,False,False,True,False,False,False
13750,False,False,False,True,False,False,False
13751,False,False,False,True,False,False,False
13752,False,False,False,True,False,False,False
13753,False,False,False,True,False,False,False
13754,False,False,False,True,False,False,False
13755,False,False,False,True,False,False,False
13756,False,False,False,True,False,False,False
13757,False,False,False,True,False,False,False
13758,False,False,False,True,False,False,False
13759,False,False,False,True,False,False,False
13760,False,False,False,True,False,False,False
13761,False,False,False,True,False,False,False
13762,False,False,False,True,False,False,False
13763,False,False,False,True,False,False,False
13764,False,False,False,True,False,False,False
13765,False,False,False,True,False,False,False
13766,False,False,False,True,False,False,False
13767,False,False,False,True,False,False,False
13768,False,False,False,True,False,False,False
13769,False,False,False,True,False,False,False
13770,False,False,False,True,False,False,False
13771,False,False,False,True,False,False,False
13772,False,False,False,False,True,False,False
13773,False,False,False,False,True,False,False
13774,False,False,False,False,True,False,False
13775,False,False,False,False,True,False,False
13776,False,False,False,False,True,False,False
13777,False,False,False,False,True,False,False
13778,False,False,False,False,True,False,False
13779,False,False,False,False,True,False,False
13780,False,False,False,False,True,False,False
13781,False,False,False,False,True,False,False
13782,False,False,False,False,True,False,False
13783,False,False,False,False,True,False,False
13784,False,False,False,False,True,False,False
13785,False,False,False,False,True,False,False
13786,False,False,False,False,True,False,False
13787,False,False,False,False,True,False,False
13788,False,False,False,False,True,False,False
13789,False,False,False,False,True,False,False
13790,False,False,False,False,True,False,False
13791,False,False,False,False,True,False,False
13792,False,False,False,False,True,False,False
13793,False,False,False,False,True,False,False
13794,False,False,False,False,True,False,False
13795,False,False,False,False,True,False,False
13796,False,False,False,False,False,True,False
13797,False,False,False,False,False,True,False
13798,False,False,False,False,False,True,False
13799,False,False,False,False,False,True,False
13800,False,False,False,False,False,True,False
13801,False,False,False,False,False,True,False
13802,False,False,False,False,False,True,False
13803,False,False,False,False,False,True,False
13804,False,False,False,False,False,True,False
13805,False,False,False,False,False,True,False
13806,False,False,False,False,False,True,False
13807,False,False,False,False,False,True,False
13808,False,False,False,False,False,True,False
13809,False,False,False,False,False,True,False
13810,False,False,False,False,False,True,False
13811,False,False,False,False,False,True,False
13812,False,False,False,False,False,True,False
13813,False,False,False,False,False,True,False
13814,False,False,False,False,False,True,False
13815,False,False,False,False,False,True,False
13816,False,False,False,False,False,True,False
13817,False,False,False,False,False,True,False
13818,False,False,False,False,False,True,False
13819,False,False,False,False,False,True,False
13820,False,False,False,False,False,False,True
13821,False,False,False,False,False,False,True
13822,False,False,False,False,False,False,True
13823,False,False,False,False,False,False,True
13824,False,False,False,False,False,False,True
13825,False,False,False,False,False,False,True
13826,False,False,False,False,False,False,True
13827,False,False,False,False,False,False,True
13828,False,False,False,False,False,False,True
13829,False,False,False,False,False,False,True
13830,False,False,False,False,False,False,True
13831,False,False,False,False,False,False,True
13832,False,False,False,False,False,False,True
13833,False,False,False,False,False,False,True
13834,False,False,False,False,False,False,True
13835,False,False,False,False,False,False,True
13836,False,False,False,False,False,False,True
13837,False,False,False,False,False,False,True
13838,False,False,False,False,False,False,True
13839,False,False,False,False,False,False,True
13840,False,False,False,False,False,False,True
13841,False,False,False,False,False,False,True
13842,False,False,False,False,False,False,True
13843,False,False,False,False,False,False,True
13844,True,False,False,False,False,False,False
13845,True,False,False,False,False,False,False
13846,True,False,False,False,False,False,False
13847,True,False,False,False,False,False,False
13848,True,False,False,False,False,False,False
13849,True,False,False,False,False,False,False
13850,True,False,False,False,False,False,False
13851,True,False,False,False,False,False,False
13852,True,False,False,False,False,False,False
13853,True,False,False,False,False,False,False
13854,True,False,False,False,False,False,False
13855,True,False,False,False,False,False,False
13856,True,False,False,False,False,False,False
13857,True,False,False,False,False,False,False
13858,True,False,False,False,False,False,False
13859,True,False,False,False,False,False,False
13860,True,False,False,False,False,False,False
13861,True,False,False,False,False,False,False
13862,True,False,False,False,False,False,False
13863,True,False,False,False,False,False,False
13864,True,False,False,False,False,False,False
13865,True,False,False,False,False,False,False
13866,True,False,False,False,False,False,False
13867,True,False,False,False,False,False,False
13868,False,True,False,False,False,False,False
13869,False,True,False,False,False,False,False
13870,False,True,False,False,False,False,False
13871,False,True,False,False,False,False,False
13872,False,True,False,False,False,False,False
13873,False,True,False,False,False,False,False
13874,False,True,False,False,False,False,False
13875,False,True,False,False,False,False,False
13876,False,True,False,False,False,False,False
13877,False,True,False,False,False,False,False
13878,False,True,False,False,False,False,False
13879,False,True,False,False,False,False,False
13880,False,True,False,False,False,False,False
13881,False,True,False,False,False,False,False
13882,False,True,False,False,False,False,False
13883,False,True,False,False,False,False,False
13884,False,True,False,False,False,False,False
13885,False,True,False,False,False,False,False
13886,False,True,False,False,False,False,False
13887,False,True,False,False,False,False,False
13888,False,True,False,False,False,False,False
13889,False,True,False,False,False,False,False
13890,False,True,False,False,False,False,False
13891,False,True,False,False,False,False,False
13892,False,False,True,False,False,False,False
13893,False,False,True,False,False,False,False
13894,False,False,True,False,False,False,False
13895,False,False,True,False,False,False,False
13896,False,False,True,False,False,False,False
13897,False,False,True,False,False,False,False
13898,False,False,True,False,False,False,False
13899,False,False,True,False,False,False,False
13900,False,False,True,False,False,False,False
13901,False,False,True,False,False,False,False
13902,False,False,True,False,False,False,False
13903,False,False,True,False,False,False,False
13904,False,False,True,False,False,False,False
13905,False,False,True,False,False,False,False
13906,False,False,True,False,False,False,False
13907,False,False,True,False,False,False,False
13908,False,False,True,False,False,False,False
13909,False,False,True,False,False,False,False
13910,False,False,True,False,False,False,False
13911,False,False,True,False,False,False,False
13912,False,False,True,False,False,False,False
13913,False,False,True,False,False,False,False
13914,False,False,True,False,False,False,False
13915,False,False,True,False,False,False,False
13916,False,False,False,True,False,False,False
13917,False,False,False,True,False,False,False
13918,False,False,False,True,False,False,False
13919,False,False,False,True,False,False,False
13920,False,False,False,True,False,False,False
13921,False,False,False,True,False,False,False
13922,False,False,False,True,False,False,False
13923,False,False,False,True,False,False,False
13924,False,False,False,True,False,False,False
13925,False,False,False,True,False,False,False
13926,False,False,False,True,False,False,False
13927,False,False,False,True,False,False,False
13928,False,False,False,True,False,False,False
13929,False,False,False,True,False,False,False
13930,False,False,False,True,False,False,False
13931,False,False,False,True,False,False,False
13932,False,False,False,True,False,False,False
13933,False,False,False,True,False,False,False
13934,False,False,False,True,False,False,False
13935,False,False,False,True,False,False,False
13936,False,False,False,True,False,False,False
13937,False,False,False,True,False,False,False
13938,False,False,False,True,False,False,False
13939,False,False,False,True,False,False,False
13940,False,False,False,False,True,False,False
13941,False,False,False,False,True,False,False
13942,False,False,False,False,True,False,False
13943,False,False,False,False,True,False,False
13944,False,False,False,False,True,False,False
13945,False,False,False,False,True,False,False
13946,False,False,False,False,True,False,False
13947,False,False,False,False,True,False,False
13948,False,False,False,False,True,False,False
13949,False,False,False,False,True,False,False
13950,False,False,False,False,True,False,False
13951,False,False,False,False,True,False,False
13952,False,False,False,False,True,False,False
13953,False,False,False,False,True,False,False
13954,False,False,False,False,True,False,False
13955,False,False,False,False,True,False,False
13956,False,False,False,False,True,False,False
13957,False,False,False,False,True,False,False
13958,False,False,False,False,True,False,False
13959,False,False,False,False,True,False,False
13960,False,False,False,False,True,False,False
13961,False,False,False,False,True,False,False
13962,False,False,False,False,True,False,False
13963,False,False,False,False,True,False,False
13964,False,False,False,False,False,True,False
13965,False,False,False,False,False,True,False
13966,False,False,False,False,False,True,False
13967,False,False,False,False,False,True,False
13968,False,False,False,False,False,True,False
13969,False,False,False,False,False,True,False
13970,False,False,False,False,False,True,False
13971,False,False,False,False,False,True,False
13972,False,False,False,False,False,True,False
13973,False,False,False,False,False,True,False
13974,False,False,False,False,False,True,False
13975,False,False,False,False,False,True,False
13976,False,False,False,False,False,True,False
13977,False,False,False,False,False,True,False
13978,False,False,False,False,False,True,False
13979,False,False,False,False,False,True,False
13980,False,False,False,False,False,True,False
13981,False,False,False,False,False,True,False
13982,False,False,False,False,False,True,False
13983,False,False,False,False,False,True,False
13984,False,False,False,False,False,True,False
13985,False,False,False,False,False,True,False
13986,False,False,False,False,False,True,False
13987,False,False,False,False,False,True,False
13988,False,False,False,False,False,False,True
13989,False,False,False,False,False,False,True
13990,False,False,False,False,False,False,True
13991,False,False,False,False,False,False,True
13992,False,False,False,False,False,False,True
13993,False,False,False,False,False,False,True
13994,False,False,False,False,False,False,True
13995,False,False,False,False,False,False,True
13996,False,False,False,False,False,False,True
13997,False,False,False,False,False,False,True
13998,False,False,False,False,False,False,True
13999,False,False,False,False,False,False,True
14000,False,False,False,False,False,False,True
14001,False,False,False,False,False,False,True
14002,False,False,False,False,False,False,True
14003,False,False,False,False,False,False,True
14004,False,False,False,False,False,False,True
14005,False,False,False,False,False,False,True
14006,False,False,False,False,False,False,True
14007,False,False,False,False,False,False,True
14008,False,False,False,False,False,False,True
14009,False,False,False,False,False,False,True
14010,False,False,False,False,False,False,True
14011,False,False,False,False,False,False,True
14012,True,False,False,False,False,False,False
14013,True,False,False,False,False,False,False
14014,True,False,False,False,False,False,False
14015,True,False,False,False,False,False,False
14016,True,False,False,False,False,False,False
14017,True,False,False,False,False,False,False
14018,True,False,False,False,False,False,False
14019,True,False,False,False,False,False,False
14020,True,False,False,False,False,False,False
14021,True,False,False,False,False,False,False
14022,True,False,False,False,False,False,False
14023,True,False,False,False,False,False,False
14024,True,False,False,False,False,False,False
14025,True,False,False,False,False,False,False
14026,True,False,False,False,False,False,False
14027,True,False,False,False,False,False,False
14028,True,False,False,False,False,False,False
14029,True,False,False,False,False,False,False
14030,True,False,False,False,False,False,False
14031,True,False,False,False,False,False,False
14032,True,False,False,False,False,False,False
14033,True,False,False,False,False,False,False
14034,True,False,False,False,False,False,False
14035,True,False,False,False,False,False,False
14036,False,True,False,False,False,False,False
14037,False,True,False,False,False,False,False
14038,False,True,False,False,False,False,False
14039,False,True,False,False,False,False,False
14040,False,True,False,False,False,False,False
14041,False,True,False,False,False,False,False
14042,False,True,False,False,False,False,False
14043,False,True,False,False,False,False,False
14044,False,True,False,False,False,False,False
14045,False,True,False,False,False,False,False
14046,False,True,False,False,False,False,False
14047,False,True,False,False,False,False,False
14048,False,True,False,False,False,False,False
14049,False,True,False,False,False,False,False
14050,False,True,False,False,False,False,False
14051,False,True,False,False,False,False,False
14052,False,True,False,False,False,False,False
14053,False,True,False,False,False,False,False
14054,False,True,False,False,False,False,False
14055,False,True,False,False,False,False,False
14056,False,True,False,False,False,False,False
14057,False,True,False,False,False,False,False
14058,False,True,False,False,False,False,False
14059,False,True,False,False,False,False,False
14060,False,False,True,False,False,False,False
14061,False,False,True,False,False,False,False
14062,False,False,True,False,False,False,False
14063,False,False,True,False,False,False,False
14064,False,False,True,False,False,False,False
14065,False,False,True,False,False,False,False
14066,False,False,True,False,False,False,False
14067,False,False,True,False,False,False,False
14068,False,False,True,False,False,False,False
14069,False,False,True,False,False,False,False
14070,False,False,True,False,False,False,False
14071,False,False,True,False,False,False,False
14072,False,False,True,False,False,False,False
14073,False,False,True,False,False,False,False
14074,False,False,True,False,False,False,False
14075,False,False,True,False,False,False,False
14076,False,False,True,False,False,False,False
14077,False,False,True,False,False,False,False
14078,False,False,True,False,False,False,False
14079,False,False,True,False,False,False,False
14080,False,False,True,False,False,False,False
14081,False,False,True,False,False,False,False
14082,False,False,True,False,False,False,False
14083,False,False,True,False,False,False,False
14084,False,False,False,True,False,False,False
14085,False,False,False,True,False,False,False
14086,False,False,False,True,False,False,False
14087,False,False,False,True,False,False,False
14088,False,False,False,True,False,False,False
14089,False,False,False,True,False,False,False
14090,False,False,False,True,False,False,False
14091,False,False,False,True,False,False,False
14092,False,False,False,True,False,False,False
14093,False,False,False,True,False,False,False
14094,False,False,False,True,False,False,False
14095,False,False,False,True,False,False,False
14096,False,False,False,True,False,False,False
14097,False,False,False,True,False,False,False
14098,False,False,False,True,False,False,False
14099,False,False,False,True,False,False,False
14100,False,False,False,True,False,False,False
14101,False,False,False,True,False,False,False
14102,False,False,False,True,False,False,False
14103,False,False,False,True,False,False,False
14104,False,False,False,True,False,False,False
14105,False,False,False,True,False,False,False
14106,False,False,False,True,False,False,False
14107,False,False,False,True,False,False,False
14108,False,False,False,False,True,False,False
14109,False,False,False,False,True,False,False
14110,False,False,False,False,True,False,False
14111,False,False,False,False,True,False,False
14112,False,False,False,False,True,False,False
14113,False,False,False,False,True,False,False
14114,False,False,False,False,True,False,False
14115,False,False,False,False,True,False,False
14116,False,False,False,False,True,False,False
14117,False,False,False,False,True,False,False
14118,False,False,False,False,True,False,False
14119,False,False,False,False,True,False,False
14120,False,False,False,False,True,False,False
14121,False,False,False,False,True,False,False
14122,False,False,False,False,True,False,False
14123,False,False,False,False,True,False,False
14124,False,False,False,False,True,False,False
14125,False,False,False,False,True,False,False
14126,False,False,False,False,True,False,False
14127,False,False,False,False,True,False,False
14128,False,False,False,False,True,False,False
14129,False,False,False,False,True,False,False
14130,False,False,False,False,True,False,False
14131,False,False,False,False,True,False,False
14132,False,False,False,False,False,True,False
14133,False,False,False,False,False,True,False
14134,False,False,False,False,False,True,False
14135,False,False,False,False,False,True,False
14136,False,False,False,False,False,True,False
14137,False,False,False,False,False,True,False
14138,False,False,False,False,False,True,False
14139,False,False,False,False,False,True,False
14140,False,False,False,False,False,True,False
14141,False,False,False,False,False,True,False
14142,False,False,False,False,False,True,False
14143,False,False,False,False,False,True,False
14144,False,False,False,False,False,True,False
14145,False,False,False,False,False,True,False
14146,False,False,False,False,False,True,False
14147,False,False,False,False,False,True,False
14148,False,False,False,False,False,True,False
14149,False,False,False,False,False,True,False
14150,False,False,False,False,False,True,False
14151,False,False,False,False,False,True,False
14152,False,False,False,False,False,True,False
14153,False,False,False,False,False,True,False
14154,False,False,False,False,False,True,False
14155,False,False,False,False,False,True,False
14156,False,False,False,False,False,False,True
14157,False,False,False,False,False,False,True
14158,False,False,False,False,False,False,True
14159,False,False,False,False,False,False,True
14160,False,False,False,False,False,False,True
14161,False,False,False,False,False,False,True
14162,False,False,False,False,False,False,True
14163,False,False,False,False,False,False,True
14164,False,False,False,False,False,False,True
14165,False,False,False,False,False,False,True
14166,False,False,False,False,False,False,True
14167,False,False,False,False,False,False,True
14168,False,False,False,False,False,False,True
14169,False,False,False,False,False,False,True
14170,False,False,False,False,False,False,True
14171,False,False,False,False,False,False,True
14172,False,False,False,False,False,False,True
14173,False,False,False,False,False,False,True
14174,False,False,False,False,False,False,True
14175,False,False,False,False,False,False,True
14176,False,False,False,False,False,False,True
14177,False,False,False,False,False,False,True
14178,False,False,False,False,False,False,True
14179,False,False,False,False,False,False,True
14180,True,False,False,False,False,False,False
14181,True,False,False,False,False,False,False
14182,True,False,False,False,False,False,False
14183,True,False,False,False,False,False,False
14184,True,False,False,False,False,False,False
14185,True,False,False,False,False,False,False
14186,True,False,False,False,False,False,False
14187,True,False,False,False,False,False,False
14188,True,False,False,False,False,False,False
14189,True,False,False,False,False,False,False
14190,True,False,False,False,False,False,False
14191,True,False,False,False,False,False,False
14192,True,False,False,False,False,False,False
14193,True,False,False,False,False,False,False
14194,True,False,False,False,False,False,False
14195,True,False,False,False,False,False,False
14196,True,False,False,False,False,False,False
14197,True,False,False,False,False,False,False
14198,True,False,False,False,False,False,False
14199,True,False,False,False,False,False,False
14200,True,False,False,False,False,False,False
14201,True,False,False,False,False,False,False
14202,True,False,False,False,False,False,False
14203,True,False,False,False,False,False,False
14204,False,True,False,False,False,False,False
14205,False,True,False,False,False,False,False
14206,False,True,False,False,False,False,False
14207,False,True,False,False,False,False,False
14208,False,True,False,False,False,False,False
14209,False,True,False,False,False,False,False
14210,False,True,False,False,False,False,False
14211,False,True,False,False,False,False,False
14212,False,True,False,False,False,False,False
14213,False,True,False,False,False,False,False
14214,False,True,False,False,False,False,False
14215,False,True,False,False,False,False,False
14216,False,True,False,False,False,False,False
14217,False,True,False,False,False,False,False
14218,False,True,False,False,False,False,False
14219,False,True,False,False,False,False,False
14220,False,True,False,False,False,False,False
14221,False,True,False,False,False,False,False
14222,False,True,False,False,False,False,False
14223,False,True,False,False,False,False,False
14224,False,True,False,False,False,False,False
14225,False,True,False,False,False,False,False
14226,False,True,False,False,False,False,False
14227,False,True,False,False,False,False,False
14228,False,False,True,False,False,False,False
14229,False,False,True,False,False,False,False
14230,False,False,True,False,False,False,False
14231,False,False,True,False,False,False,False
14232,False,False,True,False,False,False,False
14233,False,False,True,False,False,False,False
14234,False,False,True,False,False,False,False
14235,False,False,True,False,False,False,False
14236,False,False,True,False,False,False,False
14237,False,False,True,False,False,False,False
14238,False,False,True,False,False,False,False
14239,False,False,True,False,False,False,False
14240,False,False,True,False,False,False,False
14241,False,False,True,False,False,False,False
14242,False,False,True,False,False,False,False
14243,False,False,True,False,False,False,False
14244,False,False,True,False,False,False,False
14245,False,False,True,False,False,False,False
14246,False,False,True,False,False,False,False
14247,False,False,True,False,False,False,False
14248,False,False,True,False,False,False,False
14249,False,False,True,False,False,False,False
14250,False,False,True,False,False,False,False
14251,False,False,True,False,False,False,False
14252,False,False,False,True,False,False,False
14253,False,False,False,True,False,False,False
14254,False,False,False,True,False,False,False
14255,False,False,False,True,False,False,False
14256,False,False,False,True,False,False,False
14257,False,False,False,True,False,False,False
14258,False,False,False,True,False,False,False
14259,False,False,False,True,False,False,False
14260,False,False,False,True,False,False,False
14261,False,False,False,True,False,False,False
14262,False,False,False,True,False,False,False
14263,False,False,False,True,False,False,False
14264,False,False,False,True,False,False,False
14265,False,False,False,True,False,False,False
14266,False,False,False,True,False,False,False
14267,False,False,False,True,False,False,False
14268,False,False,False,True,False,False,False
14269,False,False,False,True,False,False,False
14270,False,False,False,True,False,False,False
14271,False,False,False,True,False,False,False
14272,False,False,False,True,False,False,False
14273,False,False,False,True,False,False,False
14274,False,False,False,True,False,False,False
14275,False,False,False,True,False,False,False
14276,False,False,False,False,True,False,False
14277,False,False,False,False,True,False,False
14278,False,False,False,False,True,False,False
14279,False,False,False,False,True,False,False
14280,False,False,False,False,True,False,False
14281,False,False,False,False,True,False,False
14282,False,False,False,False,True,False,False
14283,False,False,False,False,True,False,False
14284,False,False,False,False,True,False,False
14285,False,False,False,False,True,False,False
14286,False,False,False,False,True,False,False
14287,False,False,False,False,True,False,False
14288,False,False,False,False,True,False,False
14289,False,False,False,False,True,False,False
14290,False,False,False,False,True,False,False
14291,False,False,False,False,True,False,False
14292,False,False,False,False,True,False,False
14293,False,False,False,False,True,False,False
14294,False,False,False,False,True,False,False
14295,False,False,False,False,True,False,False
14296,False,False,False,False,True,False,False
14297,False,False,False,False,True,False,False
14298,False,False,False,False,True,False,False
14299,False,False,False,False,True,False,False
14300,False,False,False,False,False,True,False
14301,False,False,False,False,False,True,False
14302,False,False,False,False,False,True,False
14303,False,False,False,False,False,True,False
14304,False,False,False,False,False,True,False
14305,False,False,False,False,False,True,False
14306,False,False,False,False,False,True,False
14307,False,False,False,False,False,True,False
14308,False,False,False,False,False,True,False
14309,False,False,False,False,False,True,False
14310,False,False,False,False,False,True,False
14311,False,False,False,False,False,True,False
14312,False,False,False,False,False,True,False
14313,False,False,False,False,False,True,False
14314,False,False,False,False,False,True,False
14315,False,False,False,False,False,True,False
14316,False,False,False,False,False,True,False
14317,False,False,False,False,False,True,False
14318,False,False,False,False,False,True,False
14319,False,False,False,False,False,True,False
14320,False,False,False,False,False,True,False
14321,False,False,False,False,False,True,False
14322,False,False,False,False,False,True,False
14323,False,False,False,False,False,True,False
14324,False,False,False,False,False,False,True
14325,False,False,False,False,False,False,True
14326,False,False,False,False,False,False,True
14327,False,False,False,False,False,False,True
14328,False,False,False,False,False,False,True
14329,False,False,False,False,False,False,True
14330,False,False,False,False,False,False,True
14331,False,False,False,False,False,False,True
14332,False,False,False,False,False,False,True
14333,False,False,False,False,False,False,True
14334,False,False,False,False,False,False,True
14335,False,False,False,False,False,False,True
14336,False,False,False,False,False,False,True
14337,False,False,False,False,False,False,True
14338,False,False,False,False,False,False,True
14339,False,False,False,False,False,False,True
14340,False,False,False,False,False,False,True
14341,False,False,False,False,False,False,True
14342,False,False,False,False,False,False,True
14343,False,False,False,False,False,False,True
14344,False,False,False,False,False,False,True
14345,False,False,False,False,False,False,True
14346,False,False,False,False,False,False,True
14347,False,False,False,False,False,False,True
14348,True,False,False,False,False,False,False
14349,True,False,False,False,False,False,False
14350,True,False,False,False,False,False,False
14351,True,False,False,False,False,False,False
14352,True,False,False,False,False,False,False
14353,True,False,False,False,False,False,False
14354,True,False,False,False,False,False,False
14355,True,False,False,False,False,False,False
14356,True,False,False,False,False,False,False
14357,True,False,False,False,False,False,False
14358,True,False,False,False,False,False,False
14359,True,False,False,False,False,False,False
14360,True,False,False,False,False,False,False
14361,True,False,False,False,False,False,False
14362,True,False,False,False,False,False,False
14363,True,False,False,False,False,False,False
14364,True,False,False,False,False,False,False
14365,True,False,False,False,False,False,False
14366,True,False,False,False,False,False,False
14367,True,False,False,False,False,False,False
14368,True,False,False,False,False,False,False
14369,True,False,False,False,False,False,False
14370,True,False,False,False,False,False,False
14371,True,False,False,False,False,False,False
14372,False,True,False,False,False,False,False
14373,False,True,False,False,False,False,False
