instant,workingday_0,workingday_1
14230,False,True
14231,False,True
14232,False,True
14233,False,True
14234,False,True
14235,False,True
14236,False,True
14237,False,True
14238,False,True
14239,False,True
14240,False,True
14241,False,True
14242,False,True
14243,False,True
14244,False,True
14245,False,True
14246,False,True
14247,False,True
14248,False,True
14249,False,True
14250,False,True
14251,False,True
14252,False,True
14253,False,True
14254,False,True
14255,False,True
14256,False,True
14257,False,True
14258,False,True
14259,False,True
14260,False,True
14261,False,True
14262,False,True
14263,False,True
14264,False,True
14265,False,True
14266,False,True
14267,False,True
14268,False,True
14269,False,True
14270,False,True
14271,False,True
14272,False,True
14273,False,True
14274,False,True
14275,False,True
14276,False,True
14277,False,True
14278,False,True
14279,False,True
14280,False,True
14281,False,True
14282,False,True
14283,False,True
14284,False,True
14285,False,True
14286,False,True
14287,False,True
14288,False,True
14289,False,True
14290,False,True
14291,False,True
14292,False,True
14293,False,True
14294,False,True
14295,False,True
14296,False,True
14297,False,True
14298,False,True
14299,False,True
14300,False,True
14301,False,True
14302,False,True
14303,False,True
14304,False,True
14305,False,True
14306,False,True
14307,False,True
14308,False,True
14309,False,True
14310,False,True
14311,False,True
14312,False,True
14313,False,True
14314,False,True
14315,False,True
14316,False,True
14317,False,True
14318,False,True
14319,False,True
14320,False,True
14321,False,True
14322,False,True
14323,False,True
14324,True,False
14325,True,False
14326,True,False
14327,True,False
14328,True,False
14329,True,False
14330,True,False
14331,True,False
14332,True,False
14333,True,False
14334,True,False
14335,True,False
14336,True,False
14337,True,False
14338,True,False
14339,True,False
14340,True,False
14341,True,False
14342,True,False
14343,True,False
14344,True,False
14345,True,False
14346,True,False
14347,True,False
14348,True,False
14349,True,False
14350,True,False
14351,True,False
14352,True,False
14353,True,False
14354,True,False
14355,True,False
14356,True,False
14357,True,False
14358,True,False
14359,True,False
14360,True,False
14361,True,False
14362,True,False
14363,True,False
14364,True,False
14365,True,False
14366,True,False
14367,True,False
14368,True,False
14369,True,False
14370,True,False
14371,True,False
14372,False,True
14373,False,True
14374,False,True
14375,False,True
14376,False,True
14377,False,True
14378,False,True
14379,False,True
14380,False,True
14381,False,True
14382,False,True
14383,False,True
14384,False,True
14385,False,True
14386,False,True
14387,False,True
14388,False,True
14389,False,True
14390,False,True
14391,False,True
14392,False,True
14393,False,True
14394,False,True
14395,False,True
14396,False,True
14397,False,True
14398,False,True
14399,False,True
14400,False,True
14401,False,True
14402,False,True
14403,False,True
14404,False,True
14405,False,True
14406,False,True
14407,False,True
14408,False,True
14409,False,True
14410,False,True
14411,False,True
14412,False,True
14413,False,True
14414,False,True
14415,False,True
14416,False,True
14417,False,True
14418,False,True
14419,False,True
14420,False,True
14421,False,True
14422,False,True
14423,False,True
14424,False,True
14425,False,True
14426,False,True
14427,False,True
14428,False,True
14429,False,True
14430,False,True
14431,False,True
14432,False,True
14433,False,True
14434,False,True
14435,False,True
14436,False,True
14437,False,True
14438,False,True
14439,False,True
14440,False,True
14441,False,True
14442,False,True
14443,False,True
14444,False,True
14445,False,True
14446,False,True
14447,False,True
14448,False,True
14449,False,True
14450,False,True
14451,False,True
14452,False,True
14453,False,True
14454,False,True
14455,False,True
14456,False,True
14457,False,True
14458,False,True
14459,False,True
14460,False,True
14461,False,True
14462,False,True
14463,False,True
14464,False,True
14465,False,True
14466,False,True
14467,False,True
14468,False,True
14469,False,True
14470,False,True
14471,False,True
14472,False,True
14473,False,True
14474,False,True
14475,False,True
14476,False,True
14477,False,True
14478,False,True
14479,False,True
14480,False,True
14481,False,True
14482,False,True
14483,False,True
14484,False,True
14485,False,True
14486,False,True
14487,False,True
14488,False,True
14489,False,True
14490,False,True
14491,False,True
14492,True,False
14493,True,False
14494,True,False
14495,True,False
14496,True,False
14497,True,False
14498,True,False
14499,True,False
14500,True,False
14501,True,False
14502,True,False
14503,True,False
14504,True,False
14505,True,False
14506,True,False
14507,True,False
14508,True,False
14509,True,False
14510,True,False
14511,True,False
14512,True,False
14513,True,False
14514,True,False
14515,True,False
14516,True,False
14517,True,False
14518,True,False
14519,True,False
14520,True,False
14521,True,False
14522,True,False
14523,True,False
14524,True,False
14525,True,False
14526,True,False
14527,True,False
14528,True,False
14529,True,False
14530,True,False
14531,True,False
14532,True,False
14533,True,False
14534,True,False
14535,True,False
14536,True,False
14537,True,False
14538,True,False
14539,True,False
14540,True,False
14541,True,False
14542,True,False
14543,True,False
14544,True,False
14545,True,False
14546,True,False
14547,True,False
14548,True,False
14549,True,False
14550,True,False
14551,True,False
14552,True,False
14553,True,False
14554,True,False
14555,True,False
14556,True,False
14557,True,False
14558,True,False
14559,True,False
14560,True,False
14561,True,False
14562,True,False
14563,True,False
14564,False,True
14565,False,True
14566,False,True
14567,False,True
14568,False,True
14569,False,True
14570,False,True
14571,False,True
14572,False,True
14573,False,True
14574,False,True
14575,False,True
14576,False,True
14577,False,True
14578,False,True
14579,False,True
14580,False,True
14581,False,True
14582,False,True
14583,False,True
14584,False,True
14585,False,True
14586,False,True
14587,False,True
14588,False,True
14589,False,True
14590,False,True
14591,False,True
14592,False,True
14593,False,True
14594,False,True
14595,False,True
14596,False,True
14597,False,True
14598,False,True
14599,False,True
14600,False,True
14601,False,True
14602,False,True
14603,False,True
14604,False,True
14605,False,True
14606,False,True
14607,False,True
14608,False,True
14609,False,True
14610,False,True
14611,False,True
14612,False,True
14613,False,True
14614,False,True
14615,False,True
14616,False,True
14617,False,True
14618,False,True
14619,False,True
14620,False,True
14621,False,True
14622,False,True
14623,False,True
14624,False,True
14625,False,True
14626,False,True
14627,False,True
14628,False,True
14629,False,True
14630,False,True
14631,False,True
14632,False,True
14633,False,True
14634,False,True
14635,False,True
14636,False,True
14637,False,True
14638,False,True
14639,False,True
14640,False,True
14641,False,True
14642,False,True
14643,False,True
14644,False,True
14645,False,True
14646,False,True
14647,False,True
14648,False,True
14649,False,True
14650,False,True
14651,False,True
14652,False,True
14653,False,True
14654,False,True
14655,False,True
14656,False,True
14657,False,True
14658,False,True
14659,False,True
14660,True,False
14661,True,False
14662,True,False
14663,True,False
14664,True,False
14665,True,False
14666,True,False
14667,True,False
14668,True,False
14669,True,False
14670,True,False
14671,True,False
14672,True,False
14673,True,False
14674,True,False
14675,True,False
14676,True,False
14677,True,False
14678,True,False
14679,True,False
14680,True,False
14681,True,False
14682,True,False
14683,True,False
14684,True,False
14685,True,False
14686,True,False
14687,True,False
14688,True,False
14689,True,False
14690,True,False
14691,True,False
14692,True,False
14693,True,False
14694,True,False
14695,True,False
14696,True,False
14697,True,False
14698,True,False
14699,True,False
14700,True,False
14701,True,False
14702,True,False
14703,True,False
14704,True,False
14705,True,False
14706,True,False
14707,True,False
14708,False,True
14709,False,True
14710,False,True
14711,False,True
14712,False,True
14713,False,True
14714,False,True
14715,False,True
14716,False,True
14717,False,True
14718,False,True
14719,False,True
14720,False,True
14721,False,True
14722,False,True
14723,False,True
14724,False,True
14725,False,True
14726,False,True
14727,False,True
14728,False,True
14729,False,True
14730,False,True
14731,False,True
14732,False,True
14733,False,True
14734,False,True
14735,False,True
14736,False,True
14737,False,True
14738,False,True
14739,False,True
14740,False,True
14741,False,True
14742,False,True
14743,False,True
14744,False,True
14745,False,True
14746,False,True
14747,False,True
14748,False,True
14749,False,True
14750,False,True
14751,False,True
14752,False,True
14753,False,True
14754,False,True
14755,False,True
14756,False,True
14757,False,True
14758,False,True
14759,False,True
14760,False,True
14761,False,True
14762,False,True
14763,False,True
14764,False,True
14765,False,True
14766,False,True
14767,False,True
14768,False,True
14769,False,True
14770,False,True
14771,False,True
14772,False,True
14773,False,True
14774,False,True
14775,False,True
14776,False,True
14777,False,True
14778,False,True
14779,False,True
14780,False,True
14781,False,True
14782,False,True
14783,False,True
14784,False,True
14785,False,True
14786,False,True
14787,False,True
14788,False,True
14789,False,True
14790,False,True
14791,False,True
14792,False,True
14793,False,True
14794,False,True
14795,False,True
14796,False,True
14797,False,True
14798,False,True
14799,False,True
14800,False,True
14801,False,True
14802,False,True
14803,False,True
14804,False,True
14805,False,True
14806,False,True
14807,False,True
14808,False,True
14809,False,True
14810,False,True
14811,False,True
14812,False,True
14813,False,True
14814,False,True
14815,False,True
14816,False,True
14817,False,True
14818,False,True
14819,False,True
14820,False,True
14821,False,True
14822,False,True
14823,False,True
14824,False,True
14825,False,True
14826,False,True
14827,False,True
14828,True,False
14829,True,False
14830,True,False
14831,True,False
14832,True,False
14833,True,False
14834,True,False
14835,True,False
14836,True,False
14837,True,False
14838,True,False
14839,True,False
14840,True,False
14841,True,False
14842,True,False
14843,True,False
14844,True,False
14845,True,False
14846,True,False
14847,True,False
14848,True,False
14849,True,False
14850,True,False
14851,True,False
14852,True,False
14853,True,False
14854,True,False
14855,True,False
14856,True,False
14857,True,False
14858,True,False
14859,True,False
14860,True,False
14861,True,False
14862,True,False
14863,True,False
14864,True,False
14865,True,False
14866,True,False
14867,True,False
14868,True,False
14869,True,False
14870,True,False
14871,True,False
14872,True,False
14873,True,False
14874,True,False
14875,True,False
14876,False,True
14877,False,True
14878,False,True
14879,False,True
14880,False,True
14881,False,True
14882,False,True
14883,False,True
14884,False,True
14885,False,True
14886,False,True
14887,False,True
14888,False,True
14889,False,True
14890,False,True
14891,False,True
14892,False,True
14893,False,True
14894,False,True
14895,False,True
14896,False,True
14897,False,True
14898,False,True
14899,False,True
14900,False,True
14901,False,True
14902,False,True
14903,False,True
14904,False,True
14905,False,True
14906,False,True
14907,False,True
14908,False,True
14909,False,True
14910,False,True
14911,False,True
14912,False,True
14913,False,True
14914,False,True
14915,False,True
14916,False,True
14917,False,True
14918,False,True
14919,False,True
14920,False,True
14921,False,True
14922,False,True
14923,False,True
14924,False,True
14925,False,True
14926,False,True
14927,False,True
14928,False,True
14929,False,True
14930,False,True
14931,False,True
14932,False,True
14933,False,True
14934,False,True
14935,False,True
14936,False,True
14937,False,True
14938,False,True
14939,False,True
14940,False,True
14941,False,True
14942,False,True
14943,False,True
14944,False,True
14945,False,True
14946,False,True
14947,False,True
14948,False,True
14949,False,True
14950,False,True
14951,False,True
14952,False,True
14953,False,True
14954,False,True
14955,False,True
14956,False,True
14957,False,True
14958,False,True
14959,False,True
14960,False,True
14961,False,True
14962,False,True
14963,False,True
14964,False,True
14965,False,True
14966,False,True
14967,False,True
14968,False,True
14969,False,True
14970,False,True
14971,False,True
14972,False,True
14973,False,True
14974,False,True
14975,False,True
14976,False,True
14977,False,True
14978,False,True
14979,False,True
14980,False,True
14981,False,True
14982,False,True
14983,False,True
14984,False,True
14985,False,True
14986,False,True
14987,False,True
14988,False,True
14989,False,True
14990,False,True
14991,False,True
14992,False,True
14993,False,True
14994,False,True
14995,False,True
14996,True,False
14997,True,False
14998,True,False
14999,True,False
15000,True,False
15001,True,False
15002,True,False
15003,True,False
15004,True,False
15005,True,False
15006,True,False
15007,True,False
15008,True,False
15009,True,False
15010,True,False
15011,True,False
15012,True,False
15013,True,False
15014,True,False
15015,True,False
15016,True,False
15017,True,False
15018,True,False
15019,True,False
15020,True,False
15021,True,False
15022,True,False
15023,True,False
15024,True,False
15025,True,False
15026,True,False
15027,True,False
15028,True,False
15029,True,False
15030,True,False
15031,True,False
15032,True,False
15033,True,False
15034,True,False
15035,True,False
15036,True,False
15037,True,False
15038,True,False
15039,True,False
15040,True,False
15041,True,False
15042,True,False
15043,True,False
15044,False,True
15045,False,True
15046,False,True
15047,False,True
15048,False,True
15049,False,True
15050,False,True
15051,False,True
15052,False,True
15053,False,True
15054,False,True
15055,False,True
15056,False,True
15057,False,True
15058,False,True
15059,False,True
15060,False,True
15061,False,True
15062,False,True
15063,False,True
15064,False,True
15065,False,True
15066,False,True
15067,False,True
15068,False,True
15069,False,True
15070,False,True
15071,False,True
15072,False,True
15073,False,True
15074,False,True
15075,False,True
15076,False,True
15077,False,True
15078,False,True
15079,False,True
15080,False,True
15081,False,True
15082,False,True
15083,False,True
15084,False,True
15085,False,True
15086,False,True
15087,False,True
15088,False,True
15089,False,True
15090,False,True
15091,False,True
15092,False,True
15093,False,True
15094,False,True
15095,False,True
15096,False,True
15097,False,True
15098,False,True
15099,False,True
15100,False,True
15101,False,True
15102,False,True
15103,False,True
15104,False,True
15105,False,True
15106,False,True
15107,False,True
15108,False,True
15109,False,True
15110,False,True
15111,False,True
15112,False,True
15113,False,True
15114,False,True
15115,False,True
15116,False,True
15117,False,True
15118,False,True
15119,False,True
15120,False,True
15121,False,True
15122,False,True
15123,False,True
15124,False,True
15125,False,True
15126,False,True
15127,False,True
15128,False,True
15129,False,True
15130,False,True
15131,False,True
15132,False,True
15133,False,True
15134,False,True
15135,False,True
15136,False,True
15137,False,True
15138,False,True
15139,False,True
15140,False,True
15141,False,True
15142,False,True
15143,False,True
15144,False,True
15145,False,True
15146,False,True
15147,False,True
15148,False,True
15149,False,True
15150,False,True
15151,False,True
15152,False,True
15153,False,True
15154,False,True
15155,False,True
15156,False,True
15157,False,True
15158,False,True
15159,False,True
15160,False,True
15161,False,True
15162,False,True
15163,False,True
15164,True,False
15165,True,False
15166,True,False
15167,True,False
15168,True,False
15169,True,False
15170,True,False
15171,True,False
15172,True,False
15173,True,False
15174,True,False
15175,True,False
15176,True,False
15177,True,False
15178,True,False
15179,True,False
15180,True,False
15181,True,False
15182,True,False
15183,True,False
15184,True,False
15185,True,False
15186,True,False
15187,True,False
15188,True,False
15189,True,False
15190,True,False
15191,True,False
15192,True,False
15193,True,False
15194,True,False
15195,True,False
15196,True,False
15197,True,False
15198,True,False
15199,True,False
15200,True,False
15201,True,False
15202,True,False
15203,True,False
15204,True,False
15205,True,False
15206,True,False
15207,True,False
15208,True,False
15209,True,False
15210,True,False
15211,True,False
15212,False,True
15213,False,True
15214,False,True
15215,False,True
15216,False,True
15217,False,True
15218,False,True
15219,False,True
15220,False,True
15221,False,True
15222,False,True
15223,False,True
15224,False,True
15225,False,True
15226,False,True
15227,False,True
15228,False,True
15229,False,True
15230,False,True
15231,False,True
15232,False,True
15233,False,True
15234,False,True
15235,False,True
15236,False,True
15237,False,True
15238,False,True
15239,False,True
15240,False,True
15241,False,True
15242,False,True
15243,False,True
15244,False,True
15245,False,True
15246,False,True
15247,False,True
15248,False,True
15249,False,True
15250,False,True
15251,False,True
15252,False,True
15253,False,True
15254,False,True
15255,False,True
15256,False,True
15257,False,True
15258,False,True
15259,False,True
15260,False,True
15261,False,True
15262,False,True
15263,False,True
15264,False,True
15265,False,True
15266,False,True
15267,False,True
15268,False,True
15269,False,True
15270,False,True
15271,False,True
15272,False,True
15273,False,True
15274,False,True
15275,False,True
15276,False,True
15277,False,True
15278,False,True
15279,False,True
15280,False,True
15281,False,True
15282,False,True
15283,False,True
15284,False,True
15285,False,True
15286,False,True
15287,False,True
15288,False,True
15289,False,True
15290,False,True
15291,False,True
15292,False,True
15293,False,True
15294,False,True
15295,False,True
15296,False,True
15297,False,True
15298,False,True
15299,False,True
15300,False,True
15301,False,True
15302,False,True
15303,False,True
15304,False,True
15305,False,True
15306,False,True
15307,False,True
15308,False,True
15309,False,True
15310,False,True
15311,False,True
15312,False,True
15313,False,True
15314,False,True
15315,False,True
15316,False,True
15317,False,True
15318,False,True
15319,False,True
15320,False,True
15321,False,True
15322,False,True
15323,False,True
15324,False,True
15325,False,True
15326,False,True
15327,False,True
15328,False,True
15329,False,True
15330,False,True
15331,False,True
15332,True,False
15333,True,False
15334,True,False
15335,True,False
15336,True,False
15337,True,False
15338,True,False
15339,True,False
15340,True,False
15341,True,False
15342,True,False
15343,True,False
15344,True,False
15345,True,False
15346,True,False
15347,True,False
15348,True,False
15349,True,False
15350,True,False
15351,True,False
15352,True,False
15353,True,False
15354,True,False
15355,True,False
15356,True,False
15357,True,False
15358,True,False
15359,True,False
15360,True,False
15361,True,False
15362,True,False
15363,True,False
15364,True,False
15365,True,False
15366,True,False
15367,True,False
15368,True,False
15369,True,False
15370,True,False
15371,True,False
15372,True,False
15373,True,False
15374,True,False
15375,True,False
15376,True,False
15377,True,False
15378,True,False
15379,True,False
15380,True,False
15381,True,False
15382,True,False
15383,True,False
15384,True,False
15385,True,False
15386,True,False
15387,True,False
15388,True,False
15389,True,False
15390,True,False
15391,True,False
15392,True,False
15393,True,False
15394,True,False
15395,True,False
15396,True,False
15397,True,False
15398,True,False
15399,True,False
15400,True,False
15401,True,False
15402,True,False
15403,True,False
15404,False,True
15405,False,True
15406,False,True
15407,False,True
15408,False,True
15409,False,True
15410,False,True
15411,False,True
15412,False,True
15413,False,True
15414,False,True
15415,False,True
15416,False,True
15417,False,True
15418,False,True
15419,False,True
15420,False,True
15421,False,True
15422,False,True
15423,False,True
15424,False,True
15425,False,True
15426,False,True
15427,False,True
15428,False,True
15429,False,True
15430,False,True
15431,False,True
15432,False,True
15433,False,True
15434,False,True
15435,False,True
15436,False,True
15437,False,True
15438,False,True
15439,False,True
15440,False,True
15441,False,True
15442,False,True
15443,False,True
15444,False,True
15445,False,True
15446,False,True
15447,False,True
15448,False,True
15449,False,True
15450,False,True
15451,False,True
15452,False,True
15453,False,True
15454,False,True
15455,False,True
15456,False,True
15457,False,True
15458,False,True
15459,False,True
15460,False,True
15461,False,True
15462,False,True
15463,False,True
15464,False,True
15465,False,True
15466,False,True
15467,False,True
15468,False,True
15469,False,True
15470,False,True
15471,False,True
15472,False,True
15473,False,True
15474,False,True
15475,False,True
15476,False,True
15477,False,True
15478,False,True
15479,False,True
15480,False,True
15481,False,True
15482,False,True
15483,False,True
15484,False,True
15485,False,True
15486,False,True
15487,False,True
15488,False,True
15489,False,True
15490,False,True
15491,False,True
15492,False,True
15493,False,True
15494,False,True
15495,False,True
15496,False,True
15497,False,True
15498,False,True
15499,False,True
15500,True,False
15501,True,False
15502,True,False
15503,True,False
15504,True,False
15505,True,False
15506,True,False
15507,True,False
15508,True,False
15509,True,False
15510,True,False
15511,True,False
15512,True,False
15513,True,False
15514,True,False
15515,True,False
15516,True,False
15517,True,False
15518,True,False
15519,True,False
15520,True,False
15521,True,False
15522,True,False
15523,True,False
15524,True,False
15525,True,False
15526,True,False
15527,True,False
15528,True,False
15529,True,False
15530,True,False
15531,True,False
15532,True,False
15533,True,False
15534,True,False
15535,True,False
15536,True,False
15537,True,False
15538,True,False
15539,True,False
15540,True,False
15541,True,False
15542,True,False
15543,True,False
15544,True,False
15545,True,False
15546,True,False
15547,True,False
15548,False,True
15549,False,True
15550,False,True
15551,False,True
15552,False,True
15553,False,True
15554,False,True
15555,False,True
15556,False,True
15557,False,True
15558,False,True
15559,False,True
15560,False,True
15561,False,True
15562,False,True
15563,False,True
15564,False,True
15565,False,True
15566,False,True
15567,False,True
15568,False,True
15569,False,True
15570,False,True
15571,False,True
15572,False,True
15573,False,True
15574,False,True
15575,False,True
15576,False,True
15577,False,True
15578,False,True
15579,False,True
15580,False,True
15581,False,True
15582,False,True
15583,False,True
15584,False,True
15585,False,True
15586,False,True
15587,False,True
15588,False,True
15589,False,True
15590,False,True
15591,False,True
15592,False,True
15593,False,True
15594,False,True
15595,False,True
15596,False,True
15597,False,True
15598,False,True
15599,False,True
15600,False,True
15601,False,True
15602,False,True
15603,False,True
15604,False,True
15605,False,True
15606,False,True
15607,False,True
15608,False,True
15609,False,True
15610,False,True
15611,False,True
15612,False,True
15613,False,True
15614,False,True
15615,False,True
15616,False,True
15617,False,True
15618,False,True
15619,False,True
15620,False,True
15621,False,True
15622,False,True
15623,False,True
15624,False,True
15625,False,True
15626,False,True
15627,False,True
15628,False,True
15629,False,True
15630,False,True
15631,False,True
15632,False,True
15633,False,True
15634,False,True
15635,False,True
15636,False,True
15637,False,True
15638,False,True
15639,False,True
15640,False,True
15641,False,True
15642,False,True
15643,False,True
15644,False,True
15645,False,True
15646,False,True
15647,False,True
15648,False,True
15649,False,True
15650,False,True
15651,False,True
15652,False,True
15653,False,True
15654,False,True
15655,False,True
15656,False,True
15657,False,True
15658,False,True
15659,False,True
15660,False,True
15661,False,True
15662,False,True
15663,False,True
15664,False,True
15665,False,True
15666,False,True
15667,False,True
15668,True,False
15669,True,False
15670,True,False
15671,True,False
15672,True,False
15673,True,False
15674,True,False
15675,True,False
15676,True,False
15677,True,False
15678,True,False
15679,True,False
15680,True,False
15681,True,False
15682,True,False
15683,True,False
15684,True,False
15685,True,False
15686,True,False
15687,True,False
15688,True,False
15689,True,False
15690,True,False
15691,True,False
15692,True,False
15693,True,False
15694,True,False
15695,True,False
15696,True,False
15697,True,False
15698,True,False
15699,True,False
15700,True,False
15701,True,False
15702,True,False
15703,True,False
15704,True,False
15705,True,False
15706,True,False
15707,True,False
15708,True,False
15709,True,False
15710,True,False
15711,True,False
15712,True,False
15713,True,False
15714,True,False
15715,True,False
15716,False,True
15717,False,True
15718,False,True
15719,False,True
15720,False,True
15721,False,True
15722,False,True
15723,False,True
15724,False,True
15725,False,True
15726,False,True
15727,False,True
15728,False,True
15729,False,True
15730,False,True
15731,False,True
15732,False,True
15733,False,True
15734,False,True
15735,False,True
15736,False,True
15737,False,True
15738,False,True
15739,False,True
15740,False,True
15741,False,True
15742,False,True
15743,False,True
15744,False,True
15745,False,True
15746,False,True
15747,False,True
15748,False,True
15749,False,True
15750,False,True
15751,False,True
15752,False,True
15753,False,True
15754,False,True
15755,False,True
15756,False,True
15757,False,True
15758,False,True
15759,False,True
15760,False,True
15761,False,True
15762,False,True
15763,False,True
15764,False,True
15765,False,True
15766,False,True
15767,False,True
15768,False,True
15769,False,True
15770,False,True
15771,False,True
15772,False,True
15773,False,True
15774,False,True
15775,False,True
15776,False,True
15777,False,True
15778,False,True
15779,False,True
15780,False,True
15781,False,True
15782,False,True
15783,False,True
15784,False,True
15785,False,True
15786,False,True
15787,False,True
15788,False,True
15789,False,True
15790,False,True
15791,False,True
15792,False,True
15793,False,True
15794,False,True
15795,False,True
15796,False,True
15797,False,True
15798,False,True
15799,False,True
15800,False,True
15801,False,True
15802,False,True
15803,False,True
15804,False,True
15805,False,True
15806,False,True
15807,False,True
15808,False,True
15809,False,True
15810,False,True
15811,False,True
15812,False,True
15813,False,True
15814,False,True
15815,False,True
15816,False,True
15817,False,True
15818,False,True
15819,False,True
15820,False,True
15821,False,True
15822,False,True
15823,False,True
15824,False,True
15825,False,True
15826,False,True
15827,False,True
15828,False,True
15829,False,True
15830,False,True
15831,False,True
15832,False,True
15833,False,True
15834,False,True
15835,False,True
15836,True,False
15837,True,False
15838,True,False
15839,True,False
15840,True,False
15841,True,False
15842,True,False
15843,True,False
15844,True,False
15845,True,False
15846,True,False
15847,True,False
15848,True,False
15849,True,False
15850,True,False
15851,True,False
15852,True,False
15853,True,False
15854,True,False
15855,True,False
15856,True,False
15857,True,False
15858,True,False
15859,True,False
15860,True,False
15861,True,False
15862,True,False
15863,True,False
15864,True,False
15865,True,False
15866,True,False
15867,True,False
15868,True,False
15869,True,False
15870,True,False
15871,True,False
15872,True,False
15873,True,False
15874,True,False
15875,True,False
15876,True,False
15877,True,False
15878,True,False
15879,True,False
15880,True,False
15881,True,False
15882,True,False
15883,True,False
15884,False,True
15885,False,True
15886,False,True
15887,False,True
15888,False,True
15889,False,True
15890,False,True
15891,False,True
15892,False,True
15893,False,True
15894,False,True
15895,False,True
15896,False,True
15897,False,True
15898,False,True
15899,False,True
15900,False,True
15901,False,True
15902,False,True
15903,False,True
15904,False,True
15905,False,True
15906,False,True
15907,False,True
15908,False,True
15909,False,True
15910,False,True
15911,False,True
15912,False,True
15913,False,True
15914,False,True
15915,False,True
15916,False,True
15917,False,True
15918,False,True
15919,False,True
15920,False,True
15921,False,True
15922,False,True
15923,False,True
15924,False,True
15925,False,True
15926,False,True
15927,False,True
15928,False,True
15929,False,True
15930,False,True
15931,False,True
15932,False,True
15933,False,True
15934,False,True
15935,False,True
15936,False,True
15937,False,True
15938,False,True
15939,False,True
15940,False,True
15941,False,True
15942,False,True
15943,False,True
15944,False,True
15945,False,True
15946,False,True
15947,False,True
15948,False,True
15949,False,True
15950,False,True
15951,False,True
15952,False,True
15953,False,True
15954,False,True
15955,False,True
15956,False,True
15957,False,True
15958,False,True
15959,False,True
15960,False,True
15961,False,True
15962,False,True
15963,False,True
15964,False,True
15965,False,True
15966,False,True
15967,False,True
15968,True,False
15969,True,False
15970,True,False
15971,True,False
15972,True,False
15973,True,False
15974,True,False
15975,True,False
15976,True,False
15977,True,False
15978,True,False
15979,True,False
15980,True,False
15981,True,False
15982,True,False
15983,True,False
15984,True,False
15985,True,False
15986,True,False
15987,True,False
15988,True,False
15989,True,False
15990,True,False
15991,True,False
15992,True,False
15993,True,False
15994,True,False
15995,True,False
15996,True,False
15997,True,False
15998,True,False
15999,True,False
16000,True,False
16001,True,False
16002,True,False
16003,True,False
16004,True,False
16005,True,False
16006,True,False
16007,True,False
16008,True,False
16009,True,False
16010,True,False
16011,True,False
16012,True,False
16013,True,False
16014,True,False
16015,True,False
16016,False,True
16017,False,True
16018,False,True
16019,False,True
16020,False,True
16021,False,True
16022,False,True
16023,False,True
16024,False,True
16025,False,True
16026,False,True
16027,False,True
16028,False,True
16029,False,True
16030,False,True
16031,False,True
16032,False,True
16033,False,True
16034,False,True
16035,False,True
16036,False,True
16037,False,True
16038,False,True
16039,False,True
16040,False,True
16041,False,True
16042,False,True
16043,False,True
16044,False,True
16045,False,True
16046,False,True
16047,False,True
16048,False,True
16049,False,True
16050,False,True
16051,False,True
16052,False,True
16053,False,True
16054,False,True
16055,False,True
16056,False,True
16057,False,True
16058,False,True
16059,False,True
16060,False,True
16061,False,True
16062,False,True
16063,False,True
16064,False,True
16065,False,True
16066,False,True
16067,False,True
16068,False,True
16069,False,True
16070,False,True
16071,False,True
16072,False,True
16073,False,True
16074,False,True
16075,False,True
16076,False,True
16077,False,True
16078,False,True
16079,False,True
16080,False,True
16081,False,True
16082,False,True
16083,False,True
16084,False,True
16085,False,True
16086,False,True
16087,False,True
16088,False,True
16089,False,True
16090,False,True
16091,False,True
16092,False,True
16093,False,True
16094,False,True
16095,False,True
16096,False,True
16097,False,True
16098,False,True
16099,False,True
16100,False,True
16101,False,True
16102,False,True
16103,False,True
16104,False,True
16105,False,True
16106,False,True
16107,False,True
16108,False,True
16109,False,True
16110,False,True
16111,False,True
16112,False,True
16113,False,True
16114,False,True
16115,False,True
16116,False,True
16117,False,True
16118,False,True
16119,False,True
16120,False,True
16121,False,True
16122,False,True
16123,False,True
16124,False,True
16125,False,True
16126,False,True
16127,False,True
16128,False,True
16129,False,True
16130,False,True
16131,False,True
16132,False,True
16133,False,True
16134,False,True
16135,True,False
16136,True,False
16137,True,False
16138,True,False
16139,True,False
16140,True,False
16141,True,False
16142,True,False
16143,True,False
16144,True,False
16145,True,False
16146,True,False
16147,True,False
16148,True,False
16149,True,False
16150,True,False
16151,True,False
16152,True,False
16153,True,False
16154,True,False
16155,True,False
16156,True,False
16157,True,False
16158,True,False
16159,True,False
16160,True,False
16161,True,False
16162,True,False
16163,True,False
16164,True,False
16165,True,False
16166,True,False
16167,True,False
16168,True,False
16169,True,False
16170,True,False
16171,True,False
16172,True,False
16173,True,False
16174,True,False
16175,True,False
16176,True,False
16177,True,False
16178,True,False
16179,True,False
16180,True,False
16181,True,False
16182,True,False
16183,True,False
16184,True,False
16185,True,False
16186,True,False
16187,True,False
16188,True,False
16189,True,False
16190,True,False
16191,True,False
16192,True,False
16193,True,False
16194,True,False
16195,True,False
16196,True,False
16197,True,False
16198,True,False
16199,True,False
16200,True,False
16201,True,False
16202,True,False
16203,True,False
16204,True,False
16205,True,False
16206,True,False
16207,False,True
16208,False,True
16209,False,True
16210,False,True
16211,False,True
16212,False,True
16213,False,True
16214,False,True
16215,False,True
16216,False,True
16217,False,True
16218,False,True
16219,False,True
16220,False,True
16221,False,True
16222,False,True
16223,False,True
16224,False,True
16225,False,True
16226,False,True
