instant,yr_0,yr_1
13602,False,True
13603,False,True
13604,False,True
13605,False,True
13606,False,True
13607,False,True
13608,False,True
13609,False,True
13610,False,True
13611,False,True
13612,False,True
13613,False,True
13614,False,True
13615,False,True
13616,False,True
13617,False,True
13618,False,True
13619,False,True
13620,False,True
13621,False,True
13622,False,True
13623,False,True
13624,False,True
13625,False,True
13626,False,True
13627,False,True
13628,False,True
13629,False,True
13630,False,True
13631,False,True
13632,False,True
13633,False,True
13634,False,True
13635,False,True
13636,False,True
13637,False,True
13638,False,True
13639,False,True
13640,False,True
13641,False,True
13642,False,True
13643,False,True
13644,False,True
13645,False,True
13646,False,True
13647,False,True
13648,False,True
13649,False,True
13650,False,True
13651,False,True
13652,False,True
13653,False,True
13654,False,True
13655,False,True
13656,False,True
13657,False,True
13658,False,True
13659,False,True
13660,False,True
13661,False,True
13662,False,True
13663,False,True
13664,False,True
13665,False,True
13666,False,True
13667,False,True
13668,False,True
13669,False,True
13670,False,True
13671,False,True
13672,False,True
13673,False,True
13674,False,True
13675,False,True
13676,False,True
13677,False,True
13678,False,True
13679,False,True
13680,False,True
13681,False,True
13682,False,True
13683,False,True
13684,False,True
13685,False,True
13686,False,True
13687,False,True
13688,False,True
13689,False,True
13690,False,True
13691,False,True
13692,False,True
13693,False,True
13694,False,True
13695,False,True
13696,False,True
13697,False,True
13698,False,True
13699,False,True
13700,False,True
13701,False,True
13702,False,True
13703,False,True
13704,False,True
13705,False,True
13706,False,True
13707,False,True
13708,False,True
13709,False,True
13710,False,True
13711,False,True
13712,False,True
13713,False,True
13714,False,True
13715,False,True
13716,False,True
13717,False,True
13718,False,True
13719,False,True
13720,False,True
13721,False,True
13722,False,True
13723,False,True
13724,False,True
13725,False,True
13726,False,True
13727,False,True
13728,False,True
13729,False,True
13730,False,True
13731,False,True
13732,False,True
13733,False,True
13734,False,True
13735,False,True
13736,False,True
13737,False,True
13738,False,True
13739,False,True
13740,False,True
13741,False,True
13742,False,True
13743,False,True
13744,False,True
13745,False,True
13746,False,True
13747,False,True
13748,False,True
13749,False,True
13750,False,True
13751,False,True
13752,False,True
13753,False,True
13754,False,True
13755,False,True
13756,False,True
13757,False,True
13758,False,True
13759,False,True
13760,False,True
13761,False,True
13762,False,True
13763,False,True
13764,False,True
13765,False,True
13766,False,True
13767,False,True
13768,False,True
13769,False,True
13770,False,True
13771,False,True
13772,False,True
13773,False,True
13774,False,True
13775,False,True
13776,False,True
13777,False,True
13778,False,True
13779,False,True
13780,False,True
13781,False,True
13782,False,True
13783,False,True
13784,False,True
13785,False,True
13786,False,True
13787,False,True
13788,False,True
13789,False,True
13790,False,True
13791,False,True
13792,False,True
13793,False,True
13794,False,True
13795,False,True
13796,False,True
13797,False,True
13798,False,True
13799,False,True
13800,False,True
13801,False,True
13802,False,True
13803,False,True
13804,False,True
13805,False,True
13806,False,True
13807,False,True
13808,False,True
13809,False,True
13810,False,True
13811,False,True
13812,False,True
13813,False,True
13814,False,True
13815,False,True
13816,False,True
13817,False,True
13818,False,True
13819,False,True
13820,False,True
13821,False,True
13822,False,True
13823,False,True
13824,False,True
13825,False,True
13826,False,True
13827,False,True
13828,False,True
13829,False,True
13830,False,True
13831,False,True
13832,False,True
13833,False,True
13834,False,True
13835,False,True
13836,False,True
13837,False,True
13838,False,True
13839,False,True
13840,False,True
13841,False,True
13842,False,True
13843,False,True
13844,False,True
13845,False,True
13846,False,True
13847,False,True
13848,False,True
13849,False,True
13850,False,True
13851,False,True
13852,False,True
13853,False,True
13854,False,True
13855,False,True
13856,False,True
13857,False,True
13858,False,True
13859,False,True
13860,False,True
13861,False,True
13862,False,True
13863,False,True
13864,False,True
13865,False,True
13866,False,True
13867,False,True
13868,False,True
13869,False,True
13870,False,True
13871,False,True
13872,False,True
13873,False,True
13874,False,True
13875,False,True
13876,False,True
13877,False,True
13878,False,True
13879,False,True
13880,False,True
13881,False,True
13882,False,True
13883,False,True
13884,False,True
13885,False,True
13886,False,True
13887,False,True
13888,False,True
13889,False,True
13890,False,True
13891,False,True
13892,False,True
13893,False,True
13894,False,True
13895,False,True
13896,False,True
13897,False,True
13898,False,True
13899,False,True
13900,False,True
13901,False,True
13902,False,True
13903,False,True
13904,False,True
13905,False,True
13906,False,True
13907,False,True
13908,False,True
13909,False,True
13910,False,True
13911,False,True
13912,False,True
13913,False,True
13914,False,True
13915,False,True
13916,False,True
13917,False,True
13918,False,True
13919,False,True
13920,False,True
13921,False,True
13922,False,True
13923,False,True
13924,False,True
13925,False,True
13926,False,True
13927,False,True
13928,False,True
13929,False,True
13930,False,True
13931,False,True
13932,False,True
13933,False,True
13934,False,True
13935,False,True
13936,False,True
13937,False,True
13938,False,True
13939,False,True
13940,False,True
13941,False,True
13942,False,True
13943,False,True
13944,False,True
13945,False,True
13946,False,True
13947,False,True
13948,False,True
13949,False,True
13950,False,True
13951,False,True
13952,False,True
13953,False,True
13954,False,True
13955,False,True
13956,False,True
13957,False,True
13958,False,True
13959,False,True
13960,False,True
13961,False,True
13962,False,True
13963,False,True
13964,False,True
13965,False,True
13966,False,True
13967,False,True
13968,False,True
13969,False,True
13970,False,True
13971,False,True
13972,False,True
13973,False,True
13974,False,True
13975,False,True
13976,False,True
13977,False,True
13978,False,True
13979,False,True
13980,False,True
13981,False,True
13982,False,True
13983,False,True
13984,False,True
13985,False,True
13986,False,True
13987,False,True
13988,False,True
13989,False,True
13990,False,True
13991,False,True
13992,False,True
13993,False,True
13994,False,True
13995,False,True
13996,False,True
13997,False,True
13998,False,True
13999,False,True
14000,False,True
14001,False,True
14002,False,True
14003,False,True
14004,False,True
14005,False,True
14006,False,True
14007,False,True
14008,False,True
14009,False,True
14010,False,True
14011,False,True
14012,False,True
14013,False,True
14014,False,True
14015,False,True
14016,False,True
14017,False,True
14018,False,True
14019,False,True
14020,False,True
14021,False,True
14022,False,True
14023,False,True
14024,False,True
14025,False,True
14026,False,True
14027,False,True
14028,False,True
14029,False,True
14030,False,True
14031,False,True
14032,False,True
14033,False,True
14034,False,True
14035,False,True
14036,False,True
14037,False,True
14038,False,True
14039,False,True
14040,False,True
14041,False,True
14042,False,True
14043,False,True
14044,False,True
14045,False,True
14046,False,True
14047,False,True
14048,False,True
14049,False,True
14050,False,True
14051,False,True
14052,False,True
14053,False,True
14054,False,True
14055,False,True
14056,False,True
14057,False,True
14058,False,True
14059,False,True
14060,False,True
14061,False,True
14062,False,True
14063,False,True
14064,False,True
14065,False,True
14066,False,True
14067,False,True
14068,False,True
14069,False,True
14070,False,True
14071,False,True
14072,False,True
14073,False,True
14074,False,True
14075,False,True
14076,False,True
14077,False,True
14078,False,True
14079,False,True
14080,False,True
14081,False,True
14082,False,True
14083,False,True
14084,False,True
14085,False,True
14086,False,True
14087,False,True
14088,False,True
14089,False,True
14090,False,True
14091,False,True
14092,False,True
14093,False,True
14094,False,True
14095,False,True
14096,False,True
14097,False,True
14098,False,True
14099,False,True
14100,False,True
14101,False,True
14102,False,True
14103,False,True
14104,False,True
14105,False,True
14106,False,True
14107,False,True
14108,False,True
14109,False,True
14110,False,True
14111,False,True
14112,False,True
14113,False,True
14114,False,True
14115,False,True
14116,False,True
14117,False,True
14118,False,True
14119,False,True
14120,False,True
14121,False,True
14122,False,True
14123,False,True
14124,False,True
14125,False,True
14126,False,True
14127,False,True
14128,False,True
14129,False,True
14130,False,True
14131,False,True
14132,False,True
14133,False,True
14134,False,True
14135,False,True
14136,False,True
14137,False,True
14138,False,True
14139,False,True
14140,False,True
14141,False,True
14142,False,True
14143,False,True
14144,False,True
14145,False,True
14146,False,True
14147,False,True
14148,False,True
14149,False,True
14150,False,True
14151,False,True
14152,False,True
14153,False,True
14154,False,True
14155,False,True
14156,False,True
14157,False,True
14158,False,True
14159,False,True
14160,False,True
14161,False,True
14162,False,True
14163,False,True
14164,False,True
14165,False,True
14166,False,True
14167,False,True
14168,False,True
14169,False,True
14170,False,True
14171,False,True
14172,False,True
14173,False,True
14174,False,True
14175,False,True
14176,False,True
14177,False,True
14178,False,True
14179,False,True
14180,False,True
14181,False,True
14182,False,True
14183,False,True
14184,False,True
14185,False,True
14186,False,True
14187,False,True
14188,False,True
14189,False,True
14190,False,True
14191,False,True
14192,False,True
14193,False,True
14194,False,True
14195,False,True
14196,False,True
14197,False,True
14198,False,True
14199,False,True
14200,False,True
14201,False,True
14202,False,True
14203,False,True
14204,False,True
14205,False,True
14206,False,True
14207,False,True
14208,False,True
14209,False,True
14210,False,True
14211,False,True
14212,False,True
14213,False,True
14214,False,True
14215,False,True
14216,False,True
14217,False,True
14218,False,True
14219,False,True
14220,False,True
14221,False,True
14222,False,True
14223,False,True
14224,False,True
14225,False,True
14226,False,True
14227,False,True
14228,False,True
14229,False,True
14230,False,True
14231,False,True
14232,False,True
14233,False,True
14234,False,True
14235,False,True
14236,False,True
14237,False,True
14238,False,True
14239,False,True
14240,False,True
14241,False,True
14242,False,True
14243,False,True
14244,False,True
14245,False,True
14246,False,True
14247,False,True
14248,False,True
14249,False,True
14250,False,True
14251,False,True
14252,False,True
14253,False,True
14254,False,True
14255,False,True
14256,False,True
14257,False,True
14258,False,True
14259,False,True
14260,False,True
14261,False,True
14262,False,True
14263,False,True
14264,False,True
14265,False,True
14266,False,True
14267,False,True
14268,False,True
14269,False,True
14270,False,True
14271,False,True
14272,False,True
14273,False,True
14274,False,True
14275,False,True
14276,False,True
14277,False,True
14278,False,True
14279,False,True
14280,False,True
14281,False,True
14282,False,True
14283,False,True
14284,False,True
14285,False,True
14286,False,True
14287,False,True
14288,False,True
14289,False,True
14290,False,True
14291,False,True
14292,False,True
14293,False,True
14294,False,True
14295,False,True
14296,False,True
14297,False,True
14298,False,True
14299,False,True
14300,False,True
14301,False,True
14302,False,True
14303,False,True
14304,False,True
14305,False,True
14306,False,True
14307,False,True
14308,False,True
14309,False,True
14310,False,True
14311,False,True
14312,False,True
14313,False,True
14314,False,True
14315,False,True
14316,False,True
14317,False,True
14318,False,True
14319,False,True
14320,False,True
14321,False,True
14322,False,True
14323,False,True
14324,False,True
14325,False,True
14326,False,True
14327,False,True
14328,False,True
14329,False,True
14330,False,True
14331,False,True
14332,False,True
14333,False,True
14334,False,True
14335,False,True
14336,False,True
14337,False,True
14338,False,True
14339,False,True
14340,False,True
14341,False,True
14342,False,True
14343,False,True
14344,False,True
14345,False,True
14346,False,True
14347,False,True
14348,False,True
14349,False,True
14350,False,True
14351,False,True
14352,False,True
14353,False,True
14354,False,True
14355,False,True
14356,False,True
14357,False,True
14358,False,True
14359,False,True
14360,False,True
14361,False,True
14362,False,True
14363,False,True
14364,False,True
14365,False,True
14366,False,True
14367,False,True
14368,False,True
14369,False,True
14370,False,True
14371,False,True
14372,False,True
14373,False,True
14374,False,True
14375,False,True
14376,False,True
14377,False,True
14378,False,True
14379,False,True
14380,False,True
14381,False,True
14382,False,True
14383,False,True
14384,False,True
14385,False,True
14386,False,True
14387,False,True
14388,False,True
14389,False,True
14390,False,True
14391,False,True
14392,False,True
14393,False,True
14394,False,True
14395,False,True
14396,False,True
14397,False,True
14398,False,True
14399,False,True
14400,False,True
14401,False,True
14402,False,True
14403,False,True
14404,False,True
14405,False,True
14406,False,True
14407,False,True
14408,False,True
14409,False,True
14410,False,True
14411,False,True
14412,False,True
14413,False,True
14414,False,True
14415,False,True
14416,False,True
14417,False,True
14418,False,True
14419,False,True
14420,False,True
14421,False,True
14422,False,True
14423,False,True
14424,False,True
14425,False,True
14426,False,True
14427,False,True
14428,False,True
14429,False,True
14430,False,True
14431,False,True
14432,False,True
14433,False,True
14434,False,True
14435,False,True
14436,False,True
14437,False,True
14438,False,True
14439,False,True
14440,False,True
14441,False,True
14442,False,True
14443,False,True
14444,False,True
14445,False,True
14446,False,True
14447,False,True
14448,False,True
14449,False,True
14450,False,True
14451,False,True
14452,False,True
14453,False,True
14454,False,True
14455,False,True
14456,False,True
14457,False,True
14458,False,True
14459,False,True
14460,False,True
14461,False,True
14462,False,True
14463,False,True
14464,False,True
14465,False,True
14466,False,True
14467,False,True
14468,False,True
14469,False,True
14470,False,True
14471,False,True
14472,False,True
14473,False,True
14474,False,True
14475,False,True
14476,False,True
14477,False,True
14478,False,True
14479,False,True
14480,False,True
14481,False,True
14482,False,True
14483,False,True
14484,False,True
14485,False,True
14486,False,True
14487,False,True
14488,False,True
14489,False,True
14490,False,True
14491,False,True
14492,False,True
14493,False,True
14494,False,True
14495,False,True
14496,False,True
14497,False,True
14498,False,True
14499,False,True
14500,False,True
14501,False,True
14502,False,True
14503,False,True
14504,False,True
14505,False,True
14506,False,True
14507,False,True
14508,False,True
14509,False,True
14510,False,True
14511,False,True
14512,False,True
14513,False,True
14514,False,True
14515,False,True
14516,False,True
14517,False,True
14518,False,True
14519,False,True
14520,False,True
14521,False,True
14522,False,True
14523,False,True
14524,False,True
14525,False,True
14526,False,True
14527,False,True
14528,False,True
14529,False,True
14530,False,True
14531,False,True
14532,False,True
14533,False,True
14534,False,True
14535,False,True
14536,False,True
14537,False,True
14538,False,True
14539,False,True
14540,False,True
14541,False,True
14542,False,True
14543,False,True
14544,False,True
14545,False,True
14546,False,True
14547,False,True
14548,False,True
14549,False,True
14550,False,True
14551,False,True
14552,False,True
14553,False,True
14554,False,True
14555,False,True
14556,False,True
14557,False,True
14558,False,True
14559,False,True
14560,False,True
14561,False,True
14562,False,True
14563,False,True
14564,False,True
14565,False,True
14566,False,True
14567,False,True
14568,False,True
14569,False,True
14570,False,True
14571,False,True
14572,False,True
14573,False,True
14574,False,True
14575,False,True
14576,False,True
14577,False,True
14578,False,True
14579,False,True
14580,False,True
14581,False,True
14582,False,True
14583,False,True
14584,False,True
14585,False,True
14586,False,True
14587,False,True
14588,False,True
14589,False,True
14590,False,True
14591,False,True
14592,False,True
14593,False,True
14594,False,True
14595,False,True
14596,False,True
14597,False,True
14598,False,True
14599,False,True
14600,False,True
14601,False,True
14602,False,True
14603,False,True
14604,False,True
14605,False,True
14606,False,True
14607,False,True
14608,False,True
14609,False,True
14610,False,True
14611,False,True
14612,False,True
14613,False,True
14614,False,True
14615,False,True
14616,False,True
14617,False,True
14618,False,True
14619,False,True
14620,False,True
14621,False,True
14622,False,True
14623,False,True
14624,False,True
14625,False,True
14626,False,True
14627,False,True
14628,False,True
14629,False,True
14630,False,True
14631,False,True
14632,False,True
14633,False,True
14634,False,True
14635,False,True
14636,False,True
14637,False,True
14638,False,True
14639,False,True
14640,False,True
14641,False,True
14642,False,True
14643,False,True
14644,False,True
14645,False,True
14646,False,True
14647,False,True
14648,False,True
14649,False,True
14650,False,True
14651,False,True
14652,False,True
14653,False,True
14654,False,True
14655,False,True
14656,False,True
14657,False,True
14658,False,True
14659,False,True
14660,False,True
14661,False,True
14662,False,True
14663,False,True
14664,False,True
14665,False,True
14666,False,True
14667,False,True
14668,False,True
14669,False,True
14670,False,True
14671,False,True
14672,False,True
14673,False,True
14674,False,True
14675,False,True
14676,False,True
14677,False,True
14678,False,True
14679,False,True
14680,False,True
14681,False,True
14682,False,True
14683,False,True
14684,False,True
14685,False,True
14686,False,True
14687,False,True
14688,False,True
14689,False,True
14690,False,True
14691,False,True
14692,False,True
14693,False,True
14694,False,True
14695,False,True
14696,False,True
14697,False,True
14698,False,True
14699,False,True
14700,False,True
14701,False,True
14702,False,True
14703,False,True
14704,False,True
14705,False,True
14706,False,True
14707,False,True
14708,False,True
14709,False,True
14710,False,True
14711,False,True
14712,False,True
14713,False,True
14714,False,True
14715,False,True
14716,False,True
14717,False,True
14718,False,True
14719,False,True
14720,False,True
14721,False,True
14722,False,True
14723,False,True
14724,False,True
14725,False,True
14726,False,True
14727,False,True
14728,False,True
14729,False,True
14730,False,True
14731,False,True
14732,False,True
14733,False,True
14734,False,True
14735,False,True
14736,False,True
14737,False,True
14738,False,True
14739,False,True
14740,False,True
14741,False,True
14742,False,True
14743,False,True
14744,False,True
14745,False,True
14746,False,True
14747,False,True
14748,False,True
14749,False,True
14750,False,True
14751,False,True
14752,False,True
14753,False,True
14754,False,True
14755,False,True
14756,False,True
14757,False,True
14758,False,True
14759,False,True
14760,False,True
14761,False,True
14762,False,True
14763,False,True
14764,False,True
14765,False,True
14766,False,True
14767,False,True
14768,False,True
14769,False,True
14770,False,True
14771,False,True
14772,False,True
14773,False,True
14774,False,True
14775,False,True
14776,False,True
14777,False,True
14778,False,True
14779,False,True
14780,False,True
14781,False,True
14782,False,True
14783,False,True
14784,False,True
14785,False,True
14786,False,True
14787,False,True
14788,False,True
14789,False,True
14790,False,True
14791,False,True
14792,False,True
14793,False,True
14794,False,True
14795,False,True
14796,False,True
14797,False,True
14798,False,True
14799,False,True
14800,False,True
14801,False,True
14802,False,True
14803,False,True
14804,False,True
14805,False,True
14806,False,True
14807,False,True
14808,False,True
14809,False,True
14810,False,True
14811,False,True
14812,False,True
14813,False,True
14814,False,True
14815,False,True
14816,False,True
14817,False,True
14818,False,True
14819,False,True
14820,False,True
14821,False,True
14822,False,True
14823,False,True
14824,False,True
14825,False,True
14826,False,True
14827,False,True
14828,False,True
14829,False,True
14830,False,True
14831,False,True
14832,False,True
14833,False,True
14834,False,True
14835,False,True
14836,False,True
14837,False,True
14838,False,True
14839,False,True
14840,False,True
14841,False,True
14842,False,True
14843,False,True
14844,False,True
14845,False,True
14846,False,True
14847,False,True
14848,False,True
14849,False,True
14850,False,True
14851,False,True
14852,False,True
14853,False,True
14854,False,True
14855,False,True
14856,False,True
14857,False,True
14858,False,True
14859,False,True
14860,False,True
14861,False,True
14862,False,True
14863,False,True
14864,False,True
14865,False,True
14866,False,True
14867,False,True
14868,False,True
14869,False,True
14870,False,True
14871,False,True
14872,False,True
14873,False,True
14874,False,True
14875,False,True
14876,False,True
14877,False,True
14878,False,True
14879,False,True
14880,False,True
14881,False,True
14882,False,True
14883,False,True
14884,False,True
14885,False,True
14886,False,True
14887,False,True
14888,False,True
14889,False,True
14890,False,True
14891,False,True
14892,False,True
14893,False,True
14894,False,True
14895,False,True
14896,False,True
14897,False,True
14898,False,True
14899,False,True
14900,False,True
14901,False,True
14902,False,True
14903,False,True
14904,False,True
14905,False,True
14906,False,True
14907,False,True
14908,False,True
14909,False,True
14910,False,True
14911,False,True
14912,False,True
14913,False,True
14914,False,True
14915,False,True
14916,False,True
14917,False,True
14918,False,True
14919,False,True
14920,False,True
14921,False,True
14922,False,True
14923,False,True
14924,False,True
14925,False,True
14926,False,True
14927,False,True
14928,False,True
14929,False,True
14930,False,True
14931,False,True
14932,False,True
14933,False,True
14934,False,True
14935,False,True
14936,False,True
14937,False,True
14938,False,True
14939,False,True
14940,False,True
14941,False,True
14942,False,True
14943,False,True
14944,False,True
14945,False,True
14946,False,True
14947,False,True
14948,False,True
14949,False,True
14950,False,True
14951,False,True
14952,False,True
14953,False,True
14954,False,True
14955,False,True
14956,False,True
14957,False,True
14958,False,True
14959,False,True
14960,False,True
14961,False,True
14962,False,True
14963,False,True
14964,False,True
14965,False,True
14966,False,True
14967,False,True
14968,False,True
14969,False,True
14970,False,True
14971,False,True
14972,False,True
14973,False,True
14974,False,True
14975,False,True
14976,False,True
14977,False,True
14978,False,True
14979,False,True
14980,False,True
14981,False,True
14982,False,True
14983,False,True
14984,False,True
14985,False,True
14986,False,True
14987,False,True
14988,False,True
14989,False,True
14990,False,True
14991,False,True
14992,False,True
14993,False,True
14994,False,True
14995,False,True
14996,False,True
14997,False,True
14998,False,True
14999,False,True
15000,False,True
15001,False,True
15002,False,True
15003,False,True
15004,False,True
15005,False,True
15006,False,True
15007,False,True
15008,False,True
15009,False,True
15010,False,True
15011,False,True
15012,False,True
15013,False,True
15014,False,True
15015,False,True
15016,False,True
15017,False,True
15018,False,True
15019,False,True
15020,False,True
15021,False,True
15022,False,True
15023,False,True
15024,False,True
15025,False,True
15026,False,True
15027,False,True
15028,False,True
15029,False,True
15030,False,True
15031,False,True
15032,False,True
15033,False,True
15034,False,True
15035,False,True
15036,False,True
15037,False,True
15038,False,True
15039,False,True
15040,False,True
15041,False,True
15042,False,True
15043,False,True
15044,False,True
15045,False,True
15046,False,True
15047,False,True
15048,False,True
15049,False,True
15050,False,True
15051,False,True
15052,False,True
15053,False,True
15054,False,True
15055,False,True
15056,False,True
15057,False,True
15058,False,True
15059,False,True
15060,False,True
15061,False,True
15062,False,True
15063,False,True
15064,False,True
15065,False,True
15066,False,True
15067,False,True
15068,False,True
15069,False,True
15070,False,True
15071,False,True
15072,False,True
15073,False,True
15074,False,True
15075,False,True
15076,False,True
15077,False,True
15078,False,True
15079,False,True
15080,False,True
15081,False,True
15082,False,True
15083,False,True
15084,False,True
15085,False,True
15086,False,True
15087,False,True
15088,False,True
15089,False,True
15090,False,True
15091,False,True
15092,False,True
15093,False,True
15094,False,True
15095,False,True
15096,False,True
15097,False,True
15098,False,True
15099,False,True
15100,False,True
15101,False,True
15102,False,True
15103,False,True
15104,False,True
15105,False,True
15106,False,True
15107,False,True
15108,False,True
15109,False,True
15110,False,True
15111,False,True
15112,False,True
15113,False,True
15114,False,True
15115,False,True
15116,False,True
15117,False,True
15118,False,True
15119,False,True
15120,False,True
15121,False,True
15122,False,True
15123,False,True
15124,False,True
15125,False,True
15126,False,True
15127,False,True
15128,False,True
15129,False,True
15130,False,True
15131,False,True
15132,False,True
15133,False,True
15134,False,True
15135,False,True
15136,False,True
15137,False,True
15138,False,True
15139,False,True
15140,False,True
15141,False,True
15142,False,True
15143,False,True
15144,False,True
15145,False,True
15146,False,True
15147,False,True
15148,False,True
15149,False,True
15150,False,True
15151,False,True
15152,False,True
15153,False,True
15154,False,True
15155,False,True
15156,False,True
15157,False,True
15158,False,True
15159,False,True
15160,False,True
15161,False,True
15162,False,True
15163,False,True
15164,False,True
15165,False,True
15166,False,True
15167,False,True
15168,False,True
15169,False,True
15170,False,True
15171,False,True
15172,False,True
15173,False,True
15174,False,True
15175,False,True
15176,False,True
15177,False,True
15178,False,True
15179,False,True
15180,False,True
15181,False,True
15182,False,True
15183,False,True
15184,False,True
15185,False,True
15186,False,True
15187,False,True
15188,False,True
15189,False,True
15190,False,True
15191,False,True
15192,False,True
15193,False,True
15194,False,True
15195,False,True
15196,False,True
15197,False,True
15198,False,True
15199,False,True
15200,False,True
15201,False,True
15202,False,True
15203,False,True
15204,False,True
15205,False,True
15206,False,True
15207,False,True
15208,False,True
15209,False,True
15210,False,True
15211,False,True
15212,False,True
15213,False,True
15214,False,True
15215,False,True
15216,False,True
15217,False,True
15218,False,True
15219,False,True
15220,False,True
15221,False,True
15222,False,True
15223,False,True
15224,False,True
15225,False,True
15226,False,True
15227,False,True
15228,False,True
15229,False,True
15230,False,True
15231,False,True
15232,False,True
15233,False,True
15234,False,True
15235,False,True
15236,False,True
15237,False,True
15238,False,True
15239,False,True
15240,False,True
15241,False,True
15242,False,True
15243,False,True
15244,False,True
15245,False,True
15246,False,True
15247,False,True
15248,False,True
15249,False,True
15250,False,True
15251,False,True
15252,False,True
15253,False,True
15254,False,True
15255,False,True
15256,False,True
15257,False,True
15258,False,True
15259,False,True
15260,False,True
15261,False,True
15262,False,True
15263,False,True
15264,False,True
15265,False,True
15266,False,True
15267,False,True
15268,False,True
15269,False,True
15270,False,True
15271,False,True
15272,False,True
15273,False,True
15274,False,True
15275,False,True
15276,False,True
15277,False,True
15278,False,True
15279,False,True
15280,False,True
15281,False,True
15282,False,True
15283,False,True
15284,False,True
15285,False,True
15286,False,True
15287,False,True
15288,False,True
15289,False,True
15290,False,True
15291,False,True
15292,False,True
15293,False,True
15294,False,True
15295,False,True
15296,False,True
15297,False,True
15298,False,True
15299,False,True
15300,False,True
15301,False,True
15302,False,True
15303,False,True
15304,False,True
15305,False,True
15306,False,True
15307,False,True
15308,False,True
15309,False,True
15310,False,True
15311,False,True
15312,False,True
15313,False,True
15314,False,True
15315,False,True
15316,False,True
15317,False,True
15318,False,True
15319,False,True
15320,False,True
15321,False,True
15322,False,True
15323,False,True
15324,False,True
15325,False,True
15326,False,True
15327,False,True
15328,False,True
15329,False,True
15330,False,True
15331,False,True
15332,False,True
15333,False,True
15334,False,True
15335,False,True
15336,False,True
15337,False,True
15338,False,True
15339,False,True
15340,False,True
15341,False,True
15342,False,True
15343,False,True
15344,False,True
15345,False,True
15346,False,True
15347,False,True
15348,False,True
15349,False,True
15350,False,True
15351,False,True
15352,False,True
15353,False,True
15354,False,True
15355,False,True
15356,False,True
15357,False,True
15358,False,True
15359,False,True
15360,False,True
15361,False,True
15362,False,True
15363,False,True
15364,False,True
15365,False,True
15366,False,True
15367,False,True
15368,False,True
15369,False,True
15370,False,True
15371,False,True
15372,False,True
15373,False,True
15374,False,True
15375,False,True
15376,False,True
15377,False,True
15378,False,True
15379,False,True
15380,False,True
15381,False,True
15382,False,True
15383,False,True
15384,False,True
15385,False,True
15386,False,True
15387,False,True
15388,False,True
15389,False,True
15390,False,True
15391,False,True
15392,False,True
15393,False,True
15394,False,True
15395,False,True
15396,False,True
15397,False,True
15398,False,True
15399,False,True
15400,False,True
15401,False,True
15402,False,True
15403,False,True
15404,False,True
15405,False,True
15406,False,True
15407,False,True
15408,False,True
15409,False,True
15410,False,True
15411,False,True
15412,False,True
15413,False,True
15414,False,True
15415,False,True
15416,False,True
15417,False,True
15418,False,True
15419,False,True
15420,False,True
15421,False,True
15422,False,True
15423,False,True
15424,False,True
15425,False,True
15426,False,True
15427,False,True
15428,False,True
15429,False,True
15430,False,True
15431,False,True
15432,False,True
15433,False,True
15434,False,True
15435,False,True
15436,False,True
15437,False,True
15438,False,True
15439,False,True
15440,False,True
15441,False,True
15442,False,True
15443,False,True
15444,False,True
15445,False,True
15446,False,True
15447,False,True
15448,False,True
15449,False,True
15450,False,True
15451,False,True
15452,False,True
15453,False,True
15454,False,True
15455,False,True
15456,False,True
15457,False,True
15458,False,True
15459,False,True
15460,False,True
15461,False,True
15462,False,True
15463,False,True
15464,False,True
15465,False,True
15466,False,True
15467,False,True
15468,False,True
15469,False,True
15470,False,True
15471,False,True
15472,False,True
15473,False,True
15474,False,True
15475,False,True
15476,False,True
15477,False,True
15478,False,True
15479,False,True
15480,False,True
15481,False,True
15482,False,True
15483,False,True
15484,False,True
15485,False,True
15486,False,True
15487,False,True
15488,False,True
15489,False,True
15490,False,True
15491,False,True
15492,False,True
15493,False,True
15494,False,True
15495,False,True
15496,False,True
15497,False,True
15498,False,True
15499,False,True
15500,False,True
15501,False,True
15502,False,True
15503,False,True
15504,False,True
15505,False,True
15506,False,True
15507,False,True
15508,False,True
15509,False,True
15510,False,True
15511,False,True
15512,False,True
15513,False,True
15514,False,True
15515,False,True
15516,False,True
15517,False,True
15518,False,True
15519,False,True
15520,False,True
15521,False,True
15522,False,True
15523,False,True
15524,False,True
15525,False,True
15526,False,True
15527,False,True
15528,False,True
15529,False,True
15530,False,True
15531,False,True
15532,False,True
15533,False,True
15534,False,True
15535,False,True
15536,False,True
15537,False,True
15538,False,True
15539,False,True
15540,False,True
15541,False,True
15542,False,True
15543,False,True
15544,False,True
15545,False,True
15546,False,True
15547,False,True
15548,False,True
15549,False,True
15550,False,True
15551,False,True
15552,False,True
15553,False,True
15554,False,True
15555,False,True
15556,False,True
15557,False,True
15558,False,True
15559,False,True
15560,False,True
15561,False,True
15562,False,True
15563,False,True
15564,False,True
15565,False,True
15566,False,True
15567,False,True
15568,False,True
15569,False,True
15570,False,True
15571,False,True
15572,False,True
15573,False,True
15574,False,True
15575,False,True
15576,False,True
15577,False,True
15578,False,True
15579,False,True
15580,False,True
15581,False,True
15582,False,True
15583,False,True
15584,False,True
15585,False,True
15586,False,True
15587,False,True
15588,False,True
15589,False,True
15590,False,True
15591,False,True
15592,False,True
15593,False,True
15594,False,True
15595,False,True
15596,False,True
15597,False,True
15598,False,True
15599,False,True
