instant,weathersit_1,weathersit_2,weathersit_3,weathersit_4
14897,False,False,True,False
14898,False,False,True,False
14899,False,False,True,False
14900,False,False,True,False
14901,False,False,True,False
14902,False,False,True,False
14903,False,True,False,False
14904,False,True,False,False
14905,False,True,False,False
14906,False,True,False,False
14907,False,True,False,False
14908,False,True,False,False
14909,False,True,False,False
14910,False,False,True,False
14911,False,True,False,False
14912,False,False,True,False
14913,False,True,False,False
14914,False,False,True,False
14915,False,False,True,False
14916,False,False,True,False
14917,False,False,True,False
14918,False,True,False,False
14919,False,True,False,False
14920,False,True,False,False
14921,False,True,False,False
14922,False,False,True,False
14923,False,True,False,False
14924,False,True,False,False
14925,False,True,False,False
14926,False,True,False,False
14927,False,True,False,False
14928,False,True,False,False
14929,False,True,False,False
14930,True,False,False,False
14931,True,False,False,False
14932,True,False,False,False
14933,True,False,False,False
14934,True,False,False,False
14935,True,False,False,False
14936,True,False,False,False
14937,True,False,False,False
14938,True,False,False,False
14939,True,False,False,False
14940,True,False,False,False
14941,True,False,False,False
14942,True,False,False,False
14943,True,False,False,False
14944,True,False,False,False
14945,True,False,False,False
14946,True,False,False,False
14947,True,False,False,False
14948,True,False,False,False
14949,True,False,False,False
14950,True,False,False,False
14951,True,False,False,False
14952,True,False,False,False
14953,True,False,False,False
14954,True,False,False,False
14955,True,False,False,False
14956,True,False,False,False
14957,True,False,False,False
14958,True,False,False,False
14959,True,False,False,False
14960,True,False,False,False
14961,True,False,False,False
14962,True,False,False,False
14963,True,False,False,False
14964,True,False,False,False
14965,True,False,False,False
14966,True,False,False,False
14967,True,False,False,False
14968,True,False,False,False
14969,True,False,False,False
14970,True,False,False,False
14971,True,False,False,False
14972,True,False,False,False
14973,True,False,False,False
14974,True,False,False,False
14975,True,False,False,False
14976,True,False,False,False
14977,True,False,False,False
14978,True,False,False,False
14979,True,False,False,False
14980,True,False,False,False
14981,True,False,False,False
14982,True,False,False,False
14983,True,False,False,False
14984,True,False,False,False
14985,True,False,False,False
14986,True,False,False,False
14987,True,False,False,False
14988,True,False,False,False
14989,True,False,False,False
14990,True,False,False,False
14991,True,False,False,False
14992,True,False,False,False
14993,True,False,False,False
14994,True,False,False,False
14995,True,False,False,False
14996,True,False,False,False
14997,True,False,False,False
14998,True,False,False,False
14999,True,False,False,False
15000,True,False,False,False
15001,True,False,False,False
15002,True,False,False,False
15003,True,False,False,False
15004,True,False,False,False
15005,True,False,False,False
15006,True,False,False,False
15007,True,False,False,False
15008,True,False,False,False
15009,True,False,False,False
15010,True,False,False,False
15011,True,False,False,False
15012,True,False,False,False
15013,True,False,False,False
15014,True,False,False,False
15015,True,False,False,False
15016,True,False,False,False
15017,True,False,False,False
15018,True,False,False,False
15019,True,False,False,False
15020,True,False,False,False
15021,True,False,False,False
15022,True,False,False,False
15023,True,False,False,False
15024,True,False,False,False
15025,True,False,False,False
15026,True,False,False,False
15027,True,False,False,False
15028,True,False,False,False
15029,True,False,False,False
15030,True,False,False,False
15031,True,False,False,False
15032,True,False,False,False
15033,True,False,False,False
15034,True,False,False,False
15035,True,False,False,False
15036,True,False,False,False
15037,True,False,False,False
15038,True,False,False,False
15039,True,False,False,False
15040,True,False,False,False
15041,False,True,False,False
15042,True,False,False,False
15043,False,True,False,False
15044,True,False,False,False
15045,True,False,False,False
15046,False,True,False,False
15047,True,False,False,False
15048,True,False,False,False
15049,True,False,False,False
15050,True,False,False,False
15051,True,False,False,False
15052,True,False,False,False
15053,True,False,False,False
15054,True,False,False,False
15055,True,False,False,False
15056,True,False,False,False
15057,True,False,False,False
15058,True,False,False,False
15059,True,False,False,False
15060,True,False,False,False
15061,True,False,False,False
15062,True,False,False,False
15063,True,False,False,False
15064,True,False,False,False
15065,True,False,False,False
15066,True,False,False,False
15067,True,False,False,False
15068,True,False,False,False
15069,True,False,False,False
15070,True,False,False,False
15071,True,False,False,False
15072,True,False,False,False
15073,True,False,False,False
15074,True,False,False,False
15075,True,False,False,False
15076,True,False,False,False
15077,True,False,False,False
15078,True,False,False,False
15079,True,False,False,False
15080,True,False,False,False
15081,True,False,False,False
15082,True,False,False,False
15083,True,False,False,False
15084,True,False,False,False
15085,True,False,False,False
15086,True,False,False,False
15087,True,False,False,False
15088,True,False,False,False
15089,True,False,False,False
15090,True,False,False,False
15091,True,False,False,False
15092,True,False,False,False
15093,True,False,False,False
15094,False,True,False,False
15095,False,True,False,False
15096,True,False,False,False
15097,True,False,False,False
15098,True,False,False,False
15099,True,False,False,False
15100,True,False,False,False
15101,True,False,False,False
15102,True,False,False,False
15103,True,False,False,False
15104,True,False,False,False
15105,True,False,False,False
15106,True,False,False,False
15107,True,False,False,False
15108,True,False,False,False
15109,True,False,False,False
15110,True,False,False,False
15111,True,False,False,False
15112,True,False,False,False
15113,True,False,False,False
15114,False,False,True,False
15115,False,True,False,False
15116,True,False,False,False
15117,True,False,False,False
15118,True,False,False,False
15119,True,False,False,False
15120,True,False,False,False
15121,True,False,False,False
15122,True,False,False,False
15123,True,False,False,False
15124,True,False,False,False
15125,True,False,False,False
15126,False,True,False,False
15127,False,True,False,False
15128,False,True,False,False
15129,False,True,False,False
15130,False,True,False,False
15131,False,True,False,False
15132,False,True,False,False
15133,False,True,False,False
15134,False,True,False,False
15135,True,False,False,False
15136,False,True,False,False
15137,False,False,True,False
15138,False,False,True,False
15139,False,False,True,False
15140,False,False,True,False
15141,False,False,True,False
15142,False,False,True,False
15143,False,True,False,False
15144,False,False,True,False
15145,True,False,False,False
15146,False,True,False,False
15147,False,True,False,False
15148,True,False,False,False
15149,False,True,False,False
15150,False,True,False,False
15151,False,True,False,False
15152,False,True,False,False
15153,False,True,False,False
15154,False,True,False,False
15155,False,True,False,False
15156,False,True,False,False
15157,False,True,False,False
15158,False,True,False,False
15159,False,False,True,False
15160,False,False,True,False
15161,False,False,True,False
15162,False,True,False,False
15163,False,True,False,False
15164,True,False,False,False
15165,True,False,False,False
15166,False,True,False,False
15167,False,True,False,False
15168,True,False,False,False
15169,True,False,False,False
15170,True,False,False,False
15171,True,False,False,False
15172,True,False,False,False
15173,True,False,False,False
15174,True,False,False,False
15175,True,False,False,False
15176,True,False,False,False
15177,True,False,False,False
15178,True,False,False,False
15179,True,False,False,False
15180,True,False,False,False
15181,True,False,False,False
15182,True,False,False,False
15183,True,False,False,False
15184,True,False,False,False
15185,True,False,False,False
15186,True,False,False,False
15187,True,False,False,False
15188,True,False,False,False
15189,True,False,False,False
15190,True,False,False,False
15191,True,False,False,False
15192,True,False,False,False
15193,True,False,False,False
15194,True,False,False,False
15195,True,False,False,False
15196,True,False,False,False
15197,True,False,False,False
15198,True,False,False,False
15199,True,False,False,False
15200,True,False,False,False
15201,True,False,False,False
15202,True,False,False,False
15203,True,False,False,False
15204,True,False,False,False
15205,True,False,False,False
15206,True,False,False,False
15207,False,False,True,False
15208,False,False,True,False
15209,True,False,False,False
15210,True,False,False,False
15211,True,False,False,False
15212,True,False,False,False
15213,True,False,False,False
15214,True,False,False,False
15215,True,False,False,False
15216,True,False,False,False
15217,True,False,False,False
15218,True,False,False,False
15219,True,False,False,False
15220,False,True,False,False
15221,False,True,False,False
15222,True,False,False,False
15223,True,False,False,False
15224,False,True,False,False
15225,False,True,False,False
15226,False,True,False,False
15227,False,True,False,False
15228,False,True,False,False
15229,False,False,True,False
15230,False,False,True,False
15231,False,True,False,False
15232,False,False,True,False
15233,False,True,False,False
15234,False,False,True,False
15235,False,False,True,False
15236,False,True,False,False
15237,False,True,False,False
15238,False,True,False,False
15239,False,True,False,False
15240,False,True,False,False
15241,False,True,False,False
15242,False,False,True,False
15243,False,False,True,False
15244,False,False,True,False
15245,False,False,True,False
15246,False,False,True,False
15247,False,False,True,False
15248,False,True,False,False
15249,False,True,False,False
15250,False,False,True,False
15251,False,False,True,False
15252,False,False,True,False
15253,False,False,True,False
15254,False,False,True,False
15255,False,False,True,False
15256,False,False,True,False
15257,False,False,True,False
15258,False,True,False,False
15259,False,True,False,False
15260,False,False,True,False
15261,False,True,False,False
15262,False,True,False,False
15263,False,True,False,False
15264,False,True,False,False
15265,False,True,False,False
15266,False,True,False,False
15267,False,True,False,False
15268,False,True,False,False
15269,False,True,False,False
15270,True,False,False,False
15271,True,False,False,False
15272,False,True,False,False
15273,False,True,False,False
15274,False,True,False,False
15275,False,True,False,False
15276,False,True,False,False
15277,True,False,False,False
15278,True,False,False,False
15279,True,False,False,False
15280,True,False,False,False
15281,False,True,False,False
15282,True,False,False,False
15283,False,True,False,False
15284,False,False,True,False
15285,False,True,False,False
15286,True,False,False,False
15287,False,True,False,False
15288,False,True,False,False
15289,False,False,True,False
15290,False,False,True,False
15291,False,True,False,False
15292,True,False,False,False
15293,False,True,False,False
15294,False,True,False,False
15295,False,True,False,False
15296,False,True,False,False
15297,False,True,False,False
15298,True,False,False,False
15299,True,False,False,False
15300,True,False,False,False
15301,True,False,False,False
15302,True,False,False,False
15303,True,False,False,False
15304,True,False,False,False
15305,True,False,False,False
15306,True,False,False,False
15307,True,False,False,False
15308,True,False,False,False
15309,True,False,False,False
15310,True,False,False,False
15311,True,False,False,False
15312,True,False,False,False
15313,True,False,False,False
15314,True,False,False,False
15315,True,False,False,False
15316,True,False,False,False
15317,True,False,False,False
15318,True,False,False,False
15319,True,False,False,False
15320,True,False,False,False
15321,True,False,False,False
15322,True,False,False,False
15323,True,False,False,False
15324,True,False,False,False
15325,True,False,False,False
15326,True,False,False,False
15327,True,False,False,False
15328,True,False,False,False
15329,True,False,False,False
15330,True,False,False,False
15331,True,False,False,False
15332,True,False,False,False
15333,True,False,False,False
15334,True,False,False,False
15335,True,False,False,False
15336,True,False,False,False
15337,True,False,False,False
15338,True,False,False,False
15339,True,False,False,False
15340,True,False,False,False
15341,True,False,False,False
15342,True,False,False,False
15343,True,False,False,False
15344,True,False,False,False
15345,False,True,False,False
15346,False,True,False,False
15347,True,False,False,False
15348,True,False,False,False
15349,True,False,False,False
15350,True,False,False,False
15351,True,False,False,False
15352,True,False,False,False
15353,True,False,False,False
15354,True,False,False,False
15355,True,False,False,False
15356,True,False,False,False
15357,True,False,False,False
15358,True,False,False,False
15359,False,True,False,False
15360,False,True,False,False
15361,False,True,False,False
15362,False,True,False,False
15363,False,False,True,False
15364,False,False,True,False
15365,False,False,True,False
15366,False,True,False,False
15367,False,True,False,False
15368,False,True,False,False
15369,False,True,False,False
15370,False,True,False,False
15371,False,False,True,False
15372,False,False,True,False
15373,False,False,True,False
15374,False,False,True,False
15375,False,True,False,False
15376,True,False,False,False
15377,True,False,False,False
15378,True,False,False,False
15379,True,False,False,False
15380,True,False,False,False
15381,True,False,False,False
15382,True,False,False,False
15383,True,False,False,False
15384,True,False,False,False
15385,True,False,False,False
15386,True,False,False,False
15387,False,True,False,False
15388,False,True,False,False
15389,False,True,False,False
15390,False,True,False,False
15391,False,True,False,False
15392,False,True,False,False
15393,False,True,False,False
15394,False,True,False,False
15395,False,False,True,False
15396,False,False,True,False
15397,False,True,False,False
15398,False,True,False,False
15399,False,True,False,False
15400,False,False,True,False
15401,False,True,False,False
15402,False,False,True,False
15403,False,True,False,False
15404,False,True,False,False
15405,False,False,True,False
15406,False,False,True,False
15407,False,False,True,False
15408,False,False,True,False
15409,False,True,False,False
15410,False,True,False,False
15411,True,False,False,False
15412,False,True,False,False
15413,False,True,False,False
15414,False,True,False,False
15415,False,True,False,False
15416,False,True,False,False
15417,False,True,False,False
15418,False,True,False,False
15419,False,True,False,False
15420,False,True,False,False
15421,False,True,False,False
15422,False,True,False,False
15423,False,True,False,False
15424,False,True,False,False
15425,False,True,False,False
15426,False,True,False,False
15427,False,True,False,False
15428,False,True,False,False
15429,False,True,False,False
15430,False,True,False,False
15431,False,True,False,False
15432,False,True,False,False
15433,False,True,False,False
15434,False,True,False,False
15435,True,False,False,False
15436,True,False,False,False
15437,True,False,False,False
15438,True,False,False,False
15439,True,False,False,False
15440,True,False,False,False
15441,True,False,False,False
15442,True,False,False,False
15443,True,False,False,False
15444,True,False,False,False
15445,True,False,False,False
15446,False,True,False,False
15447,False,True,False,False
15448,True,False,False,False
15449,True,False,False,False
15450,True,False,False,False
15451,True,False,False,False
15452,True,False,False,False
15453,True,False,False,False
15454,True,False,False,False
15455,True,False,False,False
15456,True,False,False,False
15457,True,False,False,False
15458,True,False,False,False
15459,True,False,False,False
15460,True,False,False,False
15461,True,False,False,False
15462,True,False,False,False
15463,True,False,False,False
15464,True,False,False,False
15465,True,False,False,False
15466,True,False,False,False
15467,True,False,False,False
15468,True,False,False,False
15469,True,False,False,False
15470,True,False,False,False
15471,True,False,False,False
15472,True,False,False,False
15473,True,False,False,False
15474,True,False,False,False
15475,True,False,False,False
15476,True,False,False,False
15477,True,False,False,False
15478,True,False,False,False
15479,True,False,False,False
15480,True,False,False,False
15481,True,False,False,False
15482,True,False,False,False
15483,True,False,False,False
15484,True,False,False,False
15485,True,False,False,False
15486,True,False,False,False
15487,True,False,False,False
15488,True,False,False,False
15489,True,False,False,False
15490,True,False,False,False
15491,True,False,False,False
15492,True,False,False,False
15493,True,False,False,False
15494,True,False,False,False
15495,True,False,False,False
15496,True,False,False,False
15497,True,False,False,False
15498,True,False,False,False
15499,True,False,False,False
15500,True,False,False,False
15501,True,False,False,False
15502,True,False,False,False
15503,True,False,False,False
15504,True,False,False,False
15505,True,False,False,False
15506,True,False,False,False
15507,True,False,False,False
15508,True,False,False,False
15509,True,False,False,False
15510,True,False,False,False
15511,True,False,False,False
15512,True,False,False,False
15513,True,False,False,False
15514,True,False,False,False
15515,True,False,False,False
15516,True,False,False,False
15517,True,False,False,False
15518,True,False,False,False
15519,True,False,False,False
15520,True,False,False,False
15521,True,False,False,False
15522,True,False,False,False
15523,True,False,False,False
15524,True,False,False,False
15525,True,False,False,False
15526,True,False,False,False
15527,True,False,False,False
15528,True,False,False,False
15529,True,False,False,False
15530,True,False,False,False
15531,True,False,False,False
15532,True,False,False,False
15533,False,True,False,False
15534,True,False,False,False
15535,True,False,False,False
15536,True,False,False,False
15537,True,False,False,False
15538,True,False,False,False
15539,True,False,False,False
15540,True,False,False,False
15541,True,False,False,False
15542,True,False,False,False
15543,True,False,False,False
15544,True,False,False,False
15545,True,False,False,False
15546,True,False,False,False
15547,False,True,False,False
15548,False,True,False,False
15549,False,True,False,False
15550,False,True,False,False
15551,False,True,False,False
15552,False,True,False,False
15553,False,True,False,False
15554,False,True,False,False
15555,False,True,False,False
15556,False,True,False,False
15557,False,False,True,False
15558,False,True,False,False
15559,False,True,False,False
15560,False,False,True,False
15561,False,True,False,False
15562,False,True,False,False
15563,True,False,False,False
15564,True,False,False,False
15565,True,False,False,False
15566,False,False,True,False
15567,False,False,True,False
15568,False,True,False,False
15569,True,False,False,False
15570,True,False,False,False
15571,True,False,False,False
15572,True,False,False,False
15573,True,False,False,False
15574,True,False,False,False
15575,True,False,False,False
15576,True,False,False,False
15577,True,False,False,False
15578,True,False,False,False
15579,True,False,False,False
15580,True,False,False,False
15581,True,False,False,False
15582,True,False,False,False
15583,True,False,False,False
15584,False,True,False,False
15585,True,False,False,False
15586,True,False,False,False
15587,True,False,False,False
15588,True,False,False,False
15589,True,False,False,False
15590,True,False,False,False
15591,True,False,False,False
15592,True,False,False,False
15593,True,False,False,False
15594,True,False,False,False
15595,True,False,False,False
15596,True,False,False,False
15597,True,False,False,False
15598,True,False,False,False
15599,True,False,False,False
15600,True,False,False,False
15601,False,True,False,False
15602,True,False,False,False
15603,True,False,False,False
15604,False,True,False,False
15605,False,True,False,False
15606,False,True,False,False
15607,False,True,False,False
15608,False,True,False,False
15609,False,True,False,False
15610,False,True,False,False
15611,False,True,False,False
15612,True,False,False,False
15613,True,False,False,False
15614,True,False,False,False
15615,True,False,False,False
15616,True,False,False,False
15617,True,False,False,False
15618,True,False,False,False
15619,True,False,False,False
15620,True,False,False,False
15621,True,False,False,False
15622,True,False,False,False
15623,True,False,False,False
15624,True,False,False,False
15625,True,False,False,False
15626,True,False,False,False
15627,True,False,False,False
15628,True,False,False,False
15629,False,True,False,False
15630,False,True,False,False
15631,False,True,False,False
15632,False,True,False,False
15633,True,False,False,False
15634,False,True,False,False
15635,False,True,False,False
15636,True,False,False,False
15637,False,True,False,False
15638,False,True,False,False
15639,False,True,False,False
15640,False,True,False,False
15641,False,True,False,False
15642,False,True,False,False
15643,False,True,False,False
15644,False,True,False,False
15645,False,False,True,False
15646,False,True,False,False
15647,False,True,False,False
15648,False,True,False,False
15649,False,True,False,False
15650,False,False,True,False
15651,False,False,True,False
15652,False,True,False,False
15653,False,True,False,False
15654,False,True,False,False
15655,True,False,False,False
15656,True,False,False,False
15657,True,False,False,False
15658,True,False,False,False
15659,True,False,False,False
15660,False,False,True,False
15661,False,False,True,False
15662,True,False,False,False
15663,True,False,False,False
15664,True,False,False,False
15665,True,False,False,False
15666,True,False,False,False
15667,True,False,False,False
15668,True,False,False,False
15669,True,False,False,False
15670,True,False,False,False
15671,True,False,False,False
15672,True,False,False,False
15673,True,False,False,False
15674,True,False,False,False
15675,True,False,False,False
15676,True,False,False,False
15677,True,False,False,False
15678,True,False,False,False
15679,True,False,False,False
15680,True,False,False,False
15681,True,False,False,False
15682,True,False,False,False
15683,True,False,False,False
15684,True,False,False,False
15685,True,False,False,False
15686,True,False,False,False
15687,True,False,False,False
15688,True,False,False,False
15689,True,False,False,False
15690,True,False,False,False
15691,True,False,False,False
15692,True,False,False,False
15693,True,False,False,False
15694,True,False,False,False
15695,True,False,False,False
15696,True,False,False,False
15697,True,False,False,False
15698,True,False,False,False
15699,True,False,False,False
15700,True,False,False,False
15701,True,False,False,False
15702,True,False,False,False
15703,True,False,False,False
15704,True,False,False,False
15705,True,False,False,False
15706,True,False,False,False
15707,True,False,False,False
15708,True,False,False,False
15709,True,False,False,False
15710,True,False,False,False
15711,True,False,False,False
15712,True,False,False,False
15713,True,False,False,False
15714,True,False,False,False
15715,True,False,False,False
15716,True,False,False,False
15717,True,False,False,False
15718,True,False,False,False
15719,True,False,False,False
15720,True,False,False,False
15721,True,False,False,False
15722,True,False,False,False
15723,True,False,False,False
15724,True,False,False,False
15725,True,False,False,False
15726,True,False,False,False
15727,True,False,False,False
15728,True,False,False,False
15729,True,False,False,False
15730,True,False,False,False
15731,True,False,False,False
15732,True,False,False,False
15733,True,False,False,False
15734,True,False,False,False
15735,True,False,False,False
15736,True,False,False,False
15737,True,False,False,False
15738,True,False,False,False
15739,True,False,False,False
15740,True,False,False,False
15741,True,False,False,False
15742,True,False,False,False
15743,True,False,False,False
15744,True,False,False,False
15745,True,False,False,False
15746,True,False,False,False
15747,False,True,False,False
15748,False,True,False,False
15749,False,True,False,False
15750,True,False,False,False
15751,True,False,False,False
15752,False,True,False,False
15753,False,True,False,False
15754,True,False,False,False
15755,True,False,False,False
15756,True,False,False,False
15757,True,False,False,False
15758,True,False,False,False
15759,True,False,False,False
15760,True,False,False,False
15761,True,False,False,False
15762,True,False,False,False
15763,True,False,False,False
15764,True,False,False,False
15765,True,False,False,False
15766,True,False,False,False
15767,True,False,False,False
15768,True,False,False,False
15769,True,False,False,False
15770,True,False,False,False
15771,True,False,False,False
15772,False,True,False,False
15773,False,True,False,False
15774,False,True,False,False
15775,True,False,False,False
15776,True,False,False,False
15777,True,False,False,False
15778,True,False,False,False
15779,True,False,False,False
15780,True,False,False,False
15781,True,False,False,False
15782,True,False,False,False
15783,False,True,False,False
15784,False,True,False,False
15785,False,True,False,False
15786,False,True,False,False
15787,False,True,False,False
15788,False,True,False,False
15789,True,False,False,False
15790,True,False,False,False
15791,False,True,False,False
15792,False,True,False,False
15793,False,True,False,False
15794,False,True,False,False
15795,False,True,False,False
15796,False,True,False,False
15797,False,True,False,False
15798,False,True,False,False
15799,False,True,False,False
15800,False,True,False,False
15801,False,True,False,False
15802,True,False,False,False
15803,True,False,False,False
15804,True,False,False,False
15805,True,False,False,False
15806,True,False,False,False
15807,True,False,False,False
15808,False,True,False,False
15809,False,True,False,False
15810,False,True,False,False
15811,False,True,False,False
15812,False,True,False,False
15813,False,True,False,False
15814,False,True,False,False
15815,False,True,False,False
15816,False,True,False,False
15817,False,True,False,False
15818,False,True,False,False
15819,False,True,False,False
15820,False,True,False,False
15821,False,True,False,False
15822,False,True,False,False
15823,False,True,False,False
15824,False,True,False,False
15825,False,True,False,False
15826,False,True,False,False
15827,False,True,False,False
15828,False,True,False,False
15829,False,True,False,False
15830,False,True,False,False
15831,False,True,False,False
15832,False,True,False,False
15833,False,True,False,False
15834,False,True,False,False
15835,True,False,False,False
15836,True,False,False,False
15837,False,True,False,False
15838,False,True,False,False
15839,True,False,False,False
15840,False,True,False,False
15841,False,True,False,False
15842,False,True,False,False
15843,True,False,False,False
15844,True,False,False,False
15845,True,False,False,False
15846,True,False,False,False
15847,True,False,False,False
15848,True,False,False,False
15849,True,False,False,False
15850,True,False,False,False
15851,False,True,False,False
15852,False,True,False,False
15853,False,True,False,False
15854,False,True,False,False
15855,False,True,False,False
15856,False,True,False,False
15857,False,True,False,False
15858,False,True,False,False
15859,False,True,False,False
15860,False,False,True,False
15861,False,True,False,False
15862,False,True,False,False
15863,False,True,False,False
15864,False,True,False,False
15865,False,True,False,False
15866,False,True,False,False
15867,False,True,False,False
15868,False,True,False,False
15869,False,True,False,False
15870,False,True,False,False
15871,False,True,False,False
15872,False,True,False,False
15873,False,True,False,False
15874,False,True,False,False
15875,False,True,False,False
15876,False,False,True,False
15877,False,False,True,False
15878,False,False,True,False
15879,False,False,True,False
15880,False,False,True,False
15881,False,False,True,False
15882,False,False,True,False
15883,False,False,True,False
15884,False,False,True,False
15885,False,False,True,False
15886,False,False,True,False
15887,False,False,True,False
15888,False,False,True,False
15889,False,False,True,False
15890,False,False,True,False
15891,False,True,False,False
15892,False,True,False,False
15893,False,True,False,False
15894,True,False,False,False
15895,True,False,False,False
15896,False,True,False,False
15897,False,True,False,False
15898,False,True,False,False
15899,False,True,False,False
15900,False,True,False,False
15901,False,True,False,False
15902,True,False,False,False
15903,False,True,False,False
15904,True,False,False,False
15905,True,False,False,False
15906,True,False,False,False
15907,False,True,False,False
15908,True,False,False,False
15909,True,False,False,False
15910,False,True,False,False
15911,True,False,False,False
15912,False,True,False,False
15913,False,True,False,False
15914,False,True,False,False
15915,False,True,False,False
15916,False,True,False,False
15917,False,True,False,False
15918,True,False,False,False
15919,True,False,False,False
15920,True,False,False,False
15921,True,False,False,False
15922,True,False,False,False
15923,True,False,False,False
15924,False,True,False,False
15925,True,False,False,False
15926,True,False,False,False
15927,False,True,False,False
15928,False,True,False,False
15929,False,False,True,False
15930,False,False,True,False
15931,False,False,True,False
15932,False,False,True,False
15933,False,True,False,False
15934,False,True,False,False
15935,False,True,False,False
15936,False,True,False,False
15937,False,False,True,False
15938,False,True,False,False
15939,False,True,False,False
15940,False,True,False,False
15941,False,True,False,False
15942,True,False,False,False
15943,True,False,False,False
15944,True,False,False,False
15945,True,False,False,False
15946,True,False,False,False
15947,True,False,False,False
15948,True,False,False,False
15949,False,True,False,False
15950,True,False,False,False
15951,False,True,False,False
15952,True,False,False,False
15953,True,False,False,False
15954,True,False,False,False
15955,True,False,False,False
15956,True,False,False,False
15957,True,False,False,False
15958,False,True,False,False
15959,False,True,False,False
15960,True,False,False,False
15961,True,False,False,False
15962,False,True,False,False
15963,False,True,False,False
15964,False,True,False,False
15965,False,True,False,False
15966,True,False,False,False
15967,True,False,False,False
15968,True,False,False,False
15969,False,True,False,False
15970,False,True,False,False
15971,False,True,False,False
15972,False,True,False,False
15973,False,True,False,False
15974,False,True,False,False
15975,False,True,False,False
15976,False,True,False,False
15977,False,True,False,False
15978,True,False,False,False
15979,False,True,False,False
15980,False,True,False,False
15981,False,True,False,False
15982,False,True,False,False
15983,False,True,False,False
15984,False,True,False,False
15985,False,True,False,False
15986,False,True,False,False
15987,True,False,False,False
15988,True,False,False,False
15989,True,False,False,False
15990,True,False,False,False
15991,True,False,False,False
15992,True,False,False,False
15993,True,False,False,False
15994,True,False,False,False
15995,True,False,False,False
15996,True,False,False,False
15997,True,False,False,False
15998,True,False,False,False
15999,True,False,False,False
16000,True,False,False,False
16001,True,False,False,False
16002,True,False,False,False
16003,True,False,False,False
16004,True,False,False,False
16005,True,False,False,False
16006,True,False,False,False
16007,True,False,False,False
16008,True,False,False,False
16009,True,False,False,False
16010,True,False,False,False
16011,True,False,False,False
16012,True,False,False,False
16013,True,False,False,False
16014,True,False,False,False
16015,False,True,False,False
16016,False,True,False,False
16017,False,True,False,False
16018,False,True,False,False
16019,False,True,False,False
16020,False,True,False,False
16021,False,True,False,False
16022,False,True,False,False
16023,False,True,False,False
16024,False,True,False,False
16025,False,True,False,False
16026,True,False,False,False
16027,True,False,False,False
16028,True,False,False,False
16029,True,False,False,False
16030,True,False,False,False
16031,True,False,False,False
16032,True,False,False,False
16033,True,False,False,False
16034,True,False,False,False
16035,True,False,False,False
16036,True,False,False,False
16037,True,False,False,False
16038,True,False,False,False
16039,True,False,False,False
16040,True,False,False,False
16041,True,False,False,False
16042,True,False,False,False
16043,True,False,False,False
16044,True,False,False,False
16045,False,True,False,False
16046,True,False,False,False
16047,True,False,False,False
16048,True,False,False,False
16049,True,False,False,False
16050,True,False,False,False
16051,True,False,False,False
16052,True,False,False,False
16053,True,False,False,False
16054,True,False,False,False
16055,True,False,False,False
16056,True,False,False,False
16057,True,False,False,False
16058,True,False,False,False
16059,True,False,False,False
16060,True,False,False,False
16061,False,True,False,False
16062,False,True,False,False
16063,True,False,False,False
16064,False,True,False,False
16065,False,True,False,False
16066,False,True,False,False
16067,False,True,False,False
16068,False,True,False,False
16069,False,True,False,False
16070,False,True,False,False
16071,False,True,False,False
16072,False,True,False,False
16073,False,True,False,False
16074,False,True,False,False
16075,False,True,False,False
16076,False,True,False,False
16077,False,True,False,False
16078,False,True,False,False
16079,False,True,False,False
16080,False,True,False,False
16081,False,True,False,False
16082,False,True,False,False
16083,False,True,False,False
16084,False,True,False,False
16085,False,True,False,False
16086,False,False,True,False
16087,False,False,True,False
16088,False,False,True,False
16089,False,False,True,False
16090,False,True,False,False
16091,False,True,False,False
16092,False,True,False,False
16093,True,False,False,False
16094,True,False,False,False
16095,True,False,False,False
16096,True,False,False,False
16097,True,False,False,False
16098,True,False,False,False
16099,True,False,False,False
16100,True,False,False,False
16101,True,False,False,False
16102,True,False,False,False
16103,True,False,False,False
16104,True,False,False,False
16105,True,False,False,False
16106,True,False,False,False
16107,True,False,False,False
16108,True,False,False,False
16109,True,False,False,False
16110,True,False,False,False
16111,True,False,False,False
16112,True,False,False,False
16113,True,False,False,False
16114,True,False,False,False
16115,True,False,False,False
16116,True,False,False,False
16117,True,False,False,False
16118,True,False,False,False
16119,True,False,False,False
16120,True,False,False,False
16121,True,False,False,False
16122,True,False,False,False
16123,True,False,False,False
16124,True,False,False,False
16125,True,False,False,False
16126,True,False,False,False
16127,True,False,False,False
16128,True,False,False,False
16129,True,False,False,False
16130,True,False,False,False
16131,True,False,False,False
16132,True,False,False,False
16133,True,False,False,False
16134,True,False,False,False
16135,True,False,False,False
16136,True,False,False,False
16137,True,False,False,False
16138,True,False,False,False
16139,True,False,False,False
16140,True,False,False,False
16141,True,False,False,False
16142,True,False,False,False
16143,True,False,False,False
16144,True,False,False,False
16145,True,False,False,False
16146,True,False,False,False
16147,True,False,False,False
16148,True,False,False,False
16149,True,False,False,False
16150,True,False,False,False
16151,True,False,False,False
16152,True,False,False,False
16153,True,False,False,False
16154,True,False,False,False
16155,True,False,False,False
16156,True,False,False,False
16157,True,False,False,False
16158,True,False,False,False
16159,True,False,False,False
16160,True,False,False,False
16161,True,False,False,False
16162,True,False,False,False
16163,True,False,False,False
16164,True,False,False,False
16165,True,False,False,False
