instant,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12
13248,False,False,False,False,False,False,True,False,False,False,False,False
13249,False,False,False,False,False,False,True,False,False,False,False,False
13250,False,False,False,False,False,False,True,False,False,False,False,False
13251,False,False,False,False,False,False,True,False,False,False,False,False
13252,False,False,False,False,False,False,True,False,False,False,False,False
13253,False,False,False,False,False,False,True,False,False,False,False,False
13254,False,False,False,False,False,False,True,False,False,False,False,False
13255,False,False,False,False,False,False,True,False,False,False,False,False
13256,False,False,False,False,False,False,True,False,False,False,False,False
13257,False,False,False,False,False,False,True,False,False,False,False,False
13258,False,False,False,False,False,False,True,False,False,False,False,False
13259,False,False,False,False,False,False,True,False,False,False,False,False
13260,False,False,False,False,False,False,True,False,False,False,False,False
13261,False,False,False,False,False,False,True,False,False,False,False,False
13262,False,False,False,False,False,False,True,False,False,False,False,False
13263,False,False,False,False,False,False,True,False,False,False,False,False
13264,False,False,False,False,False,False,True,False,False,False,False,False
13265,False,False,False,False,False,False,True,False,False,False,False,False
13266,False,False,False,False,False,False,True,False,False,False,False,False
13267,False,False,False,False,False,False,True,False,False,False,False,False
13268,False,False,False,False,False,False,True,False,False,False,False,False
13269,False,False,False,False,False,False,True,False,False,False,False,False
13270,False,False,False,False,False,False,True,False,False,False,False,False
13271,False,False,False,False,False,False,True,False,False,False,False,False
13272,False,False,False,False,False,False,True,False,False,False,False,False
13273,False,False,False,False,False,False,True,False,False,False,False,False
13274,False,False,False,False,False,False,True,False,False,False,False,False
13275,False,False,False,False,False,False,True,False,False,False,False,False
13276,False,False,False,False,False,False,True,False,False,False,False,False
13277,False,False,False,False,False,False,True,False,False,False,False,False
13278,False,False,False,False,False,False,True,False,False,False,False,False
13279,False,False,False,False,False,False,True,False,False,False,False,False
13280,False,False,False,False,False,False,True,False,False,False,False,False
13281,False,False,False,False,False,False,True,False,False,False,False,False
13282,False,False,False,False,False,False,True,False,False,False,False,False
13283,False,False,False,False,False,False,True,False,False,False,False,False
13284,False,False,False,False,False,False,True,False,False,False,False,False
13285,False,False,False,False,False,False,True,False,False,False,False,False
13286,False,False,False,False,False,False,True,False,False,False,False,False
13287,False,False,False,False,False,False,True,False,False,False,False,False
13288,False,False,False,False,False,False,True,False,False,False,False,False
13289,False,False,False,False,False,False,True,False,False,False,False,False
13290,False,False,False,False,False,False,True,False,False,False,False,False
13291,False,False,False,False,False,False,True,False,False,False,False,False
13292,False,False,False,False,False,False,True,False,False,False,False,False
13293,False,False,False,False,False,False,True,False,False,False,False,False
13294,False,False,False,False,False,False,True,False,False,False,False,False
13295,False,False,False,False,False,False,True,False,False,False,False,False
13296,False,False,False,False,False,False,True,False,False,False,False,False
13297,False,False,False,False,False,False,True,False,False,False,False,False
13298,False,False,False,False,False,False,True,False,False,False,False,False
13299,False,False,False,False,False,False,True,False,False,False,False,False
13300,False,False,False,False,False,False,True,False,False,False,False,False
13301,False,False,False,False,False,False,True,False,False,False,False,False
13302,False,False,False,False,False,False,True,False,False,False,False,False
13303,False,False,False,False,False,False,True,False,False,False,False,False
13304,False,False,False,False,False,False,True,False,False,False,False,False
13305,False,False,False,False,False,False,True,False,False,False,False,False
13306,False,False,False,False,False,False,True,False,False,False,False,False
13307,False,False,False,False,False,False,True,False,False,False,False,False
13308,False,False,False,False,False,False,True,False,False,False,False,False
13309,False,False,False,False,False,False,True,False,False,False,False,False
13310,False,False,False,False,False,False,True,False,False,False,False,False
13311,False,False,False,False,False,False,True,False,False,False,False,False
13312,False,False,False,False,False,False,True,False,False,False,False,False
13313,False,False,False,False,False,False,True,False,False,False,False,False
13314,False,False,False,False,False,False,True,False,False,False,False,False
13315,False,False,False,False,False,False,True,False,False,False,False,False
13316,False,False,False,False,False,False,True,False,False,False,False,False
13317,False,False,False,False,False,False,True,False,False,False,False,False
13318,False,False,False,False,False,False,True,False,False,False,False,False
13319,False,False,False,False,False,False,True,False,False,False,False,False
13320,False,False,False,False,False,False,True,False,False,False,False,False
13321,False,False,False,False,False,False,True,False,False,False,False,False
13322,False,False,False,False,False,False,True,False,False,False,False,False
13323,False,False,False,False,False,False,True,False,False,False,False,False
13324,False,False,False,False,False,False,True,False,False,False,False,False
13325,False,False,False,False,False,False,True,False,False,False,False,False
13326,False,False,False,False,False,False,True,False,False,False,False,False
13327,False,False,False,False,False,False,True,False,False,False,False,False
13328,False,False,False,False,False,False,True,False,False,False,False,False
13329,False,False,False,False,False,False,True,False,False,False,False,False
13330,False,False,False,False,False,False,True,False,False,False,False,False
13331,False,False,False,False,False,False,True,False,False,False,False,False
13332,False,False,False,False,False,False,True,False,False,False,False,False
13333,False,False,False,False,False,False,True,False,False,False,False,False
13334,False,False,False,False,False,False,True,False,False,False,False,False
13335,False,False,False,False,False,False,True,False,False,False,False,False
13336,False,False,False,False,False,False,True,False,False,False,False,False
13337,False,False,False,False,False,False,True,False,False,False,False,False
13338,False,False,False,False,False,False,True,False,False,False,False,False
13339,False,False,False,False,False,False,True,False,False,False,False,False
13340,False,False,False,False,False,False,True,False,False,False,False,False
13341,False,False,False,False,False,False,True,False,False,False,False,False
13342,False,False,False,False,False,False,True,False,False,False,False,False
13343,False,False,False,False,False,False,True,False,False,False,False,False
13344,False,False,False,False,False,False,True,False,False,False,False,False
13345,False,False,False,False,False,False,True,False,False,False,False,False
13346,False,False,False,False,False,False,True,False,False,False,False,False
13347,False,False,False,False,False,False,True,False,False,False,False,False
13348,False,False,False,False,False,False,True,False,False,False,False,False
13349,False,False,False,False,False,False,True,False,False,False,False,False
13350,False,False,False,False,False,False,True,False,False,False,False,False
13351,False,False,False,False,False,False,True,False,False,False,False,False
13352,False,False,False,False,False,False,True,False,False,False,False,False
13353,False,False,False,False,False,False,True,False,False,False,False,False
13354,False,False,False,False,False,False,True,False,False,False,False,False
13355,False,False,False,False,False,False,True,False,False,False,False,False
13356,False,False,False,False,False,False,True,False,False,False,False,False
13357,False,False,False,False,False,False,True,False,False,False,False,False
13358,False,False,False,False,False,False,True,False,False,False,False,False
13359,False,False,False,False,False,False,True,False,False,False,False,False
13360,False,False,False,False,False,False,True,False,False,False,False,False
13361,False,False,False,False,False,False,True,False,False,False,False,False
13362,False,False,False,False,False,False,True,False,False,False,False,False
13363,False,False,False,False,False,False,True,False,False,False,False,False
13364,False,False,False,False,False,False,True,False,False,False,False,False
13365,False,False,False,False,False,False,True,False,False,False,False,False
13366,False,False,False,False,False,False,True,False,False,False,False,False
13367,False,False,False,False,False,False,True,False,False,False,False,False
13368,False,False,False,False,False,False,True,False,False,False,False,False
13369,False,False,False,False,False,False,True,False,False,False,False,False
13370,False,False,False,False,False,False,True,False,False,False,False,False
13371,False,False,False,False,False,False,True,False,False,False,False,False
13372,False,False,False,False,False,False,True,False,False,False,False,False
13373,False,False,False,False,False,False,True,False,False,False,False,False
13374,False,False,False,False,False,False,True,False,False,False,False,False
13375,False,False,False,False,False,False,True,False,False,False,False,False
13376,False,False,False,False,False,False,True,False,False,False,False,False
13377,False,False,False,False,False,False,True,False,False,False,False,False
13378,False,False,False,False,False,False,True,False,False,False,False,False
13379,False,False,False,False,False,False,True,False,False,False,False,False
13380,False,False,False,False,False,False,True,False,False,False,False,False
13381,False,False,False,False,False,False,True,False,False,False,False,False
13382,False,False,False,False,False,False,True,False,False,False,False,False
13383,False,False,False,False,False,False,True,False,False,False,False,False
13384,False,False,False,False,False,False,True,False,False,False,False,False
13385,False,False,False,False,False,False,True,False,False,False,False,False
13386,False,False,False,False,False,False,True,False,False,False,False,False
13387,False,False,False,False,False,False,True,False,False,False,False,False
13388,False,False,False,False,False,False,True,False,False,False,False,False
13389,False,False,False,False,False,False,True,False,False,False,False,False
13390,False,False,False,False,False,False,True,False,False,False,False,False
13391,False,False,False,False,False,False,True,False,False,False,False,False
13392,False,False,False,False,False,False,True,False,False,False,False,False
13393,False,False,False,False,False,False,True,False,False,False,False,False
13394,False,False,False,False,False,False,True,False,False,False,False,False
13395,False,False,False,False,False,False,True,False,False,False,False,False
13396,False,False,False,False,False,False,True,False,False,False,False,False
13397,False,False,False,False,False,False,True,False,False,False,False,False
13398,False,False,False,False,False,False,True,False,False,False,False,False
13399,False,False,False,False,False,False,True,False,False,False,False,False
13400,False,False,False,False,False,False,True,False,False,False,False,False
13401,False,False,False,False,False,False,True,False,False,False,False,False
13402,False,False,False,False,False,False,True,False,False,False,False,False
13403,False,False,False,False,False,False,True,False,False,False,False,False
13404,False,False,False,False,False,False,True,False,False,False,False,False
13405,False,False,False,False,False,False,True,False,False,False,False,False
13406,False,False,False,False,False,False,True,False,False,False,False,False
13407,False,False,False,False,False,False,True,False,False,False,False,False
13408,False,False,False,False,False,False,True,False,False,False,False,False
13409,False,False,False,False,False,False,True,False,False,False,False,False
13410,False,False,False,False,False,False,True,False,False,False,False,False
13411,False,False,False,False,False,False,True,False,False,False,False,False
13412,False,False,False,False,False,False,True,False,False,False,False,False
13413,False,False,False,False,False,False,True,False,False,False,False,False
13414,False,False,False,False,False,False,True,False,False,False,False,False
13415,False,False,False,False,False,False,True,False,False,False,False,False
13416,False,False,False,False,False,False,True,False,False,False,False,False
13417,False,False,False,False,False,False,True,False,False,False,False,False
13418,False,False,False,False,False,False,True,False,False,False,False,False
13419,False,False,False,False,False,False,True,False,False,False,False,False
13420,False,False,False,False,False,False,True,False,False,False,False,False
13421,False,False,False,False,False,False,True,False,False,False,False,False
13422,False,False,False,False,False,False,True,False,False,False,False,False
13423,False,False,False,False,False,False,True,False,False,False,False,False
13424,False,False,False,False,False,False,True,False,False,False,False,False
13425,False,False,False,False,False,False,True,False,False,False,False,False
13426,False,False,False,False,False,False,True,False,False,False,False,False
13427,False,False,False,False,False,False,True,False,False,False,False,False
13428,False,False,False,False,False,False,True,False,False,False,False,False
13429,False,False,False,False,False,False,True,False,False,False,False,False
13430,False,False,False,False,False,False,True,False,False,False,False,False
13431,False,False,False,False,False,False,True,False,False,False,False,False
13432,False,False,False,False,False,False,True,False,False,False,False,False
13433,False,False,False,False,False,False,True,False,False,False,False,False
13434,False,False,False,False,False,False,True,False,False,False,False,False
13435,False,False,False,False,False,False,True,False,False,False,False,False
13436,False,False,False,False,False,False,True,False,False,False,False,False
13437,False,False,False,False,False,False,True,False,False,False,False,False
13438,False,False,False,False,False,False,True,False,False,False,False,False
13439,False,False,False,False,False,False,True,False,False,False,False,False
13440,False,False,False,False,False,False,True,False,False,False,False,False
13441,False,False,False,False,False,False,True,False,False,False,False,False
13442,False,False,False,False,False,False,True,False,False,False,False,False
13443,False,False,False,False,False,False,True,False,False,False,False,False
13444,False,False,False,False,False,False,True,False,False,False,False,False
13445,False,False,False,False,False,False,True,False,False,False,False,False
13446,False,False,False,False,False,False,True,False,False,False,False,False
13447,False,False,False,False,False,False,True,False,False,False,False,False
13448,False,False,False,False,False,False,True,False,False,False,False,False
13449,False,False,False,False,False,False,True,False,False,False,False,False
13450,False,False,False,False,False,False,True,False,False,False,False,False
13451,False,False,False,False,False,False,True,False,False,False,False,False
13452,False,False,False,False,False,False,True,False,False,False,False,False
13453,False,False,False,False,False,False,True,False,False,False,False,False
13454,False,False,False,False,False,False,True,False,False,False,False,False
13455,False,False,False,False,False,False,True,False,False,False,False,False
13456,False,False,False,False,False,False,True,False,False,False,False,False
13457,False,False,False,False,False,False,True,False,False,False,False,False
13458,False,False,False,False,False,False,True,False,False,False,False,False
13459,False,False,False,False,False,False,True,False,False,False,False,False
13460,False,False,False,False,False,False,True,False,False,False,False,False
13461,False,False,False,False,False,False,True,False,False,False,False,False
13462,False,False,False,False,False,False,True,False,False,False,False,False
13463,False,False,False,False,False,False,True,False,False,False,False,False
13464,False,False,False,False,False,False,True,False,False,False,False,False
13465,False,False,False,False,False,False,True,False,False,False,False,False
13466,False,False,False,False,False,False,True,False,False,False,False,False
13467,False,False,False,False,False,False,True,False,False,False,False,False
13468,False,False,False,False,False,False,True,False,False,False,False,False
13469,False,False,False,False,False,False,True,False,False,False,False,False
13470,False,False,False,False,False,False,True,False,False,False,False,False
13471,False,False,False,False,False,False,True,False,False,False,False,False
13472,False,False,False,False,False,False,True,False,False,False,False,False
13473,False,False,False,False,False,False,True,False,False,False,False,False
13474,False,False,False,False,False,False,True,False,False,False,False,False
13475,False,False,False,False,False,False,True,False,False,False,False,False
13476,False,False,False,False,False,False,True,False,False,False,False,False
13477,False,False,False,False,False,False,True,False,False,False,False,False
13478,False,False,False,False,False,False,True,False,False,False,False,False
13479,False,False,False,False,False,False,True,False,False,False,False,False
13480,False,False,False,False,False,False,True,False,False,False,False,False
13481,False,False,False,False,False,False,True,False,False,False,False,False
13482,False,False,False,False,False,False,True,False,False,False,False,False
13483,False,False,False,False,False,False,True,False,False,False,False,False
13484,False,False,False,False,False,False,True,False,False,False,False,False
13485,False,False,False,False,False,False,True,False,False,False,False,False
13486,False,False,False,False,False,False,True,False,False,False,False,False
13487,False,False,False,False,False,False,True,False,False,False,False,False
13488,False,False,False,False,False,False,True,False,False,False,False,False
13489,False,False,False,False,False,False,True,False,False,False,False,False
13490,False,False,False,False,False,False,True,False,False,False,False,False
13491,False,False,False,False,False,False,True,False,False,False,False,False
13492,False,False,False,False,False,False,True,False,False,False,False,False
13493,False,False,False,False,False,False,True,False,False,False,False,False
13494,False,False,False,False,False,False,True,False,False,False,False,False
13495,False,False,False,False,False,False,True,False,False,False,False,False
13496,False,False,False,False,False,False,True,False,False,False,False,False
13497,False,False,False,False,False,False,True,False,False,False,False,False
13498,False,False,False,False,False,False,True,False,False,False,False,False
13499,False,False,False,False,False,False,True,False,False,False,False,False
13500,False,False,False,False,False,False,True,False,False,False,False,False
13501,False,False,False,False,False,False,True,False,False,False,False,False
13502,False,False,False,False,False,False,True,False,False,False,False,False
13503,False,False,False,False,False,False,True,False,False,False,False,False
13504,False,False,False,False,False,False,True,False,False,False,False,False
13505,False,False,False,False,False,False,True,False,False,False,False,False
13506,False,False,False,False,False,False,True,False,False,False,False,False
13507,False,False,False,False,False,False,True,False,False,False,False,False
13508,False,False,False,False,False,False,True,False,False,False,False,False
13509,False,False,False,False,False,False,True,False,False,False,False,False
13510,False,False,False,False,False,False,True,False,False,False,False,False
13511,False,False,False,False,False,False,True,False,False,False,False,False
13512,False,False,False,False,False,False,True,False,False,False,False,False
13513,False,False,False,False,False,False,True,False,False,False,False,False
13514,False,False,False,False,False,False,True,False,False,False,False,False
13515,False,False,False,False,False,False,True,False,False,False,False,False
13516,False,False,False,False,False,False,True,False,False,False,False,False
13517,False,False,False,False,False,False,True,False,False,False,False,False
13518,False,False,False,False,False,False,True,False,False,False,False,False
13519,False,False,False,False,False,False,True,False,False,False,False,False
13520,False,False,False,False,False,False,True,False,False,False,False,False
13521,False,False,False,False,False,False,True,False,False,False,False,False
13522,False,False,False,False,False,False,True,False,False,False,False,False
13523,False,False,False,False,False,False,True,False,False,False,False,False
13524,False,False,False,False,False,False,True,False,False,False,False,False
13525,False,False,False,False,False,False,True,False,False,False,False,False
13526,False,False,False,False,False,False,True,False,False,False,False,False
13527,False,False,False,False,False,False,True,False,False,False,False,False
13528,False,False,False,False,False,False,True,False,False,False,False,False
13529,False,False,False,False,False,False,True,False,False,False,False,False
13530,False,False,False,False,False,False,True,False,False,False,False,False
13531,False,False,False,False,False,False,True,False,False,False,False,False
13532,False,False,False,False,False,False,True,False,False,False,False,False
13533,False,False,False,False,False,False,True,False,False,False,False,False
13534,False,False,False,False,False,False,True,False,False,False,False,False
13535,False,False,False,False,False,False,True,False,False,False,False,False
13536,False,False,False,False,False,False,True,False,False,False,False,False
13537,False,False,False,False,False,False,True,False,False,False,False,False
13538,False,False,False,False,False,False,True,False,False,False,False,False
13539,False,False,False,False,False,False,True,False,False,False,False,False
13540,False,False,False,False,False,False,True,False,False,False,False,False
13541,False,False,False,False,False,False,True,False,False,False,False,False
13542,False,False,False,False,False,False,True,False,False,False,False,False
13543,False,False,False,False,False,False,True,False,False,False,False,False
13544,False,False,False,False,False,False,True,False,False,False,False,False
13545,False,False,False,False,False,False,True,False,False,False,False,False
13546,False,False,False,False,False,False,True,False,False,False,False,False
13547,False,False,False,False,False,False,True,False,False,False,False,False
13548,False,False,False,False,False,False,True,False,False,False,False,False
13549,False,False,False,False,False,False,True,False,False,False,False,False
13550,False,False,False,False,False,False,True,False,False,False,False,False
13551,False,False,False,False,False,False,True,False,False,False,False,False
13552,False,False,False,False,False,False,True,False,False,False,False,False
13553,False,False,False,False,False,False,True,False,False,False,False,False
13554,False,False,False,False,False,False,True,False,False,False,False,False
13555,False,False,False,False,False,False,True,False,False,False,False,False
13556,False,False,False,False,False,False,True,False,False,False,False,False
13557,False,False,False,False,False,False,True,False,False,False,False,False
13558,False,False,False,False,False,False,True,False,False,False,False,False
13559,False,False,False,False,False,False,True,False,False,False,False,False
13560,False,False,False,False,False,False,True,False,False,False,False,False
13561,False,False,False,False,False,False,True,False,False,False,False,False
13562,False,False,False,False,False,False,True,False,False,False,False,False
13563,False,False,False,False,False,False,True,False,False,False,False,False
13564,False,False,False,False,False,False,True,False,False,False,False,False
13565,False,False,False,False,False,False,True,False,False,False,False,False
13566,False,False,False,False,False,False,True,False,False,False,False,False
13567,False,False,False,False,False,False,True,False,False,False,False,False
13568,False,False,False,False,False,False,True,False,False,False,False,False
13569,False,False,False,False,False,False,True,False,False,False,False,False
13570,False,False,False,False,False,False,True,False,False,False,False,False
13571,False,False,False,False,False,False,True,False,False,False,False,False
13572,False,False,False,False,False,False,True,False,False,False,False,False
13573,False,False,False,False,False,False,True,False,False,False,False,False
13574,False,False,False,False,False,False,True,False,False,False,False,False
13575,False,False,False,False,False,False,True,False,False,False,False,False
13576,False,False,False,False,False,False,True,False,False,False,False,False
13577,False,False,False,False,False,False,True,False,False,False,False,False
13578,False,False,False,False,False,False,True,False,False,False,False,False
13579,False,False,False,False,False,False,True,False,False,False,False,False
13580,False,False,False,False,False,False,True,False,False,False,False,False
13581,False,False,False,False,False,False,True,False,False,False,False,False
13582,False,False,False,False,False,False,True,False,False,False,False,False
13583,False,False,False,False,False,False,True,False,False,False,False,False
13584,False,False,False,False,False,False,True,False,False,False,False,False
13585,False,False,False,False,False,False,True,False,False,False,False,False
13586,False,False,False,False,False,False,True,False,False,False,False,False
13587,False,False,False,False,False,False,True,False,False,False,False,False
13588,False,False,False,False,False,False,True,False,False,False,False,False
13589,False,False,False,False,False,False,True,False,False,False,False,False
13590,False,False,False,False,False,False,True,False,False,False,False,False
13591,False,False,False,False,False,False,True,False,False,False,False,False
13592,False,False,False,False,False,False,True,False,False,False,False,False
13593,False,False,False,False,False,False,True,False,False,False,False,False
13594,False,False,False,False,False,False,True,False,False,False,False,False
13595,False,False,False,False,False,False,True,False,False,False,False,False
13596,False,False,False,False,False,False,True,False,False,False,False,False
13597,False,False,False,False,False,False,True,False,False,False,False,False
13598,False,False,False,False,False,False,True,False,False,False,False,False
13599,False,False,False,False,False,False,True,False,False,False,False,False
13600,False,False,False,False,False,False,True,False,False,False,False,False
13601,False,False,False,False,False,False,True,False,False,False,False,False
13602,False,False,False,False,False,False,True,False,False,False,False,False
13603,False,False,False,False,False,False,True,False,False,False,False,False
13604,False,False,False,False,False,False,True,False,False,False,False,False
13605,False,False,False,False,False,False,True,False,False,False,False,False
13606,False,False,False,False,False,False,True,False,False,False,False,False
13607,False,False,False,False,False,False,True,False,False,False,False,False
13608,False,False,False,False,False,False,True,False,False,False,False,False
13609,False,False,False,False,False,False,True,False,False,False,False,False
13610,False,False,False,False,False,False,True,False,False,False,False,False
13611,False,False,False,False,False,False,True,False,False,False,False,False
13612,False,False,False,False,False,False,True,False,False,False,False,False
13613,False,False,False,False,False,False,True,False,False,False,False,False
13614,False,False,False,False,False,False,True,False,False,False,False,False
13615,False,False,False,False,False,False,True,False,False,False,False,False
13616,False,False,False,False,False,False,True,False,False,False,False,False
13617,False,False,False,False,False,False,True,False,False,False,False,False
13618,False,False,False,False,False,False,True,False,False,False,False,False
13619,False,False,False,False,False,False,True,False,False,False,False,False
13620,False,False,False,False,False,False,True,False,False,False,False,False
13621,False,False,False,False,False,False,True,False,False,False,False,False
13622,False,False,False,False,False,False,True,False,False,False,False,False
13623,False,False,False,False,False,False,True,False,False,False,False,False
13624,False,False,False,False,False,False,True,False,False,False,False,False
13625,False,False,False,False,False,False,True,False,False,False,False,False
13626,False,False,False,False,False,False,True,False,False,False,False,False
13627,False,False,False,False,False,False,True,False,False,False,False,False
13628,False,False,False,False,False,False,True,False,False,False,False,False
13629,False,False,False,False,False,False,True,False,False,False,False,False
13630,False,False,False,False,False,False,True,False,False,False,False,False
13631,False,False,False,False,False,False,True,False,False,False,False,False
13632,False,False,False,False,False,False,True,False,False,False,False,False
13633,False,False,False,False,False,False,True,False,False,False,False,False
13634,False,False,False,False,False,False,True,False,False,False,False,False
13635,False,False,False,False,False,False,True,False,False,False,False,False
13636,False,False,False,False,False,False,True,False,False,False,False,False
13637,False,False,False,False,False,False,True,False,False,False,False,False
13638,False,False,False,False,False,False,True,False,False,False,False,False
13639,False,False,False,False,False,False,True,False,False,False,False,False
13640,False,False,False,False,False,False,True,False,False,False,False,False
13641,False,False,False,False,False,False,True,False,False,False,False,False
13642,False,False,False,False,False,False,True,False,False,False,False,False
13643,False,False,False,False,False,False,True,False,False,False,False,False
13644,False,False,False,False,False,False,True,False,False,False,False,False
13645,False,False,False,False,False,False,True,False,False,False,False,False
13646,False,False,False,False,False,False,True,False,False,False,False,False
13647,False,False,False,False,False,False,True,False,False,False,False,False
13648,False,False,False,False,False,False,True,False,False,False,False,False
13649,False,False,False,False,False,False,True,False,False,False,False,False
13650,False,False,False,False,False,False,True,False,False,False,False,False
13651,False,False,False,False,False,False,True,False,False,False,False,False
13652,False,False,False,False,False,False,True,False,False,False,False,False
13653,False,False,False,False,False,False,True,False,False,False,False,False
13654,False,False,False,False,False,False,True,False,False,False,False,False
13655,False,False,False,False,False,False,True,False,False,False,False,False
13656,False,False,False,False,False,False,True,False,False,False,False,False
13657,False,False,False,False,False,False,True,False,False,False,False,False
13658,False,False,False,False,False,False,True,False,False,False,False,False
13659,False,False,False,False,False,False,True,False,False,False,False,False
13660,False,False,False,False,False,False,True,False,False,False,False,False
13661,False,False,False,False,False,False,True,False,False,False,False,False
13662,False,False,False,False,False,False,True,False,False,False,False,False
13663,False,False,False,False,False,False,True,False,False,False,False,False
13664,False,False,False,False,False,False,True,False,False,False,False,False
13665,False,False,False,False,False,False,True,False,False,False,False,False
13666,False,False,False,False,False,False,True,False,False,False,False,False
13667,False,False,False,False,False,False,True,False,False,False,False,False
13668,False,False,False,False,False,False,True,False,False,False,False,False
13669,False,False,False,False,False,False,True,False,False,False,False,False
13670,False,False,False,False,False,False,True,False,False,False,False,False
13671,False,False,False,False,False,False,True,False,False,False,False,False
13672,False,False,False,False,False,False,True,False,False,False,False,False
13673,False,False,False,False,False,False,True,False,False,False,False,False
13674,False,False,False,False,False,False,True,False,False,False,False,False
13675,False,False,False,False,False,False,True,False,False,False,False,False
13676,False,False,False,False,False,False,True,False,False,False,False,False
13677,False,False,False,False,False,False,True,False,False,False,False,False
13678,False,False,False,False,False,False,True,False,False,False,False,False
13679,False,False,False,False,False,False,True,False,False,False,False,False
13680,False,False,False,False,False,False,True,False,False,False,False,False
13681,False,False,False,False,False,False,True,False,False,False,False,False
13682,False,False,False,False,False,False,True,False,False,False,False,False
13683,False,False,False,False,False,False,True,False,False,False,False,False
13684,False,False,False,False,False,False,True,False,False,False,False,False
13685,False,False,False,False,False,False,True,False,False,False,False,False
13686,False,False,False,False,False,False,True,False,False,False,False,False
13687,False,False,False,False,False,False,True,False,False,False,False,False
13688,False,False,False,False,False,False,True,False,False,False,False,False
13689,False,False,False,False,False,False,True,False,False,False,False,False
13690,False,False,False,False,False,False,True,False,False,False,False,False
13691,False,False,False,False,False,False,True,False,False,False,False,False
13692,False,False,False,False,False,False,True,False,False,False,False,False
13693,False,False,False,False,False,False,True,False,False,False,False,False
13694,False,False,False,False,False,False,True,False,False,False,False,False
13695,False,False,False,False,False,False,True,False,False,False,False,False
13696,False,False,False,False,False,False,True,False,False,False,False,False
13697,False,False,False,False,False,False,True,False,False,False,False,False
13698,False,False,False,False,False,False,True,False,False,False,False,False
13699,False,False,False,False,False,False,True,False,False,False,False,False
13700,False,False,False,False,False,False,True,False,False,False,False,False
13701,False,False,False,False,False,False,True,False,False,False,False,False
13702,False,False,False,False,False,False,True,False,False,False,False,False
13703,False,False,False,False,False,False,True,False,False,False,False,False
13704,False,False,False,False,False,False,True,False,False,False,False,False
13705,False,False,False,False,False,False,True,False,False,False,False,False
13706,False,False,False,False,False,False,True,False,False,False,False,False
13707,False,False,False,False,False,False,True,False,False,False,False,False
13708,False,False,False,False,False,False,True,False,False,False,False,False
13709,False,False,False,False,False,False,True,False,False,False,False,False
13710,False,False,False,False,False,False,True,False,False,False,False,False
13711,False,False,False,False,False,False,True,False,False,False,False,False
13712,False,False,False,False,False,False,True,False,False,False,False,False
13713,False,False,False,False,False,False,True,False,False,False,False,False
13714,False,False,False,False,False,False,True,False,False,False,False,False
13715,False,False,False,False,False,False,True,False,False,False,False,False
13716,False,False,False,False,False,False,True,False,False,False,False,False
13717,False,False,False,False,False,False,True,False,False,False,False,False
13718,False,False,False,False,False,False,True,False,False,False,False,False
13719,False,False,False,False,False,False,True,False,False,False,False,False
13720,False,False,False,False,False,False,True,False,False,False,False,False
13721,False,False,False,False,False,False,True,False,False,False,False,False
13722,False,False,False,False,False,False,True,False,False,False,False,False
13723,False,False,False,False,False,False,True,False,False,False,False,False
13724,False,False,False,False,False,False,True,False,False,False,False,False
13725,False,False,False,False,False,False,True,False,False,False,False,False
13726,False,False,False,False,False,False,True,False,False,False,False,False
13727,False,False,False,False,False,False,True,False,False,False,False,False
13728,False,False,False,False,False,False,True,False,False,False,False,False
13729,False,False,False,False,False,False,True,False,False,False,False,False
13730,False,False,False,False,False,False,True,False,False,False,False,False
13731,False,False,False,False,False,False,True,False,False,False,False,False
13732,False,False,False,False,False,False,True,False,False,False,False,False
13733,False,False,False,False,False,False,True,False,False,False,False,False
13734,False,False,False,False,False,False,True,False,False,False,False,False
13735,False,False,False,False,False,False,True,False,False,False,False,False
13736,False,False,False,False,False,False,True,False,False,False,False,False
13737,False,False,False,False,False,False,True,False,False,False,False,False
13738,False,False,False,False,False,False,True,False,False,False,False,False
13739,False,False,False,False,False,False,True,False,False,False,False,False
13740,False,False,False,False,False,False,True,False,False,False,False,False
13741,False,False,False,False,False,False,True,False,False,False,False,False
13742,False,False,False,False,False,False,True,False,False,False,False,False
13743,False,False,False,False,False,False,True,False,False,False,False,False
13744,False,False,False,False,False,False,True,False,False,False,False,False
13745,False,False,False,False,False,False,True,False,False,False,False,False
13746,False,False,False,False,False,False,True,False,False,False,False,False
13747,False,False,False,False,False,False,True,False,False,False,False,False
13748,False,False,False,False,False,False,False,True,False,False,False,False
13749,False,False,False,False,False,False,False,True,False,False,False,False
13750,False,False,False,False,False,False,False,True,False,False,False,False
13751,False,False,False,False,False,False,False,True,False,False,False,False
13752,False,False,False,False,False,False,False,True,False,False,False,False
13753,False,False,False,False,False,False,False,True,False,False,False,False
13754,False,False,False,False,False,False,False,True,False,False,False,False
13755,False,False,False,False,False,False,False,True,False,False,False,False
13756,False,False,False,False,False,False,False,True,False,False,False,False
13757,False,False,False,False,False,False,False,True,False,False,False,False
13758,False,False,False,False,False,False,False,True,False,False,False,False
13759,False,False,False,False,False,False,False,True,False,False,False,False
13760,False,False,False,False,False,False,False,True,False,False,False,False
13761,False,False,False,False,False,False,False,True,False,False,False,False
13762,False,False,False,False,False,False,False,True,False,False,False,False
