instant,holiday_0,holiday_1
13627,True,False
13628,True,False
13629,True,False
13630,True,False
13631,True,False
13632,True,False
13633,True,False
13634,True,False
13635,True,False
13636,True,False
13637,True,False
13638,True,False
13639,True,False
13640,True,False
13641,True,False
13642,True,False
13643,True,False
13644,True,False
13645,True,False
13646,True,False
13647,True,False
13648,True,False
13649,True,False
13650,True,False
13651,True,False
13652,True,False
13653,True,False
13654,True,False
13655,True,False
13656,True,False
13657,True,False
13658,True,False
13659,True,False
13660,True,False
13661,True,False
13662,True,False
13663,True,False
13664,True,False
13665,True,False
13666,True,False
13667,True,False
13668,True,False
13669,True,False
13670,True,False
13671,True,False
13672,True,False
13673,True,False
13674,True,False
13675,True,False
13676,True,False
13677,True,False
13678,True,False
13679,True,False
13680,True,False
13681,True,False
13682,True,False
13683,True,False
13684,True,False
13685,True,False
13686,True,False
13687,True,False
13688,True,False
13689,True,False
13690,True,False
13691,True,False
13692,True,False
13693,True,False
13694,True,False
13695,True,False
13696,True,False
13697,True,False
13698,True,False
13699,True,False
13700,True,False
13701,True,False
13702,True,False
13703,True,False
13704,True,False
13705,True,False
13706,True,False
13707,True,False
13708,True,False
13709,True,False
13710,True,False
13711,True,False
13712,True,False
13713,True,False
13714,True,False
13715,True,False
13716,True,False
13717,True,False
13718,True,False
13719,True,False
13720,True,False
13721,True,False
13722,True,False
13723,True,False
13724,True,False
13725,True,False
13726,True,False
13727,True,False
13728,True,False
13729,True,False
13730,True,False
13731,True,False
13732,True,False
13733,True,False
13734,True,False
13735,True,False
13736,True,False
13737,True,False
13738,True,False
13739,True,False
13740,True,False
13741,True,False
13742,True,False
13743,True,False
13744,True,False
13745,True,False
13746,True,False
13747,True,False
13748,True,False
13749,True,False
13750,True,False
13751,True,False
13752,True,False
13753,True,False
13754,True,False
13755,True,False
13756,True,False
13757,True,False
13758,True,False
13759,True,False
13760,True,False
13761,True,False
13762,True,False
13763,True,False
13764,True,False
13765,True,False
13766,True,False
13767,True,False
13768,True,False
13769,True,False
13770,True,False
13771,True,False
13772,True,False
13773,True,False
13774,True,False
13775,True,False
13776,True,False
13777,True,False
13778,True,False
13779,True,False
13780,True,False
13781,True,False
13782,True,False
13783,True,False
13784,True,False
13785,True,False
13786,True,False
13787,True,False
13788,True,False
13789,True,False
13790,True,False
13791,True,False
13792,True,False
13793,True,False
13794,True,False
13795,True,False
13796,True,False
13797,True,False
13798,True,False
13799,True,False
13800,True,False
13801,True,False
13802,True,False
13803,True,False
13804,True,False
13805,True,False
13806,True,False
13807,True,False
13808,True,False
13809,True,False
13810,True,False
13811,True,False
13812,True,False
13813,True,False
13814,True,False
13815,True,False
13816,True,False
13817,True,False
13818,True,False
13819,True,False
13820,True,False
13821,True,False
13822,True,False
13823,True,False
13824,True,False
13825,True,False
13826,True,False
13827,True,False
13828,True,False
13829,True,False
13830,True,False
13831,True,False
13832,True,False
13833,True,False
13834,True,False
13835,True,False
13836,True,False
13837,True,False
13838,True,False
13839,True,False
13840,True,False
13841,True,False
13842,True,False
13843,True,False
13844,True,False
13845,True,False
13846,True,False
13847,True,False
13848,True,False
13849,True,False
13850,True,False
13851,True,False
13852,True,False
13853,True,False
13854,True,False
13855,True,False
13856,True,False
13857,True,False
13858,True,False
13859,True,False
13860,True,False
13861,True,False
13862,True,False
13863,True,False
13864,True,False
13865,True,False
13866,True,False
13867,True,False
13868,True,False
13869,True,False
13870,True,False
13871,True,False
13872,True,False
13873,True,False
13874,True,False
13875,True,False
13876,True,False
13877,True,False
13878,True,False
13879,True,False
13880,True,False
13881,True,False
13882,True,False
13883,True,False
13884,True,False
13885,True,False
13886,True,False
13887,True,False
13888,True,False
13889,True,False
13890,True,False
13891,True,False
13892,True,False
13893,True,False
13894,True,False
13895,True,False
13896,True,False
13897,True,False
13898,True,False
13899,True,False
13900,True,False
13901,True,False
13902,True,False
13903,True,False
13904,True,False
13905,True,False
13906,True,False
13907,True,False
13908,True,False
13909,True,False
13910,True,False
13911,True,False
13912,True,False
13913,True,False
13914,True,False
13915,True,False
13916,True,False
13917,True,False
13918,True,False
13919,True,False
13920,True,False
13921,True,False
13922,True,False
13923,True,False
13924,True,False
13925,True,False
13926,True,False
13927,True,False
13928,True,False
13929,True,False
13930,True,False
13931,True,False
13932,True,False
13933,True,False
13934,True,False
13935,True,False
13936,True,False
13937,True,False
13938,True,False
13939,True,False
13940,True,False
13941,True,False
13942,True,False
13943,True,False
13944,True,False
13945,True,False
13946,True,False
13947,True,False
13948,True,False
13949,True,False
13950,True,False
13951,True,False
13952,True,False
13953,True,False
13954,True,False
13955,True,False
13956,True,False
13957,True,False
13958,True,False
13959,True,False
13960,True,False
13961,True,False
13962,True,False
13963,True,False
13964,True,False
13965,True,False
13966,True,False
13967,True,False
13968,True,False
13969,True,False
13970,True,False
13971,True,False
13972,True,False
13973,True,False
13974,True,False
13975,True,False
13976,True,False
13977,True,False
13978,True,False
13979,True,False
13980,True,False
13981,True,False
13982,True,False
13983,True,False
13984,True,False
13985,True,False
13986,True,False
13987,True,False
13988,True,False
13989,True,False
13990,True,False
13991,True,False
13992,True,False
13993,True,False
13994,True,False
13995,True,False
13996,True,False
13997,True,False
13998,True,False
13999,True,False
14000,True,False
14001,True,False
14002,True,False
14003,True,False
14004,True,False
14005,True,False
14006,True,False
14007,True,False
14008,True,False
14009,True,False
14010,True,False
14011,True,False
14012,True,False
14013,True,False
14014,True,False
14015,True,False
14016,True,False
14017,True,False
14018,True,False
14019,True,False
14020,True,False
14021,True,False
14022,True,False
14023,True,False
14024,True,False
14025,True,False
14026,True,False
14027,True,False
14028,True,False
14029,True,False
14030,True,False
14031,True,False
14032,True,False
14033,True,False
14034,True,False
14035,True,False
14036,True,False
14037,True,False
14038,True,False
14039,True,False
14040,True,False
14041,True,False
14042,True,False
14043,True,False
14044,True,False
14045,True,False
14046,True,False
14047,True,False
14048,True,False
14049,True,False
14050,True,False
14051,True,False
14052,True,False
14053,True,False
14054,True,False
14055,True,False
14056,True,False
14057,True,False
14058,True,False
14059,True,False
14060,True,False
14061,True,False
14062,True,False
14063,True,False
14064,True,False
14065,True,False
14066,True,False
14067,True,False
14068,True,False
14069,True,False
14070,True,False
14071,True,False
14072,True,False
14073,True,False
14074,True,False
14075,True,False
14076,True,False
14077,True,False
14078,True,False
14079,True,False
14080,True,False
14081,True,False
14082,True,False
14083,True,False
14084,True,False
14085,True,False
14086,True,False
14087,True,False
14088,True,False
14089,True,False
14090,True,False
14091,True,False
14092,True,False
14093,True,False
14094,True,False
14095,True,False
14096,True,False
14097,True,False
14098,True,False
14099,True,False
14100,True,False
14101,True,False
14102,True,False
14103,True,False
14104,True,False
14105,True,False
14106,True,False
14107,True,False
14108,True,False
14109,True,False
14110,True,False
14111,True,False
14112,True,False
14113,True,False
14114,True,False
14115,True,False
14116,True,False
14117,True,False
14118,True,False
14119,True,False
14120,True,False
14121,True,False
14122,True,False
14123,True,False
14124,True,False
14125,True,False
14126,True,False
14127,True,False
14128,True,False
14129,True,False
14130,True,False
14131,True,False
14132,True,False
14133,True,False
14134,True,False
14135,True,False
14136,True,False
14137,True,False
14138,True,False
14139,True,False
14140,True,False
14141,True,False
14142,True,False
14143,True,False
14144,True,False
14145,True,False
14146,True,False
14147,True,False
14148,True,False
14149,True,False
14150,True,False
14151,True,False
14152,True,False
14153,True,False
14154,True,False
14155,True,False
14156,True,False
14157,True,False
14158,True,False
14159,True,False
14160,True,False
14161,True,False
14162,True,False
14163,True,False
14164,True,False
14165,True,False
14166,True,False
14167,True,False
14168,True,False
14169,True,False
14170,True,False
14171,True,False
14172,True,False
14173,True,False
14174,True,False
14175,True,False
14176,True,False
14177,True,False
14178,True,False
14179,True,False
14180,True,False
14181,True,False
14182,True,False
14183,True,False
14184,True,False
14185,True,False
14186,True,False
14187,True,False
14188,True,False
14189,True,False
14190,True,False
14191,True,False
14192,True,False
14193,True,False
14194,True,False
14195,True,False
14196,True,False
14197,True,False
14198,True,False
14199,True,False
14200,True,False
14201,True,False
14202,True,False
14203,True,False
14204,True,False
14205,True,False
14206,True,False
14207,True,False
14208,True,False
14209,True,False
14210,True,False
14211,True,False
14212,True,False
14213,True,False
14214,True,False
14215,True,False
14216,True,False
14217,True,False
14218,True,False
14219,True,False
14220,True,False
14221,True,False
14222,True,False
14223,True,False
14224,True,False
14225,True,False
14226,True,False
14227,True,False
14228,True,False
14229,True,False
14230,True,False
14231,True,False
14232,True,False
14233,True,False
14234,True,False
14235,True,False
14236,True,False
14237,True,False
14238,True,False
14239,True,False
14240,True,False
14241,True,False
14242,True,False
14243,True,False
14244,True,False
14245,True,False
14246,True,False
14247,True,False
14248,True,False
14249,True,False
14250,True,False
14251,True,False
14252,True,False
14253,True,False
14254,True,False
14255,True,False
14256,True,False
14257,True,False
14258,True,False
14259,True,False
14260,True,False
14261,True,False
14262,True,False
14263,True,False
14264,True,False
14265,True,False
14266,True,False
14267,True,False
14268,True,False
14269,True,False
14270,True,False
14271,True,False
14272,True,False
14273,True,False
14274,True,False
14275,True,False
14276,True,False
14277,True,False
14278,True,False
14279,True,False
14280,True,False
14281,True,False
14282,True,False
14283,True,False
14284,True,False
14285,True,False
14286,True,False
14287,True,False
14288,True,False
14289,True,False
14290,True,False
14291,True,False
14292,True,False
14293,True,False
14294,True,False
14295,True,False
14296,True,False
14297,True,False
14298,True,False
14299,True,False
14300,True,False
14301,True,False
14302,True,False
14303,True,False
14304,True,False
14305,True,False
14306,True,False
14307,True,False
14308,True,False
14309,True,False
14310,True,False
14311,True,False
14312,True,False
14313,True,False
14314,True,False
14315,True,False
14316,True,False
14317,True,False
14318,True,False
14319,True,False
14320,True,False
14321,True,False
14322,True,False
14323,True,False
14324,True,False
14325,True,False
14326,True,False
14327,True,False
14328,True,False
14329,True,False
14330,True,False
14331,True,False
14332,True,False
14333,True,False
14334,True,False
14335,True,False
14336,True,False
14337,True,False
14338,True,False
14339,True,False
14340,True,False
14341,True,False
14342,True,False
14343,True,False
14344,True,False
14345,True,False
14346,True,False
14347,True,False
14348,True,False
14349,True,False
14350,True,False
14351,True,False
14352,True,False
14353,True,False
14354,True,False
14355,True,False
14356,True,False
14357,True,False
14358,True,False
14359,True,False
14360,True,False
14361,True,False
14362,True,False
14363,True,False
14364,True,False
14365,True,False
14366,True,False
14367,True,False
14368,True,False
14369,True,False
14370,True,False
14371,True,False
14372,True,False
14373,True,False
14374,True,False
14375,True,False
14376,True,False
14377,True,False
14378,True,False
14379,True,False
14380,True,False
14381,True,False
14382,True,False
14383,True,False
14384,True,False
14385,True,False
14386,True,False
14387,True,False
14388,True,False
14389,True,False
14390,True,False
14391,True,False
14392,True,False
14393,True,False
14394,True,False
14395,True,False
14396,True,False
14397,True,False
14398,True,False
14399,True,False
14400,True,False
14401,True,False
14402,True,False
14403,True,False
14404,True,False
14405,True,False
14406,True,False
14407,True,False
14408,True,False
14409,True,False
14410,True,False
14411,True,False
14412,True,False
14413,True,False
14414,True,False
14415,True,False
14416,True,False
14417,True,False
14418,True,False
14419,True,False
14420,True,False
14421,True,False
14422,True,False
14423,True,False
14424,True,False
14425,True,False
14426,True,False
14427,True,False
14428,True,False
14429,True,False
14430,True,False
14431,True,False
14432,True,False
14433,True,False
14434,True,False
14435,True,False
14436,True,False
14437,True,False
14438,True,False
14439,True,False
14440,True,False
14441,True,False
14442,True,False
14443,True,False
14444,True,False
14445,True,False
14446,True,False
14447,True,False
14448,True,False
14449,True,False
14450,True,False
14451,True,False
14452,True,False
14453,True,False
14454,True,False
14455,True,False
14456,True,False
14457,True,False
14458,True,False
14459,True,False
14460,True,False
14461,True,False
14462,True,False
14463,True,False
14464,True,False
14465,True,False
14466,True,False
14467,True,False
14468,True,False
14469,True,False
14470,True,False
14471,True,False
14472,True,False
14473,True,False
14474,True,False
14475,True,False
14476,True,False
14477,True,False
14478,True,False
14479,True,False
14480,True,False
14481,True,False
14482,True,False
14483,True,False
14484,True,False
14485,True,False
14486,True,False
14487,True,False
14488,True,False
14489,True,False
14490,True,False
14491,True,False
14492,True,False
14493,True,False
14494,True,False
14495,True,False
14496,True,False
14497,True,False
14498,True,False
14499,True,False
14500,True,False
14501,True,False
14502,True,False
14503,True,False
14504,True,False
14505,True,False
14506,True,False
14507,True,False
14508,True,False
14509,True,False
14510,True,False
14511,True,False
14512,True,False
14513,True,False
14514,True,False
14515,True,False
14516,True,False
14517,True,False
14518,True,False
14519,True,False
14520,True,False
14521,True,False
14522,True,False
14523,True,False
14524,True,False
14525,True,False
14526,True,False
14527,True,False
14528,True,False
14529,True,False
14530,True,False
14531,True,False
14532,True,False
14533,True,False
14534,True,False
14535,True,False
14536,True,False
14537,True,False
14538,True,False
14539,True,False
14540,False,True
14541,False,True
14542,False,True
14543,False,True
14544,False,True
14545,False,True
14546,False,True
14547,False,True
14548,False,True
14549,False,True
14550,False,True
14551,False,True
14552,False,True
14553,False,True
14554,False,True
14555,False,True
14556,False,True
14557,False,True
14558,False,True
14559,False,True
14560,False,True
14561,False,True
14562,False,True
14563,False,True
14564,True,False
14565,True,False
14566,True,False
14567,True,False
14568,True,False
14569,True,False
14570,True,False
14571,True,False
14572,True,False
14573,True,False
14574,True,False
14575,True,False
14576,True,False
14577,True,False
14578,True,False
14579,True,False
14580,True,False
14581,True,False
14582,True,False
14583,True,False
14584,True,False
14585,True,False
14586,True,False
14587,True,False
14588,True,False
14589,True,False
14590,True,False
14591,True,False
14592,True,False
14593,True,False
14594,True,False
14595,True,False
14596,True,False
14597,True,False
14598,True,False
14599,True,False
14600,True,False
14601,True,False
14602,True,False
14603,True,False
14604,True,False
14605,True,False
14606,True,False
14607,True,False
14608,True,False
14609,True,False
14610,True,False
14611,True,False
14612,True,False
14613,True,False
14614,True,False
14615,True,False
14616,True,False
14617,True,False
14618,True,False
14619,True,False
14620,True,False
14621,True,False
14622,True,False
14623,True,False
14624,True,False
14625,True,False
14626,True,False
14627,True,False
14628,True,False
14629,True,False
14630,True,False
14631,True,False
14632,True,False
14633,True,False
14634,True,False
14635,True,False
14636,True,False
14637,True,False
14638,True,False
14639,True,False
14640,True,False
14641,True,False
14642,True,False
14643,True,False
14644,True,False
14645,True,False
14646,True,False
14647,True,False
14648,True,False
14649,True,False
14650,True,False
14651,True,False
14652,True,False
14653,True,False
14654,True,False
14655,True,False
14656,True,False
14657,True,False
14658,True,False
14659,True,False
14660,True,False
14661,True,False
14662,True,False
14663,True,False
14664,True,False
14665,True,False
14666,True,False
14667,True,False
14668,True,False
14669,True,False
14670,True,False
14671,True,False
14672,True,False
14673,True,False
14674,True,False
14675,True,False
14676,True,False
14677,True,False
14678,True,False
14679,True,False
14680,True,False
14681,True,False
14682,True,False
14683,True,False
14684,True,False
14685,True,False
14686,True,False
14687,True,False
14688,True,False
14689,True,False
14690,True,False
14691,True,False
14692,True,False
14693,True,False
14694,True,False
14695,True,False
14696,True,False
14697,True,False
14698,True,False
14699,True,False
14700,True,False
14701,True,False
14702,True,False
14703,True,False
14704,True,False
14705,True,False
14706,True,False
14707,True,False
14708,True,False
14709,True,False
14710,True,False
14711,True,False
14712,True,False
14713,True,False
14714,True,False
14715,True,False
14716,True,False
14717,True,False
14718,True,False
14719,True,False
14720,True,False
14721,True,False
14722,True,False
14723,True,False
14724,True,False
14725,True,False
14726,True,False
14727,True,False
14728,True,False
14729,True,False
14730,True,False
14731,True,False
14732,True,False
14733,True,False
14734,True,False
14735,True,False
14736,True,False
14737,True,False
14738,True,False
14739,True,False
14740,True,False
14741,True,False
14742,True,False
14743,True,False
14744,True,False
14745,True,False
14746,True,False
14747,True,False
14748,True,False
14749,True,False
14750,True,False
14751,True,False
14752,True,False
14753,True,False
14754,True,False
14755,True,False
14756,True,False
14757,True,False
14758,True,False
14759,True,False
14760,True,False
14761,True,False
14762,True,False
14763,True,False
14764,True,False
14765,True,False
14766,True,False
14767,True,False
14768,True,False
14769,True,False
14770,True,False
14771,True,False
14772,True,False
14773,True,False
14774,True,False
14775,True,False
14776,True,False
14777,True,False
14778,True,False
14779,True,False
14780,True,False
14781,True,False
14782,True,False
14783,True,False
14784,True,False
14785,True,False
14786,True,False
14787,True,False
14788,True,False
14789,True,False
14790,True,False
14791,True,False
14792,True,False
14793,True,False
14794,True,False
14795,True,False
14796,True,False
14797,True,False
14798,True,False
14799,True,False
14800,True,False
14801,True,False
14802,True,False
14803,True,False
14804,True,False
14805,True,False
14806,True,False
14807,True,False
14808,True,False
14809,True,False
14810,True,False
14811,True,False
14812,True,False
14813,True,False
14814,True,False
14815,True,False
14816,True,False
14817,True,False
14818,True,False
14819,True,False
14820,True,False
14821,True,False
14822,True,False
14823,True,False
14824,True,False
14825,True,False
14826,True,False
14827,True,False
14828,True,False
14829,True,False
14830,True,False
14831,True,False
14832,True,False
14833,True,False
14834,True,False
14835,True,False
14836,True,False
14837,True,False
14838,True,False
14839,True,False
14840,True,False
14841,True,False
14842,True,False
14843,True,False
14844,True,False
14845,True,False
14846,True,False
14847,True,False
14848,True,False
14849,True,False
14850,True,False
14851,True,False
14852,True,False
14853,True,False
14854,True,False
14855,True,False
14856,True,False
14857,True,False
14858,True,False
14859,True,False
14860,True,False
14861,True,False
14862,True,False
14863,True,False
14864,True,False
14865,True,False
14866,True,False
14867,True,False
14868,True,False
14869,True,False
14870,True,False
14871,True,False
14872,True,False
14873,True,False
14874,True,False
14875,True,False
14876,True,False
14877,True,False
14878,True,False
14879,True,False
14880,True,False
14881,True,False
14882,True,False
14883,True,False
14884,True,False
14885,True,False
14886,True,False
14887,True,False
14888,True,False
14889,True,False
14890,True,False
14891,True,False
14892,True,False
14893,True,False
14894,True,False
14895,True,False
14896,True,False
14897,True,False
14898,True,False
14899,True,False
14900,True,False
14901,True,False
14902,True,False
14903,True,False
14904,True,False
14905,True,False
14906,True,False
14907,True,False
14908,True,False
14909,True,False
14910,True,False
14911,True,False
14912,True,False
14913,True,False
14914,True,False
14915,True,False
14916,True,False
14917,True,False
14918,True,False
14919,True,False
14920,True,False
14921,True,False
14922,True,False
14923,True,False
14924,True,False
14925,True,False
14926,True,False
14927,True,False
14928,True,False
14929,True,False
14930,True,False
14931,True,False
14932,True,False
14933,True,False
14934,True,False
14935,True,False
14936,True,False
14937,True,False
14938,True,False
14939,True,False
14940,True,False
14941,True,False
14942,True,False
14943,True,False
14944,True,False
14945,True,False
14946,True,False
14947,True,False
14948,True,False
14949,True,False
14950,True,False
14951,True,False
14952,True,False
14953,True,False
14954,True,False
14955,True,False
14956,True,False
14957,True,False
14958,True,False
14959,True,False
14960,True,False
14961,True,False
14962,True,False
14963,True,False
14964,True,False
14965,True,False
14966,True,False
14967,True,False
14968,True,False
14969,True,False
14970,True,False
14971,True,False
14972,True,False
14973,True,False
14974,True,False
14975,True,False
14976,True,False
14977,True,False
14978,True,False
14979,True,False
14980,True,False
14981,True,False
14982,True,False
14983,True,False
14984,True,False
14985,True,False
14986,True,False
14987,True,False
14988,True,False
14989,True,False
14990,True,False
14991,True,False
14992,True,False
14993,True,False
14994,True,False
14995,True,False
14996,True,False
14997,True,False
14998,True,False
14999,True,False
15000,True,False
15001,True,False
15002,True,False
15003,True,False
15004,True,False
15005,True,False
15006,True,False
15007,True,False
15008,True,False
15009,True,False
15010,True,False
15011,True,False
15012,True,False
15013,True,False
15014,True,False
15015,True,False
15016,True,False
15017,True,False
15018,True,False
15019,True,False
15020,True,False
15021,True,False
15022,True,False
15023,True,False
15024,True,False
15025,True,False
15026,True,False
15027,True,False
15028,True,False
15029,True,False
15030,True,False
15031,True,False
15032,True,False
15033,True,False
15034,True,False
15035,True,False
15036,True,False
15037,True,False
15038,True,False
15039,True,False
15040,True,False
15041,True,False
15042,True,False
15043,True,False
15044,True,False
15045,True,False
15046,True,False
15047,True,False
15048,True,False
15049,True,False
15050,True,False
15051,True,False
15052,True,False
15053,True,False
15054,True,False
15055,True,False
15056,True,False
15057,True,False
15058,True,False
15059,True,False
15060,True,False
15061,True,False
15062,True,False
15063,True,False
15064,True,False
15065,True,False
15066,True,False
15067,True,False
15068,True,False
15069,True,False
15070,True,False
15071,True,False
15072,True,False
15073,True,False
15074,True,False
15075,True,False
15076,True,False
15077,True,False
15078,True,False
15079,True,False
15080,True,False
15081,True,False
15082,True,False
15083,True,False
15084,True,False
15085,True,False
15086,True,False
15087,True,False
15088,True,False
15089,True,False
15090,True,False
15091,True,False
15092,True,False
15093,True,False
15094,True,False
15095,True,False
15096,True,False
15097,True,False
15098,True,False
15099,True,False
15100,True,False
15101,True,False
15102,True,False
15103,True,False
15104,True,False
15105,True,False
15106,True,False
15107,True,False
15108,True,False
15109,True,False
15110,True,False
15111,True,False
15112,True,False
15113,True,False
15114,True,False
15115,True,False
15116,True,False
15117,True,False
15118,True,False
15119,True,False
15120,True,False
15121,True,False
15122,True,False
15123,True,False
15124,True,False
15125,True,False
15126,True,False
15127,True,False
15128,True,False
15129,True,False
15130,True,False
15131,True,False
15132,True,False
15133,True,False
15134,True,False
15135,True,False
15136,True,False
15137,True,False
15138,True,False
15139,True,False
15140,True,False
15141,True,False
15142,True,False
15143,True,False
15144,True,False
15145,True,False
15146,True,False
15147,True,False
15148,True,False
15149,True,False
15150,True,False
15151,True,False
15152,True,False
15153,True,False
15154,True,False
15155,True,False
15156,True,False
15157,True,False
15158,True,False
15159,True,False
15160,True,False
15161,True,False
15162,True,False
15163,True,False
15164,True,False
15165,True,False
15166,True,False
15167,True,False
15168,True,False
15169,True,False
15170,True,False
15171,True,False
15172,True,False
15173,True,False
15174,True,False
15175,True,False
15176,True,False
15177,True,False
15178,True,False
15179,True,False
15180,True,False
15181,True,False
15182,True,False
15183,True,False
15184,True,False
15185,True,False
15186,True,False
15187,True,False
15188,True,False
15189,True,False
15190,True,False
15191,True,False
15192,True,False
15193,True,False
15194,True,False
15195,True,False
15196,True,False
15197,True,False
15198,True,False
15199,True,False
15200,True,False
15201,True,False
15202,True,False
15203,True,False
15204,True,False
15205,True,False
15206,True,False
15207,True,False
15208,True,False
15209,True,False
15210,True,False
15211,True,False
15212,True,False
15213,True,False
15214,True,False
15215,True,False
15216,True,False
15217,True,False
15218,True,False
15219,True,False
15220,True,False
15221,True,False
15222,True,False
15223,True,False
15224,True,False
15225,True,False
15226,True,False
15227,True,False
15228,True,False
15229,True,False
15230,True,False
15231,True,False
15232,True,False
15233,True,False
15234,True,False
15235,True,False
15236,True,False
15237,True,False
15238,True,False
15239,True,False
15240,True,False
15241,True,False
15242,True,False
15243,True,False
15244,True,False
15245,True,False
15246,True,False
15247,True,False
15248,True,False
15249,True,False
15250,True,False
15251,True,False
15252,True,False
15253,True,False
15254,True,False
15255,True,False
15256,True,False
15257,True,False
15258,True,False
15259,True,False
15260,True,False
15261,True,False
15262,True,False
15263,True,False
15264,True,False
15265,True,False
15266,True,False
15267,True,False
15268,True,False
15269,True,False
15270,True,False
15271,True,False
15272,True,False
15273,True,False
15274,True,False
15275,True,False
15276,True,False
15277,True,False
15278,True,False
15279,True,False
15280,True,False
15281,True,False
15282,True,False
15283,True,False
15284,True,False
15285,True,False
15286,True,False
15287,True,False
15288,True,False
15289,True,False
15290,True,False
15291,True,False
15292,True,False
15293,True,False
15294,True,False
15295,True,False
15296,True,False
15297,True,False
15298,True,False
15299,True,False
15300,True,False
15301,True,False
15302,True,False
15303,True,False
15304,True,False
15305,True,False
15306,True,False
15307,True,False
15308,True,False
15309,True,False
15310,True,False
15311,True,False
15312,True,False
15313,True,False
15314,True,False
15315,True,False
15316,True,False
15317,True,False
15318,True,False
15319,True,False
15320,True,False
15321,True,False
15322,True,False
15323,True,False
15324,True,False
15325,True,False
15326,True,False
15327,True,False
15328,True,False
15329,True,False
15330,True,False
15331,True,False
15332,True,False
15333,True,False
15334,True,False
15335,True,False
15336,True,False
15337,True,False
15338,True,False
15339,True,False
15340,True,False
15341,True,False
15342,True,False
15343,True,False
15344,True,False
15345,True,False
15346,True,False
15347,True,False
15348,True,False
15349,True,False
15350,True,False
15351,True,False
15352,True,False
15353,True,False
15354,True,False
15355,True,False
15356,True,False
15357,True,False
15358,True,False
15359,True,False
15360,True,False
15361,True,False
15362,True,False
15363,True,False
15364,True,False
15365,True,False
15366,True,False
15367,True,False
15368,True,False
15369,True,False
15370,True,False
15371,True,False
15372,True,False
15373,True,False
15374,True,False
15375,True,False
15376,True,False
15377,True,False
15378,True,False
15379,True,False
15380,False,True
15381,False,True
15382,False,True
15383,False,True
15384,False,True
15385,False,True
15386,False,True
15387,False,True
15388,False,True
15389,False,True
15390,False,True
15391,False,True
15392,False,True
15393,False,True
15394,False,True
15395,False,True
15396,False,True
15397,False,True
15398,False,True
15399,False,True
15400,False,True
15401,False,True
15402,False,True
15403,False,True
15404,True,False
15405,True,False
15406,True,False
15407,True,False
15408,True,False
15409,True,False
15410,True,False
15411,True,False
15412,True,False
15413,True,False
15414,True,False
15415,True,False
15416,True,False
15417,True,False
15418,True,False
15419,True,False
15420,True,False
15421,True,False
15422,True,False
15423,True,False
15424,True,False
15425,True,False
15426,True,False
15427,True,False
15428,True,False
15429,True,False
15430,True,False
15431,True,False
15432,True,False
15433,True,False
15434,True,False
15435,True,False
15436,True,False
15437,True,False
15438,True,False
15439,True,False
15440,True,False
15441,True,False
15442,True,False
15443,True,False
15444,True,False
15445,True,False
15446,True,False
15447,True,False
15448,True,False
15449,True,False
15450,True,False
15451,True,False
15452,True,False
15453,True,False
15454,True,False
15455,True,False
15456,True,False
15457,True,False
15458,True,False
15459,True,False
15460,True,False
15461,True,False
15462,True,False
15463,True,False
15464,True,False
15465,True,False
15466,True,False
15467,True,False
15468,True,False
15469,True,False
15470,True,False
15471,True,False
15472,True,False
15473,True,False
15474,True,False
15475,True,False
15476,True,False
15477,True,False
15478,True,False
15479,True,False
15480,True,False
15481,True,False
15482,True,False
15483,True,False
15484,True,False
15485,True,False
15486,True,False
15487,True,False
15488,True,False
15489,True,False
15490,True,False
15491,True,False
15492,True,False
15493,True,False
15494,True,False
15495,True,False
15496,True,False
15497,True,False
15498,True,False
15499,True,False
15500,True,False
15501,True,False
15502,True,False
15503,True,False
15504,True,False
15505,True,False
15506,True,False
15507,True,False
15508,True,False
15509,True,False
15510,True,False
15511,True,False
15512,True,False
15513,True,False
15514,True,False
15515,True,False
15516,True,False
15517,True,False
15518,True,False
15519,True,False
15520,True,False
15521,True,False
15522,True,False
15523,True,False
15524,True,False
15525,True,False
15526,True,False
15527,True,False
15528,True,False
15529,True,False
15530,True,False
15531,True,False
15532,True,False
15533,True,False
15534,True,False
15535,True,False
15536,True,False
15537,True,False
15538,True,False
15539,True,False
15540,True,False
15541,True,False
15542,True,False
15543,True,False
15544,True,False
15545,True,False
15546,True,False
15547,True,False
15548,True,False
15549,True,False
15550,True,False
15551,True,False
15552,True,False
15553,True,False
15554,True,False
15555,True,False
15556,True,False
15557,True,False
15558,True,False
15559,True,False
15560,True,False
15561,True,False
15562,True,False
15563,True,False
15564,True,False
15565,True,False
15566,True,False
15567,True,False
15568,True,False
15569,True,False
15570,True,False
15571,True,False
15572,True,False
15573,True,False
15574,True,False
15575,True,False
15576,True,False
15577,True,False
15578,True,False
15579,True,False
15580,True,False
15581,True,False
15582,True,False
15583,True,False
15584,True,False
15585,True,False
15586,True,False
15587,True,False
15588,True,False
15589,True,False
15590,True,False
15591,True,False
15592,True,False
15593,True,False
15594,True,False
15595,True,False
15596,True,False
15597,True,False
15598,True,False
15599,True,False
15600,True,False
15601,True,False
15602,True,False
15603,True,False
15604,True,False
15605,True,False
15606,True,False
15607,True,False
15608,True,False
15609,True,False
15610,True,False
15611,True,False
15612,True,False
15613,True,False
15614,True,False
15615,True,False
15616,True,False
15617,True,False
15618,True,False
15619,True,False
15620,True,False
15621,True,False
15622,True,False
15623,True,False
